Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-18 22:39:00,18.0,23.987,,29.26,593.0,737.0,660.0,430.0,0.012,8.0,15.0,26.6,25.2,26.2,15.0,24.46,23.857,20.865,26.085,13.088,32.0,36.6,34.4,46.2,40.425,33.289,41.68899999999999,36.499,65.314,,8.0,,15.0
2017-10-18 22:40:00,19.0,20.859,,28.11,595.0,742.0,660.0,432.0,0.011,8.0,15.0,26.6,25.2,26.2,14.9,24.484,23.809,20.865,26.085,13.088,32.0,36.6,34.3,46.0,40.69,32.282,41.398,36.566,64.907,,8.0,,15.0
2017-10-18 22:41:00,18.0,22.248,,27.59,595.0,744.0,656.0,426.0,0.011,8.0,15.0,26.6,25.2,26.2,14.9,24.484,23.737,20.865,26.085,13.088,32.0,36.4,34.3,46.1,40.755,32.342,41.43,36.499,64.79,,8.0,,15.0
2017-10-18 22:42:00,18.0,22.293000000000006,,27.63,597.0,743.0,657.0,427.0,0.012,8.0,15.0,26.5,25.1,26.1,14.9,24.484,23.689,20.889,26.085,13.112,32.0,36.7,34.3,46.8,40.854,32.706,41.271,36.499,64.531,,8.0,,15.0
2017-10-18 22:43:00,18.0,22.858,,27.57,595.0,742.0,660.0,428.0,0.012,8.0,16.0,26.5,25.2,26.1,14.9,24.508000000000006,23.641,20.865,26.085,13.112,32.0,36.7,34.3,47.6,40.889,33.202,41.20399999999999,36.499,64.531,,8.0,,16.0
2017-10-18 22:44:00,18.0,23.026,,27.19,592.0,741.0,659.0,434.0,0.013,8.0,16.0,26.5,25.2,26.1,14.8,24.508000000000006,23.593000000000004,20.865,26.085,13.088,32.0,36.6,34.3,47.8,40.954,33.265,41.107,36.499,64.586,,8.0,,16.0
2017-10-18 22:45:00,18.0,22.461,,27.8,599.0,740.0,656.0,435.0,0.013,8.0,16.0,26.5,25.1,26.1,14.8,24.532,23.569000000000006,20.865,26.061,13.088,32.0,36.7,34.3,47.5,40.564,33.563,41.107,36.497,64.527,,8.0,,16.0
2017-10-18 22:46:00,18.0,22.278,,27.38,600.0,742.0,659.0,435.0,0.012,8.0,16.0,26.5,25.1,26.1,14.8,24.532,23.521,20.841,26.061,13.064,32.0,36.8,34.3,47.1,40.924,33.592,41.104,36.497,64.873,,8.0,,16.0
2017-10-18 22:47:00,18.0,23.713,,27.31,600.0,741.0,658.0,438.0,0.012,8.0,16.0,26.5,25.2,26.1,14.8,24.532,23.472,20.841,26.061,13.064,32.0,36.8,34.3,47.1,40.924,33.654,41.007,36.497,65.01899999999999,,8.0,,16.0
2017-10-18 22:48:00,18.0,23.758000000000006,,27.26,599.0,742.0,654.0,435.0,0.012,8.0,16.0,26.5,25.1,26.1,14.8,24.557,23.424,20.817,26.061,13.064,32.0,36.8,34.4,46.8,40.632,33.383,40.94,36.497,64.815,,8.0,,16.0
2017-10-18 22:49:00,18.0,23.27,,26.97,603.0,742.0,660.0,432.0,0.012,8.0,16.0,26.5,25.1,26.1,14.8,24.557,23.4,20.793000000000006,26.061,13.088,32.0,36.8,34.4,46.6,40.042,33.647,41.099,36.497,64.381,,8.0,,16.0
2017-10-18 22:50:00,17.0,23.545,,27.49,601.0,742.0,664.0,433.0,0.012,8.0,16.0,26.6,25.1,26.1,14.8,24.557,23.376,20.793000000000006,26.036,13.064,32.0,36.6,34.3,47.5,39.649,33.912,41.19600000000001,36.494,64.669,,8.0,,16.0
2017-10-18 22:51:00,17.0,21.805,,27.33,599.0,741.0,663.0,435.0,0.012,8.0,16.0,26.5,25.1,26.1,14.8,24.581,23.328000000000007,20.77,26.036,13.04,32.0,36.7,34.3,48.0,38.994,34.572,41.452,36.494,64.985,,8.0,,16.0
2017-10-18 22:52:00,18.0,23.117,,27.19,595.0,738.0,662.0,437.0,0.012,8.0,16.0,26.5,25.1,26.1,14.8,24.581,23.304,20.746,26.036,13.015999999999998,32.0,36.9,34.3,47.6,40.045,33.772,41.449,36.494,65.27199999999999,,8.0,,16.0
2017-10-18 22:53:00,18.0,22.599,,27.42,599.0,743.0,667.0,435.0,0.012,8.0,16.0,26.5,25.1,26.1,14.7,24.581,23.28,20.746,26.036,12.968,32.0,36.9,34.3,47.3,40.504,32.636,41.482,36.494,65.17699999999999,,8.0,,16.0
2017-10-18 22:54:00,17.0,23.377,,27.27,601.0,746.0,663.0,433.0,0.011,8.0,16.0,26.5,25.1,26.1,14.7,24.581,23.232,20.722,26.036,12.92,31.9,37.0,34.3,47.5,40.635,33.532,41.382,36.494,65.226,,8.0,,16.0
2017-10-18 22:55:00,17.0,23.438,,27.17,603.0,751.0,663.0,428.0,0.011,8.0,16.0,26.6,25.1,26.1,14.7,24.581,23.208,20.698,26.036,12.896,31.9,37.0,34.3,47.2,40.733,34.096,41.379,36.494,66.036,,8.0,,16.0
2017-10-18 22:56:00,17.0,22.675,,27.72,599.0,754.0,665.0,428.0,0.012,8.0,16.0,26.5,25.1,26.1,14.7,24.581,23.184,20.698,26.036,12.871,31.9,37.0,34.3,47.4,40.799,34.359,41.573,36.494,66.176,,8.0,,16.0
2017-10-18 22:57:00,16.0,22.461,,27.54,597.0,754.0,670.0,428.0,0.012,8.0,16.0,26.5,25.1,26.1,14.7,24.605,23.16,20.674,26.036,12.823,31.9,37.0,34.3,47.5,40.834,34.623000000000005,41.506,36.494,66.37,,8.0,,16.0
2017-10-18 22:58:00,15.0,22.309,,27.55,599.0,759.0,676.0,429.0,0.012,8.0,16.0,26.5,25.1,26.1,14.7,24.605,23.136,20.674,26.036,12.799,31.9,37.0,34.3,47.4,40.834,34.819,41.57100000000001,36.461,66.482,,8.0,,16.0
2017-10-18 22:59:00,16.0,24.048,,27.33,601.0,760.0,677.0,432.0,0.012,8.0,16.0,26.5,25.1,26.1,14.6,24.605,23.136,20.65,26.036,12.751,31.9,37.0,34.3,47.1,40.834,34.952,41.633,36.494,66.791,,8.0,,16.0
2017-10-18 23:00:00,17.0,23.713,,27.11,598.0,760.0,676.0,432.0,0.012,8.0,16.0,26.5,25.0,26.1,14.6,24.629,23.112,20.627,26.036,12.727,31.9,37.0,34.3,47.0,40.902,35.215,41.824,36.461,67.45100000000001,,8.0,,16.0
2017-10-18 23:01:00,17.0,23.148000000000003,,27.28,601.0,756.0,669.0,426.0,0.012,8.0,16.0,26.5,25.1,26.1,14.6,24.629,23.088,20.627,26.036,12.703,31.9,37.0,34.2,47.3,40.771,35.643,42.146,36.428,67.562,,8.0,,16.0
2017-10-18 23:02:00,17.0,24.14,,27.87,599.0,759.0,666.0,427.0,0.012,8.0,16.0,26.5,25.0,26.1,14.6,24.629,23.064,20.603,26.012,12.678,31.9,37.0,34.2,47.3,40.804,35.542,42.337,36.425,68.105,,8.0,,16.0
2017-10-18 23:03:00,17.0,22.522,,27.25,598.0,759.0,663.0,429.0,0.012,8.0,16.0,26.5,25.0,26.1,14.5,24.629,23.04,20.603,26.012,12.678,31.9,37.0,34.2,47.3,40.837,35.473,42.49800000000001,36.425,68.622,,8.0,,16.0
2017-10-18 23:04:00,16.0,22.675,,27.01,595.0,759.0,662.0,433.0,0.011,8.0,16.0,26.5,25.0,26.1,14.5,24.629,23.016,20.603,26.012,12.654000000000002,31.9,37.0,34.3,47.2,40.869,35.636,42.53,36.425,68.273,,8.0,,16.0
2017-10-18 23:05:00,16.0,22.873,,27.21,597.0,760.0,660.0,434.0,0.011,8.0,16.0,26.5,25.0,26.1,14.5,24.629,22.992,20.603,26.012,12.63,31.8,37.0,34.3,47.8,40.771,35.799,42.208,36.425,68.268,,8.0,,16.0
2017-10-18 23:06:00,16.0,22.629,,27.18,595.0,764.0,663.0,434.0,0.011,8.0,16.0,26.5,25.0,26.1,14.5,24.653,22.992,20.579,26.012,12.582,31.8,37.1,34.3,47.7,40.708,35.898,42.237,36.425,68.116,,8.0,,16.0
2017-10-18 23:07:00,17.0,22.721,,26.91,595.0,768.0,666.0,432.0,0.011,8.0,16.0,26.6,25.0,26.1,14.5,24.653,22.944000000000006,20.555,26.012,12.582,31.8,37.0,34.3,47.3,40.741,36.059,42.363,36.425,68.288,,8.0,,16.0
2017-10-18 23:08:00,17.0,23.224,,26.86,597.0,771.0,665.0,432.0,0.011,8.0,16.0,26.5,25.0,26.0,14.4,24.653,22.944000000000006,20.555,25.987,12.534,31.8,37.0,34.3,47.1,40.741,37.773,42.589,36.456,68.566,,8.0,,16.0
2017-10-18 23:09:00,17.0,22.339,,27.07,598.0,778.0,663.0,433.0,0.011,8.0,16.0,26.6,25.0,26.0,14.4,24.653,22.944000000000006,20.531,25.987,12.509,31.8,37.0,34.3,47.2,40.741,39.38,42.683,36.423,68.934,,8.0,,16.0
2017-10-18 23:10:00,16.0,22.599,,27.27,603.0,778.0,663.0,433.0,0.011,8.0,16.0,26.6,25.0,26.0,14.4,24.677,22.992,20.531,25.987,12.485,31.8,36.9,34.3,47.3,40.809,39.875,42.843,36.423,69.30199999999999,,8.0,,16.0
2017-10-18 23:11:00,17.0,24.109,,26.82,601.0,778.0,663.0,429.0,0.011,8.0,16.0,26.6,25.0,26.0,14.4,24.677,23.016,20.507,25.987,12.461,31.8,37.0,34.4,47.3,40.842,40.074,42.68,36.423,69.297,,8.0,,16.0
2017-10-18 23:12:00,16.0,22.705,,27.01,601.0,780.0,664.0,428.0,0.011,8.0,16.0,26.5,25.0,26.0,14.4,24.677,23.04,20.484,25.987,12.437,31.8,37.0,34.3,47.2,40.842,40.076,42.709,36.423,69.607,,8.0,,16.0
2017-10-18 23:13:00,16.0,24.094,,27.12,603.0,783.0,666.0,427.0,0.011,8.0,16.0,26.5,25.0,26.0,14.3,24.677,23.088,20.484,25.987,12.413,31.8,37.0,34.3,47.7,40.842,40.147,42.645,36.423,69.717,,8.0,,16.0
2017-10-18 23:14:00,16.0,25.071,,27.3,605.0,784.0,664.0,429.0,0.011,8.0,16.0,26.5,25.0,26.0,14.3,24.677,23.136,20.46,25.987,12.389,31.8,37.0,34.4,47.6,40.907,40.152,42.771,36.423,69.884,,8.0,,16.0
2017-10-18 23:15:00,16.0,22.049,,26.93,605.0,777.0,663.0,429.0,0.011,8.0,16.0,26.5,25.0,26.0,14.3,24.677,23.16,20.436,25.987,12.364,31.8,37.0,34.3,47.3,40.776,40.155,42.768,36.423,69.87899999999999,,8.0,,16.0
2017-10-18 23:16:00,16.0,24.292,,26.97,603.0,776.0,663.0,432.0,0.011,8.0,16.0,26.5,25.0,26.0,14.3,24.677,23.208,20.412,25.987,12.34,31.8,37.1,34.3,47.3,40.744,40.094,42.765,36.456,70.074,,8.0,,16.0
2017-10-18 23:17:00,16.0,21.057,,27.07,598.0,783.0,663.0,432.0,0.011,8.0,16.0,26.5,25.0,26.0,14.3,24.677,23.256,20.412,25.963,12.292,31.8,37.2,34.3,47.7,40.875,40.099,42.862,36.487,69.979,,8.0,,16.0
2017-10-18 23:18:00,16.0,23.087,,27.29,601.0,784.0,664.0,431.0,0.011,8.0,16.0,26.5,24.9,26.0,14.3,24.702,23.28,20.388,25.963,12.268,31.8,37.1,34.3,47.7,40.877,39.971,42.988,36.487,70.459,,8.0,,16.0
2017-10-18 23:19:00,16.0,23.377,,26.78,600.0,789.0,665.0,432.0,0.011,8.0,16.0,26.5,24.9,26.0,14.2,24.702,23.352,20.365,25.963,12.243,31.8,37.2,34.3,47.7,40.94300000000001,39.914,43.017,36.42,70.852,,8.0,,16.0
2017-10-18 23:20:00,16.0,20.951,,26.71,600.0,794.0,663.0,430.0,0.011,8.0,16.0,26.5,25.0,26.0,14.2,24.702,23.4,20.365,25.963,12.219,31.8,37.2,34.3,48.1,41.008,39.919,43.274,36.42,70.564,,8.0,,16.0
2017-10-18 23:21:00,16.0,22.98,,27.0,597.0,793.0,660.0,427.0,0.011,8.0,16.0,26.5,25.0,26.0,14.2,24.702,23.472,20.341,25.963,12.195,31.7,37.1,34.3,48.5,41.106,39.927,43.143,36.42,70.502,,8.0,,16.0
2017-10-18 23:22:00,16.0,25.116,,27.08,595.0,791.0,657.0,431.0,0.012,8.0,16.0,26.5,24.9,26.0,14.2,24.702,23.521,20.317,25.963,12.147,31.7,37.2,34.2,48.2,41.008,39.866,43.333,36.42,70.351,,8.0,,16.0
2017-10-18 23:23:00,16.0,22.66,,27.11,593.0,790.0,656.0,431.0,0.012,8.0,16.0,26.5,24.9,26.0,14.1,24.702,23.593000000000004,20.293,25.963,12.147,31.7,37.2,34.2,48.5,40.877,39.743,43.394,36.42,70.322,,8.0,,16.0
2017-10-18 23:24:00,16.0,23.438,,27.01,593.0,788.0,657.0,432.0,0.011,8.0,16.0,26.5,24.9,26.0,14.1,24.702,23.641,20.293,25.963,12.122,31.7,37.3,34.2,48.6,40.844,39.814,43.362,36.42,70.317,,8.0,,16.0
2017-10-18 23:25:00,16.0,23.148000000000003,,27.18,595.0,790.0,652.0,435.0,0.011,8.0,16.0,26.5,24.9,26.0,14.1,24.702,23.689,20.269,25.939,12.098,31.8,37.3,34.2,48.2,40.779,39.589,43.199,36.418,70.398,,8.0,,16.0
2017-10-18 23:26:00,16.0,24.216,,27.16,599.0,794.0,651.0,437.0,0.01,8.0,16.0,26.5,24.9,26.0,14.1,24.702,23.761,20.246,25.939,12.098,31.8,37.3,34.2,48.2,40.877,39.466,43.19600000000001,36.418,70.483,,8.0,,16.0
2017-10-18 23:27:00,16.0,23.239,,27.24,601.0,800.0,651.0,435.0,0.01,8.0,16.0,26.5,24.9,26.0,14.0,24.702,23.809,20.222,25.939,12.074000000000002,31.7,37.3,34.2,47.9,40.975,39.471,43.129,36.418,70.422,,8.0,,16.0
2017-10-18 23:28:00,16.0,22.675,,27.26,599.0,797.0,654.0,431.0,0.011,8.0,16.0,26.5,24.9,26.0,14.0,24.726,23.881,20.222,25.939,12.05,31.7,37.3,34.3,47.8,40.978,39.315,43.322,36.418,70.304,,8.0,,16.0
2017-10-18 23:29:00,16.0,22.37,,27.12,597.0,796.0,662.0,431.0,0.011,8.0,16.0,26.5,24.9,26.0,14.0,24.726,23.954,20.198,25.939,12.05,31.8,37.4,34.2,48.2,40.978,39.191,43.255,36.385,70.36,,8.0,,16.0
2017-10-18 23:30:00,16.0,22.538,,27.17,597.0,797.0,666.0,432.0,0.012,8.0,16.0,26.5,24.9,26.0,14.0,24.726,24.002,20.174,25.939,12.025,31.8,37.4,34.2,48.6,40.913,39.196,43.252,36.385,70.128,,8.0,,16.0
2017-10-18 23:31:00,16.0,22.4,,27.26,598.0,796.0,665.0,434.0,0.012,8.0,16.0,26.5,24.9,26.0,14.0,24.726,24.074,20.174,25.939,12.001,31.8,37.4,34.2,48.7,40.847,39.072,43.188,36.385,70.152,,8.0,,16.0
2017-10-18 23:32:00,15.0,23.728,,27.13,595.0,794.0,660.0,443.0,0.011,8.0,16.0,26.5,24.9,26.0,14.0,24.726,24.146,20.174,25.939,11.977,31.8,37.4,34.2,48.7,40.847,39.014,43.059,36.352,70.005,,8.0,,16.0
2017-10-18 23:33:00,16.0,22.583,,27.07,593.0,791.0,658.0,440.0,0.011,8.0,16.0,26.5,24.9,26.0,13.9,24.726,24.195,20.15,25.939,11.953,31.8,37.6,34.1,48.6,40.847,38.88800000000001,42.992,36.352,69.65899999999999,,8.0,,16.0
2017-10-18 23:34:00,15.0,21.653,,27.08,594.0,790.0,662.0,438.0,0.012,8.0,16.0,26.5,24.9,26.0,13.9,24.726,24.267,20.15,25.939,11.929,31.8,37.5,34.2,49.3,40.88,38.764,42.896,36.352,69.454,,8.0,,16.0
2017-10-18 23:35:00,16.0,23.468000000000004,,26.95,593.0,793.0,663.0,433.0,0.012,8.0,16.0,26.5,24.9,26.0,13.9,24.726,24.339,20.126,25.914,11.904000000000002,31.8,37.5,34.1,49.0,40.847,38.574,42.797,36.349,69.507,,8.0,,16.0
2017-10-18 23:36:00,15.0,24.384,,26.99,594.0,794.0,659.0,432.0,0.011,8.0,16.0,26.5,24.8,26.0,13.9,24.726,24.388,20.126,25.914,11.88,31.8,37.5,34.1,49.0,40.945,38.414,42.733,36.349,69.445,,8.0,,16.0
2017-10-18 23:37:00,15.0,22.202,,26.87,595.0,794.0,653.0,434.0,0.011,8.0,16.0,26.4,24.8,26.0,13.9,24.726,24.436,20.126,25.914,11.856,31.8,37.6,34.1,49.1,41.043,38.254,42.604,36.382,69.155,,8.0,,16.0
2017-10-18 23:38:00,15.0,24.247,,26.98,593.0,794.0,652.0,431.0,0.011,8.0,16.0,26.4,24.8,26.0,13.8,24.726,24.484,20.103,25.914,11.832,31.8,37.6,34.1,49.2,40.978,38.259,42.73,36.349,69.236,,8.0,,16.0
2017-10-18 23:39:00,16.0,25.544,,26.9,593.0,794.0,652.0,424.0,0.011,8.0,16.0,26.4,24.8,26.0,13.8,24.726,24.532,20.103,25.89,11.807,31.8,37.6,34.1,49.5,40.88,38.066,42.698,36.38,69.203,,8.0,,16.0
2017-10-18 23:40:00,15.0,23.468000000000004,,26.86,591.0,790.0,646.0,423.0,0.012,8.0,16.0,26.4,24.8,25.9,13.8,24.726,24.581,20.079,25.89,11.807,31.8,37.6,34.1,49.1,41.011,37.939,42.567,36.413,69.146,,8.0,,16.0
2017-10-18 23:41:00,14.0,22.934,,26.48,587.0,788.0,650.0,424.0,0.012,8.0,16.0,26.4,24.8,25.9,13.8,24.726,24.629,20.079,25.89,11.759,31.8,37.7,34.1,49.0,41.011,37.779,42.534,36.347,68.994,,8.0,,16.0
2017-10-18 23:42:00,15.0,22.751,,26.85,591.0,794.0,652.0,429.0,0.012,8.0,16.0,26.4,24.8,25.9,13.7,24.726,24.677,20.079,25.89,11.759,31.8,37.7,34.1,49.2,41.043,37.652,42.47,36.38,68.82300000000001,,8.0,,16.0
2017-10-18 23:43:00,15.0,23.331,,27.1,591.0,800.0,651.0,429.0,0.012,8.0,16.0,26.4,24.8,25.9,13.7,24.726,24.726,20.079,25.89,11.734000000000002,31.8,37.6,34.1,48.7,41.011,37.558,42.534,36.347,68.875,,8.0,,16.0
2017-10-18 23:44:00,15.0,22.553,,27.22,592.0,800.0,650.0,430.0,0.012,8.0,16.0,26.4,24.8,25.9,13.7,24.726,24.774,20.055,25.89,11.71,31.8,37.6,34.0,48.6,40.978,37.497,42.467,36.347,68.27,,8.0,,16.0
2017-10-18 23:45:00,15.0,21.973000000000006,,26.77,598.0,798.0,653.0,427.0,0.012,8.0,16.0,26.4,24.8,25.9,13.7,24.726,24.823,20.031,25.89,11.662,31.8,37.7,34.1,48.5,40.88,37.369,42.4,36.347,68.232,,8.0,,16.0
2017-10-18 23:46:00,15.0,23.239,,27.07,599.0,802.0,659.0,424.0,0.012,8.0,16.0,26.4,24.8,25.9,13.7,24.726,24.847,20.031,25.89,11.662,31.8,37.5,34.1,48.6,40.847,37.438,42.07899999999999,36.347,68.26100000000001,,8.0,,16.0
2017-10-18 23:47:00,15.0,23.758000000000006,,27.73,592.0,803.0,658.0,425.0,0.012,8.0,16.0,26.4,24.8,25.9,13.7,24.726,24.871,20.031,25.89,11.637,31.8,37.5,34.1,49.3,40.847,37.341,41.82100000000001,36.347,68.085,,8.0,,16.0
2017-10-18 23:48:00,14.0,23.85,,27.35,592.0,800.0,657.0,424.0,0.012,8.0,16.0,26.4,24.8,25.9,13.6,24.726,24.895,20.007,25.866,11.613,31.8,37.5,34.0,49.0,40.814,37.31,41.754,36.344,67.793,,8.0,,16.0
2017-10-18 23:49:00,15.0,23.133000000000006,,27.61,592.0,797.0,658.0,418.0,0.012,8.0,16.0,26.4,24.8,25.9,13.6,24.726,24.919,19.984,25.866,11.589,31.8,37.4,34.1,49.0,40.814,37.213,42.00899999999999,36.344,67.789,,8.0,,16.0
2017-10-18 23:50:00,15.0,22.4,,27.26,589.0,800.0,656.0,420.0,0.012,8.0,16.0,26.4,24.8,25.9,13.6,24.726,24.968000000000004,19.984,25.866,11.565,31.8,37.5,34.1,49.0,40.782,37.185,41.816,36.344,68.043,,8.0,,16.0
2017-10-18 23:51:00,14.0,23.102,,27.64,587.0,800.0,663.0,425.0,0.012,8.0,16.0,26.4,24.8,25.9,13.6,24.726,24.992,19.96,25.866,11.54,31.8,37.5,34.1,48.8,40.782,37.187,41.684,36.311,68.21,,8.0,,16.0
2017-10-18 23:52:00,14.0,24.216,,27.36,592.0,800.0,665.0,424.0,0.013,8.0,16.0,26.4,24.8,25.9,13.5,24.726,25.016,19.936,25.866,11.515999999999998,31.7,37.5,34.0,48.7,40.716,37.124,41.81,36.344,68.03399999999999,,8.0,,16.0
2017-10-18 23:53:00,14.0,23.743,,27.23,593.0,805.0,667.0,425.0,0.013,8.0,16.0,26.4,24.8,25.9,13.5,24.702,25.016,19.936,25.841,11.515999999999998,31.7,37.5,34.0,48.6,40.779,37.024,42.197,36.342,68.434,,8.0,,16.0
2017-10-18 23:54:00,15.0,21.836,,27.25,595.0,806.0,667.0,426.0,0.012,8.0,16.0,26.4,24.8,25.9,13.5,24.702,25.065,19.912,25.841,11.492,31.7,37.4,34.0,48.4,40.746,37.062,42.258,36.342,68.57300000000001,,8.0,,16.0
2017-10-18 23:55:00,15.0,24.353,,27.0,597.0,805.0,666.0,424.0,0.012,8.0,16.0,26.4,24.8,25.9,13.5,24.702,25.065,19.912,25.841,11.467,31.7,37.3,34.0,48.5,40.779,36.93,42.419,36.342,68.654,,8.0,,16.0
2017-10-18 23:56:00,14.0,23.072,,27.11,595.0,806.0,664.0,423.0,0.011,8.0,16.0,26.4,24.8,25.9,13.5,24.702,25.089,19.888,25.841,11.419,31.7,36.9,34.0,48.7,40.779,36.99800000000001,42.481,36.276,68.845,,8.0,,16.0
2017-10-18 23:57:00,14.0,23.667,,27.31,593.0,808.0,663.0,419.0,0.011,8.0,16.0,26.4,24.7,25.9,13.4,24.702,25.113000000000003,19.888,25.841,11.419,31.7,36.9,34.0,48.7,40.714,36.802,42.288,36.309,68.816,,8.0,,16.0
2017-10-18 23:58:00,15.0,24.445,,27.14,592.0,809.0,660.0,417.0,0.012,8.0,16.0,26.4,24.7,25.9,13.4,24.702,25.137,19.888,25.841,11.394,31.7,37.4,34.0,48.5,40.877,36.738,42.127,36.276,68.755,,8.0,,16.0
2017-10-18 23:59:00,14.0,22.522,,27.18,593.0,808.0,660.0,413.0,0.012,8.0,16.0,26.4,24.7,25.9,13.4,24.702,25.162,19.865,25.841,11.37,31.7,37.5,34.0,49.3,40.844,36.74,42.285,36.276,68.921,,8.0,,16.0
2017-10-19 00:00:00,14.0,23.85,,27.85,596.0,806.0,660.0,415.0,0.012,8.0,16.0,26.4,24.7,25.9,13.4,24.702,25.186,19.865,25.841,11.37,31.7,37.5,33.9,49.5,40.844,36.676,42.188,36.276,68.86399999999999,,8.0,,16.0
2017-10-19 00:01:00,14.0,20.859,,27.38,597.0,808.0,662.0,411.0,0.012,8.0,16.0,26.4,24.7,25.8,13.4,24.702,25.186,19.841,25.841,11.37,31.7,37.5,33.9,49.0,40.714,36.643,41.896,36.276,68.722,,8.0,,16.0
2017-10-19 00:02:00,15.0,24.674,,27.05,599.0,806.0,666.0,414.0,0.011,8.0,16.0,26.4,24.7,25.8,13.3,24.702,25.21,19.841,25.817,11.345999999999998,31.6,37.5,33.9,49.2,40.779,36.646,41.832,36.273,68.831,,8.0,,16.0
2017-10-19 00:03:00,14.0,23.835,,27.14,598.0,805.0,663.0,418.0,0.011,8.0,16.0,26.4,24.7,25.8,13.3,24.702,25.234,19.817,25.817,11.321,31.6,37.1,33.9,49.5,40.779,36.615,42.119,36.273,69.25399999999999,,8.0,,16.0
2017-10-19 00:04:00,14.0,24.063,,27.26,593.0,806.0,658.0,417.0,0.011,8.0,16.0,26.4,24.7,25.8,13.3,24.677,25.234,19.793,25.817,11.321,31.6,37.1,33.9,49.2,40.711,36.548,41.987,36.273,69.454,,8.0,,16.0
2017-10-19 00:05:00,15.0,22.644,,27.21,593.0,808.0,654.0,415.0,0.011,8.0,16.0,26.4,24.7,25.8,13.3,24.677,25.258000000000006,19.793,25.817,11.297,31.6,37.3,33.9,49.2,40.809,36.518,42.052,36.273,69.335,,8.0,,16.0
2017-10-19 00:06:00,15.0,23.514,,27.18,593.0,813.0,654.0,413.0,0.012,8.0,16.0,26.4,24.7,25.8,13.3,24.677,25.283,19.77,25.817,11.273,31.6,37.4,33.9,49.4,40.776,36.62,42.113,36.273,69.245,,8.0,,16.0
2017-10-19 00:07:00,14.0,23.438,,27.28,592.0,814.0,654.0,416.0,0.012,8.0,16.0,26.4,24.7,25.8,13.3,24.677,25.283,19.746,25.817,11.248,31.6,37.4,33.9,49.7,40.776,36.454,42.111,36.24,69.127,,8.0,,16.0
2017-10-19 00:08:00,14.0,21.775,,27.17,593.0,812.0,652.0,412.0,0.012,8.0,16.0,26.4,24.7,25.8,13.2,24.677,25.307,19.746,25.817,11.224,31.6,37.4,33.9,49.4,40.776,36.423,42.04600000000001,36.24,69.322,,8.0,,16.0
2017-10-19 00:09:00,14.0,23.102,,27.46,593.0,808.0,650.0,410.0,0.012,8.0,16.0,26.4,24.7,25.8,13.2,24.677,25.307,19.722,25.817,11.2,31.6,37.4,33.9,49.2,40.678,36.423,42.108,36.207,69.203,,8.0,,16.0
2017-10-19 00:10:00,13.0,22.141,,27.4,595.0,812.0,650.0,412.0,0.011,8.0,16.0,26.4,24.7,25.8,13.2,24.677,25.331,19.698,25.817,11.175,31.6,37.0,33.9,49.3,40.711,36.392,42.298,36.24,69.17,,8.0,,16.0
2017-10-19 00:11:00,14.0,23.85,,27.38,597.0,809.0,653.0,415.0,0.011,8.0,16.0,26.4,24.7,25.8,13.2,24.677,25.331,19.698,25.793000000000006,11.151,31.5,37.4,34.0,49.0,40.711,36.359,42.362,36.204,69.734,,8.0,,16.0
2017-10-19 00:12:00,14.0,22.873,,27.5,595.0,808.0,657.0,415.0,0.011,8.0,16.0,26.4,24.7,25.8,13.1,24.677,25.355,19.698,25.793000000000006,11.127,31.5,37.1,34.0,48.9,40.711,36.328,42.74800000000001,36.237,70.014,,8.0,,16.0
2017-10-19 00:13:00,14.0,22.812,,27.19,593.0,805.0,654.0,417.0,0.011,8.0,17.0,26.4,24.7,25.8,13.1,24.677,25.355,19.674,25.793000000000006,11.102,31.5,37.4,34.0,49.1,40.711,36.361,42.617,36.237,70.208,,8.0,,17.0
2017-10-19 00:14:00,13.0,23.316,,27.61,593.0,807.0,655.0,418.0,0.011,8.0,17.0,26.4,24.6,25.8,13.1,24.677,25.38,19.651,25.793000000000006,11.078,31.5,37.3,34.0,49.2,40.711,36.33,42.485,36.204,70.317,,8.0,,17.0
2017-10-19 00:15:00,14.0,23.529,,27.64,593.0,805.0,660.0,418.0,0.011,8.0,17.0,26.4,24.7,25.8,13.1,24.677,25.38,19.651,25.793000000000006,11.029000000000002,31.5,37.4,34.0,49.3,40.711,36.23,42.518,36.204,70.845,,8.0,,17.0
2017-10-19 00:16:00,14.0,24.277,,27.57,593.0,806.0,663.0,417.0,0.011,8.0,17.0,26.4,24.6,25.8,13.1,24.677,25.38,19.651,25.793000000000006,11.029000000000002,31.5,37.4,34.0,49.0,40.776,36.23,42.453,36.204,70.845,,8.0,,17.0
