Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR4,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR4,T_ETC_OUT,TS_HBI_GRD,RH_ETC_IN1,RH_ETC_BR4,RH_ETC_OUT,RHS_HBI_GRD,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-07-13 09:56:00,4.0,4.8069999999999995,615.0,533.0,420.0,0.052000000000000005,12.0,32.0,24.7,25.7,36.2,,44.0,41.7,30.5,61.165,,12.0,,32.0
2017-07-13 09:57:00,4.0,4.7,621.0,533.0,421.0,0.052000000000000005,12.0,32.0,24.7,25.8,36.3,,46.2,41.5,30.0,58.541000000000004,,12.0,,32.0
2017-07-13 09:58:00,4.0,4.944,618.0,533.0,423.0,0.024,12.0,32.0,24.8,25.9,36.3,,45.3,41.5,29.6,58.153,,12.0,,32.0
2017-07-13 09:59:00,3.0,5.768,619.0,534.0,423.0,0.024,12.0,32.0,24.8,25.9,36.3,,44.5,41.4,30.1,58.071999999999996,,12.0,,32.0
2017-07-13 10:00:00,4.0,6.119,611.0,534.0,420.0,0.024,37.0,32.0,24.9,26.0,36.3,,45.3,41.4,30.5,57.937,,37.0,,32.0
2017-07-13 10:01:00,3.0,5.585,605.0,534.0,419.0,0.024,37.0,32.0,24.9,26.0,36.3,,45.3,41.4,30.8,58.62,,37.0,,32.0
2017-07-13 10:02:00,3.0,5.127000000000002,606.0,533.0,417.0,0.022000000000000002,37.0,32.0,25.0,26.0,36.3,,45.3,41.4,31.1,60.24800000000001,,37.0,,32.0
2017-07-13 10:03:00,3.0,3.937,610.0,534.0,421.0,0.022000000000000002,37.0,32.0,25.0,26.1,36.3,,45.3,41.3,31.3,60.088,,37.0,,32.0
2017-07-13 10:04:00,4.0,4.547,613.0,536.0,418.0,0.02,37.0,32.0,25.0,26.1,36.3,,45.1,41.3,31.3,61.865,,37.0,,32.0
2017-07-13 10:05:00,3.0,4.349,615.0,537.0,416.0,0.02,37.0,32.0,25.1,26.1,36.3,,45.1,41.2,30.8,58.775,,37.0,,32.0
2017-07-13 10:06:00,3.0,4.959,617.0,538.0,412.0,0.026000000000000002,37.0,32.0,25.1,26.2,36.3,,45.2,41.2,31.0,57.231,,37.0,,32.0
2017-07-13 10:07:00,3.0,4.715,618.0,540.0,412.0,0.026000000000000002,37.0,32.0,25.2,26.2,36.3,,45.5,41.2,31.3,57.005,,37.0,,32.0
2017-07-13 10:08:00,3.0,4.746,624.0,540.0,412.0,0.013999999999999999,37.0,48.0,25.2,26.2,36.3,,45.4,41.3,31.3,56.538999999999994,,37.0,,48.0
2017-07-13 10:09:00,3.0,5.797999999999999,630.0,534.0,414.0,0.013999999999999999,37.0,48.0,25.2,26.2,36.3,,45.0,41.3,31.5,56.25,,37.0,,48.0
2017-07-13 10:10:00,3.0,5.172999999999999,633.0,538.0,411.0,0.02,37.0,48.0,25.3,26.2,36.3,,44.9,41.3,31.2,55.809,,37.0,,48.0
2017-07-13 10:11:00,3.0,5.386,632.0,537.0,414.0,0.02,37.0,48.0,25.3,26.2,36.2,,44.9,41.5,31.5,53.40600000000001,,37.0,,48.0
2017-07-13 10:12:00,3.0,4.471,627.0,538.0,416.0,0.013000000000000001,37.0,48.0,25.4,26.1,36.2,,45.1,41.0,31.1,52.361999999999995,,37.0,,48.0
2017-07-13 10:13:00,2.0,5.447,623.0,540.0,414.0,0.013000000000000001,37.0,48.0,25.3,25.9,36.1,,44.4,41.2,31.2,53.137,,37.0,,48.0
2017-07-13 10:14:00,2.0,4.6080000000000005,619.0,538.0,414.0,0.02,37.0,48.0,25.3,26.0,36.0,,44.0,40.7,31.5,53.093,,37.0,,48.0
2017-07-13 10:15:00,2.0,4.578,616.0,538.0,414.0,0.02,37.0,48.0,25.3,26.0,35.9,,43.6,40.3,31.6,53.003,,37.0,,48.0
2017-07-13 10:16:00,2.0,5.081,609.0,538.0,417.0,0.028999999999999998,37.0,48.0,25.1,25.9,35.8,,43.5,40.0,31.8,53.29600000000001,,37.0,,48.0
2017-07-13 10:17:00,2.0,5.6,604.0,538.0,415.0,0.028999999999999998,37.0,48.0,25.2,25.8,35.8,,43.0,39.9,32.0,53.71100000000001,,37.0,,48.0
2017-07-13 10:18:00,2.0,4.791,604.0,538.0,414.0,0.033,37.0,48.0,25.2,25.8,35.7,,42.8,40.0,32.0,53.843,,37.0,,48.0
2017-07-13 10:19:00,3.0,4.898,610.0,535.0,416.0,0.033,37.0,48.0,25.1,25.6,35.6,,42.4,39.6,32.2,53.851000000000006,,37.0,,48.0
2017-07-13 10:20:00,3.0,5.218999999999999,615.0,538.0,419.0,0.035,37.0,48.0,25.0,25.6,35.5,,42.2,39.5,32.4,53.896,,37.0,,48.0
2017-07-13 10:21:00,2.0,5.7829999999999995,623.0,540.0,421.0,0.035,37.0,48.0,25.0,25.6,35.4,,42.2,39.2,32.6,53.698,,37.0,,48.0
2017-07-13 10:22:00,3.0,4.166,627.0,538.0,421.0,0.036000000000000004,37.0,48.0,24.9,25.5,35.4,,42.0,39.1,32.6,54.148999999999994,,37.0,,48.0
2017-07-13 10:23:00,2.0,4.303,630.0,540.0,417.0,0.036000000000000004,37.0,48.0,24.9,25.5,35.3,,41.8,38.9,32.7,54.052,,37.0,,48.0
2017-07-13 10:24:00,2.0,6.3020000000000005,627.0,542.0,414.0,0.034,37.0,48.0,24.8,25.5,35.2,,41.7,38.8,32.6,54.093999999999994,,37.0,,48.0
2017-07-13 10:25:00,3.0,5.356,625.0,543.0,411.0,0.034,37.0,48.0,24.8,25.5,35.2,,41.5,38.4,32.8,54.202,,37.0,,48.0
2017-07-13 10:26:00,3.0,5.553999999999999,627.0,546.0,414.0,0.036000000000000004,37.0,48.0,24.7,25.3,35.2,,41.5,39.0,32.6,53.81100000000001,,37.0,,48.0
2017-07-13 10:27:00,2.0,4.685,625.0,544.0,417.0,0.036000000000000004,37.0,48.0,24.7,25.3,35.1,,41.4,39.3,33.0,55.336999999999996,,37.0,,48.0
2017-07-13 10:28:00,3.0,5.646,628.0,543.0,417.0,0.036000000000000004,37.0,48.0,24.7,25.3,35.2,,42.3,39.5,33.1,55.625,,37.0,,48.0
2017-07-13 10:29:00,3.0,6.149,629.0,540.0,418.0,0.036000000000000004,37.0,48.0,24.7,25.4,35.2,,42.3,39.6,32.1,55.157,,37.0,,48.0
2017-07-13 10:30:00,2.0,6.287000000000001,628.0,541.0,417.0,0.032,29.0,48.0,24.7,25.4,35.2,,42.2,39.6,31.8,54.909,,29.0,,48.0
2017-07-13 10:31:00,3.0,5.462999999999999,628.0,544.0,419.0,0.032,29.0,48.0,24.8,25.5,35.3,,42.4,39.6,31.4,55.721000000000004,,29.0,,48.0
2017-07-13 10:32:00,2.0,4.303,631.0,544.0,417.0,0.027999999999999997,29.0,48.0,24.8,25.5,35.4,,42.7,39.6,31.0,55.67,,29.0,,48.0
2017-07-13 10:33:00,2.0,6.622000000000001,632.0,544.0,415.0,0.027999999999999997,29.0,48.0,24.8,25.6,35.5,,43.0,39.6,31.3,55.501999999999995,,29.0,,48.0
2017-07-13 10:34:00,2.0,5.035,632.0,549.0,414.0,0.023,29.0,48.0,24.9,25.6,35.6,,43.0,39.7,31.0,54.371,,29.0,,48.0
2017-07-13 10:35:00,2.0,6.18,633.0,547.0,416.0,0.023,29.0,48.0,24.9,25.6,35.7,,42.8,39.7,30.6,57.816,,29.0,,48.0
2017-07-13 10:36:00,2.0,5.921,631.0,550.0,417.0,0.024,29.0,48.0,24.9,25.7,35.8,,43.0,39.8,30.4,56.528999999999996,,29.0,,48.0
2017-07-13 10:37:00,2.0,6.027,628.0,551.0,419.0,0.024,29.0,48.0,24.9,25.7,35.8,,43.2,39.7,30.4,55.993,,29.0,,48.0
2017-07-13 10:38:00,2.0,6.699,630.0,550.0,420.0,0.02,29.0,37.0,25.0,25.7,35.9,,43.4,39.8,30.3,55.141999999999996,,29.0,,37.0
2017-07-13 10:39:00,2.0,5.921,636.0,549.0,421.0,0.02,29.0,37.0,25.0,25.8,36.0,,43.3,39.9,30.3,54.813,,29.0,,37.0
2017-07-13 10:40:00,2.0,6.348,645.0,547.0,425.0,0.02,29.0,37.0,25.1,25.8,36.1,,43.2,39.8,30.3,54.422,,29.0,,37.0
2017-07-13 10:41:00,3.0,5.89,645.0,544.0,426.0,0.02,29.0,37.0,25.1,25.8,36.2,,43.1,40.1,30.4,54.00899999999999,,29.0,,37.0
2017-07-13 10:42:00,3.0,6.622000000000001,645.0,547.0,425.0,0.022000000000000002,29.0,37.0,25.1,25.8,36.3,,42.8,40.2,30.6,53.745,,29.0,,37.0
2017-07-13 10:43:00,2.0,6.683,642.0,549.0,426.0,0.022000000000000002,29.0,37.0,25.2,25.8,36.4,,42.9,40.3,30.7,53.543,,29.0,,37.0
2017-07-13 10:44:00,3.0,7.034,642.0,549.0,423.0,0.023,29.0,37.0,25.2,25.8,36.5,,42.9,40.3,30.8,54.397,,29.0,,37.0
2017-07-13 10:45:00,3.0,6.455,638.0,549.0,421.0,0.023,29.0,37.0,25.3,25.9,36.6,,43.1,40.3,30.6,55.53,,29.0,,37.0
2017-07-13 10:46:00,3.0,6.271,632.0,549.0,421.0,0.025,29.0,37.0,25.3,25.9,36.7,,43.3,40.5,30.7,53.291000000000004,,29.0,,37.0
2017-07-13 10:47:00,3.0,6.1339999999999995,628.0,549.0,419.0,0.025,29.0,37.0,25.3,25.9,36.8,,43.4,40.6,30.1,53.708999999999996,,29.0,,37.0
2017-07-13 10:48:00,3.0,5.295,627.0,549.0,422.0,0.025,29.0,37.0,25.4,25.9,36.9,,43.4,40.7,29.5,54.435,,29.0,,37.0
2017-07-13 10:49:00,3.0,5.57,624.0,550.0,420.0,0.025,29.0,37.0,25.4,25.9,37.1,,43.4,40.8,28.7,56.898,,29.0,,37.0
2017-07-13 10:50:00,3.0,4.883,621.0,552.0,421.0,0.026000000000000002,29.0,37.0,25.4,25.9,37.2,,43.4,40.8,29.1,54.39,,29.0,,37.0
2017-07-13 10:51:00,3.0,5.325,624.0,552.0,421.0,0.026000000000000002,29.0,37.0,25.5,25.9,37.3,,43.3,40.9,29.3,52.553000000000004,,29.0,,37.0
2017-07-13 10:52:00,2.0,5.081,627.0,555.0,421.0,0.026000000000000002,29.0,37.0,25.5,26.0,37.4,,43.4,41.0,29.2,52.408,,29.0,,37.0
2017-07-13 10:53:00,3.0,7.202000000000001,627.0,550.0,421.0,0.026000000000000002,29.0,37.0,25.5,26.0,37.5,,43.3,41.0,28.6,51.7,,29.0,,37.0
2017-07-13 10:54:00,3.0,8.499,630.0,550.0,421.0,0.026000000000000002,29.0,37.0,25.6,26.0,37.5,,43.4,41.0,29.0,52.365,,29.0,,37.0
2017-07-13 10:55:00,3.0,5.905,633.0,547.0,415.0,0.026000000000000002,29.0,37.0,25.6,26.0,37.7,,43.4,41.2,28.2,52.06,,29.0,,37.0
2017-07-13 10:56:00,2.0,5.524,638.0,547.0,415.0,0.025,29.0,37.0,25.6,26.0,37.9,,43.4,41.3,27.6,51.217,,29.0,,37.0
2017-07-13 10:57:00,2.0,5.263999999999999,645.0,549.0,420.0,0.025,29.0,37.0,25.6,26.0,37.9,,43.5,41.4,27.9,51.669,,29.0,,37.0
2017-07-13 10:58:00,2.0,5.447,650.0,555.0,420.0,0.027000000000000003,29.0,37.0,25.7,26.0,38.1,,43.6,41.4,27.2,51.70399999999999,,29.0,,37.0
2017-07-13 10:59:00,2.0,4.501,656.0,561.0,416.0,0.027000000000000003,29.0,37.0,25.7,26.0,38.2,,43.6,41.4,26.7,51.897,,29.0,,37.0
2017-07-13 11:00:00,3.0,3.708,661.0,563.0,416.0,0.026000000000000002,21.0,37.0,25.7,26.0,38.3,,43.6,41.4,26.9,51.081,,21.0,,37.0
2017-07-13 11:01:00,3.0,3.952,660.0,567.0,417.0,0.026000000000000002,21.0,37.0,25.7,26.1,38.4,,43.6,41.5,26.7,51.498999999999995,,21.0,,37.0
2017-07-13 11:02:00,3.0,5.615,661.0,566.0,419.0,0.027000000000000003,21.0,37.0,25.8,26.1,38.5,,43.5,41.6,26.8,51.158,,21.0,,37.0
2017-07-13 11:03:00,3.0,4.105,661.0,561.0,418.0,0.027000000000000003,21.0,37.0,25.8,26.1,38.6,,43.6,41.6,26.6,51.19600000000001,,21.0,,37.0
2017-07-13 11:04:00,3.0,4.135,664.0,557.0,415.0,0.026000000000000002,21.0,37.0,25.8,26.1,38.7,,43.6,41.6,26.4,51.17100000000001,,21.0,,37.0
2017-07-13 11:05:00,3.0,4.7,668.0,552.0,415.0,0.026000000000000002,21.0,37.0,25.8,26.1,38.8,,43.6,41.5,26.1,51.174,,21.0,,37.0
2017-07-13 11:06:00,3.0,5.936,673.0,555.0,417.0,0.027000000000000003,21.0,37.0,25.8,26.1,38.9,,43.5,41.6,26.0,50.613,,21.0,,37.0
2017-07-13 11:07:00,3.0,5.188,677.0,557.0,414.0,0.027000000000000003,21.0,37.0,25.9,26.1,39.1,,43.6,41.7,26.1,53.715,,21.0,,37.0
2017-07-13 11:08:00,3.0,6.119,677.0,557.0,412.0,0.027999999999999997,21.0,21.0,25.9,26.1,39.2,,43.6,41.7,26.1,50.845,,21.0,,21.0
2017-07-13 11:09:00,2.0,5.768,675.0,558.0,409.0,0.027999999999999997,21.0,21.0,25.9,26.1,39.3,,43.8,41.7,26.2,55.352,,21.0,,21.0
2017-07-13 11:10:00,3.0,4.1960000000000015,677.0,561.0,408.0,0.027000000000000003,21.0,21.0,25.9,26.2,39.5,,43.7,41.7,26.4,51.041000000000004,,21.0,,21.0
2017-07-13 11:11:00,2.0,4.883,677.0,558.0,409.0,0.027000000000000003,21.0,21.0,25.9,26.2,39.6,,43.8,41.6,26.3,50.508,,21.0,,21.0
2017-07-13 11:12:00,2.0,4.471,679.0,559.0,411.0,0.026000000000000002,21.0,21.0,25.9,26.2,39.7,,43.8,41.6,26.3,50.356,,21.0,,21.0
2017-07-13 11:13:00,3.0,4.7,679.0,561.0,414.0,0.026000000000000002,21.0,21.0,25.9,26.1,39.8,,43.7,41.7,25.4,50.27,,21.0,,21.0
2017-07-13 11:14:00,3.0,5.371,677.0,562.0,416.0,0.026000000000000002,21.0,21.0,26.0,26.2,39.9,,43.7,41.7,25.4,50.655,,21.0,,21.0
2017-07-13 11:15:00,3.0,6.256,673.0,563.0,415.0,0.026000000000000002,21.0,21.0,26.0,26.2,40.0,,43.6,41.8,25.6,50.146,,21.0,,21.0
2017-07-13 11:16:00,3.0,5.7829999999999995,672.0,561.0,412.0,0.026000000000000002,21.0,21.0,25.9,26.2,40.2,,43.8,41.7,25.2,50.148999999999994,,21.0,,21.0
2017-07-13 11:17:00,3.0,5.02,673.0,557.0,411.0,0.026000000000000002,21.0,21.0,26.0,26.2,40.3,,43.7,41.7,24.5,50.946999999999996,,21.0,,21.0
2017-07-13 11:18:00,2.0,4.456,673.0,552.0,411.0,0.026000000000000002,21.0,21.0,26.0,26.2,40.4,,43.5,41.7,24.0,50.54,,21.0,,21.0
2017-07-13 11:19:00,3.0,4.746,668.0,551.0,414.0,0.026000000000000002,21.0,21.0,26.1,26.2,40.5,,43.5,41.7,24.4,49.93899999999999,,21.0,,21.0
2017-07-13 11:20:00,2.0,6.622000000000001,665.0,551.0,418.0,0.026000000000000002,21.0,21.0,26.1,26.2,40.6,,43.4,41.7,24.4,49.847,,21.0,,21.0
2017-07-13 11:21:00,2.0,4.135,659.0,556.0,417.0,0.026000000000000002,21.0,21.0,26.1,26.3,40.7,,43.5,41.8,24.0,49.913999999999994,,21.0,,21.0
2017-07-13 11:22:00,3.0,4.395,656.0,555.0,418.0,0.026000000000000002,21.0,21.0,26.1,26.3,40.8,,43.5,41.8,24.1,49.98,,21.0,,21.0
2017-07-13 11:23:00,2.0,4.715,661.0,556.0,414.0,0.026000000000000002,21.0,21.0,26.1,26.3,41.0,,43.5,41.9,24.4,49.50899999999999,,21.0,,21.0
2017-07-13 11:24:00,2.0,4.44,661.0,558.0,414.0,0.021,21.0,21.0,26.1,26.2,41.1,,43.7,42.1,24.0,49.285,,21.0,,21.0
2017-07-13 11:25:00,2.0,4.623,665.0,555.0,414.0,0.021,21.0,21.0,26.1,26.2,41.2,,43.4,41.7,24.2,49.522,,21.0,,21.0
2017-07-13 11:26:00,2.0,5.722,660.0,556.0,414.0,0.025,21.0,21.0,26.1,26.1,41.3,,42.9,41.4,24.2,50.06,,21.0,,21.0
2017-07-13 11:27:00,2.0,5.295,655.0,555.0,411.0,0.025,21.0,21.0,26.0,26.0,41.4,,42.4,41.2,24.1,50.438,,21.0,,21.0
2017-07-13 11:28:00,2.0,5.127000000000002,652.0,551.0,414.0,0.032,21.0,21.0,26.0,25.9,41.5,,42.2,40.8,23.5,50.466,,21.0,,21.0
2017-07-13 11:29:00,2.0,4.974,650.0,553.0,413.0,0.032,21.0,21.0,25.9,25.8,41.6,,42.0,40.8,23.7,51.06800000000001,,21.0,,21.0
2017-07-13 11:30:00,2.0,5.188,646.0,558.0,412.0,0.035,19.0,21.0,25.8,25.8,41.7,,41.8,40.5,23.5,51.285,,19.0,,21.0
2017-07-13 11:31:00,2.0,5.263999999999999,645.0,559.0,410.0,0.035,19.0,21.0,25.7,25.7,41.8,,41.6,40.3,23.8,51.603,,19.0,,21.0
2017-07-13 11:32:00,2.0,5.218999999999999,645.0,560.0,410.0,0.038,19.0,21.0,25.7,25.7,41.8,,41.5,40.1,22.9,50.917,,19.0,,21.0
2017-07-13 11:33:00,2.0,4.257,645.0,563.0,411.0,0.038,19.0,21.0,25.6,25.6,41.9,,41.2,40.0,23.0,52.053999999999995,,19.0,,21.0
2017-07-13 11:34:00,2.0,4.944,639.0,561.0,416.0,0.038,19.0,21.0,25.5,25.6,41.9,,41.2,39.8,23.0,52.097,,19.0,,21.0
2017-07-13 11:35:00,2.0,5.524,637.0,558.0,417.0,0.038,19.0,21.0,25.5,25.6,41.9,,41.1,39.7,23.3,51.857,,19.0,,21.0
2017-07-13 11:36:00,2.0,4.166,636.0,557.0,414.0,0.039,19.0,21.0,25.4,25.5,42.0,,41.0,39.6,22.6,52.152,,19.0,,21.0
2017-07-13 11:37:00,2.0,5.722,633.0,556.0,417.0,0.039,19.0,21.0,25.3,25.4,42.1,,40.9,40.6,22.9,52.324,,19.0,,21.0
2017-07-13 11:38:00,2.0,5.127000000000002,633.0,557.0,418.0,0.054000000000000006,19.0,30.0,25.3,25.4,42.1,,41.3,42.0,22.6,52.687,,19.0,,30.0
2017-07-13 11:39:00,2.0,4.822,636.0,557.0,416.0,0.054000000000000006,19.0,30.0,25.2,25.4,42.2,,43.2,41.8,23.1,53.396,,19.0,,30.0
2017-07-13 11:40:00,2.0,4.227,640.0,559.0,414.0,0.03,19.0,30.0,25.2,25.5,42.3,,43.3,41.8,22.8,54.36,,19.0,,30.0
2017-07-13 11:41:00,2.0,6.119,640.0,561.0,413.0,0.03,19.0,30.0,25.3,25.5,42.4,,43.0,41.7,22.3,54.602,,19.0,,30.0
2017-07-13 11:42:00,2.0,5.905,637.0,565.0,414.0,0.028999999999999998,19.0,30.0,25.3,25.6,42.5,,42.9,41.6,21.9,56.869,,19.0,,30.0
2017-07-13 11:43:00,2.0,6.3020000000000005,638.0,564.0,421.0,0.028999999999999998,19.0,30.0,25.3,25.6,42.6,,43.1,41.6,22.0,53.778,,19.0,,30.0
2017-07-13 11:44:00,2.0,5.341,644.0,567.0,424.0,0.022000000000000002,19.0,30.0,25.3,25.7,42.7,,43.3,41.6,22.2,53.982,,19.0,,30.0
2017-07-13 11:45:00,2.0,6.226,643.0,568.0,421.0,0.022000000000000002,19.0,30.0,25.3,25.7,42.8,,43.3,41.6,22.0,54.08600000000001,,19.0,,30.0
2017-07-13 11:46:00,2.0,6.836,642.0,568.0,420.0,0.022000000000000002,19.0,30.0,25.4,25.7,42.8,,43.3,41.6,22.4,54.003,,19.0,,30.0
2017-07-13 11:47:00,2.0,6.928,637.0,566.0,421.0,0.022000000000000002,19.0,30.0,25.4,25.7,42.9,,43.4,41.5,21.7,53.902,,19.0,,30.0
2017-07-13 11:48:00,2.0,6.867000000000001,642.0,561.0,421.0,0.02,19.0,30.0,25.4,25.8,42.9,,43.4,41.5,22.2,53.581,,19.0,,30.0
2017-07-13 11:49:00,2.0,7.691,651.0,559.0,422.0,0.02,19.0,30.0,25.4,25.8,43.0,,43.4,41.5,22.1,58.597,,19.0,,30.0
2017-07-13 11:50:00,2.0,6.546,662.0,557.0,425.0,0.02,19.0,30.0,25.5,25.8,43.1,,43.4,41.5,22.4,53.055,,19.0,,30.0
2017-07-13 11:51:00,2.0,5.188,666.0,555.0,422.0,0.02,19.0,30.0,25.5,25.9,43.1,,43.3,41.6,22.2,51.911,,19.0,,30.0
2017-07-13 11:52:00,2.0,6.256,667.0,551.0,424.0,0.021,19.0,30.0,25.5,25.9,43.2,,43.4,41.6,22.0,51.986999999999995,,19.0,,30.0
2017-07-13 11:53:00,2.0,6.5920000000000005,672.0,551.0,420.0,0.021,19.0,30.0,25.5,25.9,43.3,,43.3,41.6,22.2,54.199,,19.0,,30.0
2017-07-13 11:54:00,2.0,6.455,674.0,552.0,417.0,0.022000000000000002,19.0,30.0,25.5,25.9,43.3,,43.2,41.6,22.1,51.979,,19.0,,30.0
2017-07-13 11:55:00,2.0,6.1339999999999995,678.0,553.0,418.0,0.022000000000000002,19.0,30.0,25.6,25.9,43.3,,43.2,41.6,21.6,55.032,,19.0,,30.0
2017-07-13 11:56:00,2.0,6.8820000000000014,674.0,552.0,420.0,0.022000000000000002,19.0,30.0,25.6,25.9,43.4,,43.2,41.5,21.8,51.87300000000001,,19.0,,30.0
2017-07-13 11:57:00,2.0,6.0729999999999995,674.0,552.0,420.0,0.022000000000000002,19.0,30.0,25.6,25.9,43.5,,43.1,41.5,21.4,52.45,,19.0,,30.0
2017-07-13 11:58:00,2.0,5.7829999999999995,677.0,552.0,418.0,0.023,19.0,30.0,25.7,26.0,43.6,,43.2,41.4,21.7,52.928999999999995,,19.0,,30.0
2017-07-13 11:59:00,2.0,6.226,684.0,553.0,422.0,0.023,19.0,30.0,25.7,26.0,43.7,,43.2,41.4,21.3,51.927,,19.0,,30.0
2017-07-13 12:00:00,2.0,6.394,685.0,552.0,425.0,0.024,31.0,30.0,25.7,26.0,43.7,,43.2,41.4,20.8,51.934,,31.0,,30.0
2017-07-13 12:01:00,2.0,6.165,685.0,552.0,421.0,0.024,31.0,30.0,25.7,26.0,43.8,,43.1,41.5,21.1,51.343,,31.0,,30.0
2017-07-13 12:02:00,2.0,6.516,686.0,552.0,421.0,0.025,31.0,30.0,25.8,26.0,43.9,,43.1,41.5,21.1,51.95,,31.0,,30.0
2017-07-13 12:03:00,2.0,4.898,680.0,550.0,418.0,0.025,31.0,30.0,25.8,26.0,43.9,,43.1,41.5,20.9,51.894,,31.0,,30.0
2017-07-13 12:04:00,2.0,5.722,685.0,555.0,420.0,0.024,31.0,30.0,25.8,26.0,44.0,,43.1,41.5,21.1,51.395,,31.0,,30.0
2017-07-13 12:05:00,2.0,6.409,691.0,557.0,420.0,0.024,31.0,30.0,25.8,26.0,44.1,,43.1,41.6,21.7,52.163000000000004,,31.0,,30.0
2017-07-13 12:06:00,2.0,5.172999999999999,688.0,558.0,421.0,0.025,31.0,30.0,25.9,26.0,44.2,,43.1,41.6,21.6,50.622,,31.0,,30.0
2017-07-13 12:07:00,2.0,5.432,684.0,560.0,423.0,0.025,31.0,30.0,25.9,26.0,44.3,,43.0,41.6,21.1,51.797,,31.0,,30.0
2017-07-13 12:08:00,2.0,5.4170000000000025,684.0,557.0,422.0,0.025,31.0,27.0,25.9,26.1,44.4,,43.1,41.7,21.5,50.79,,31.0,,27.0
2017-07-13 12:09:00,2.0,5.462999999999999,686.0,552.0,423.0,0.025,31.0,27.0,25.9,26.1,44.4,,43.1,41.7,21.4,52.063,,31.0,,27.0
2017-07-13 12:10:00,2.0,6.577000000000001,684.0,551.0,422.0,0.025,31.0,27.0,25.9,26.1,44.5,,43.1,41.7,21.0,51.497,,31.0,,27.0
2017-07-13 12:11:00,2.0,5.524,688.0,550.0,418.0,0.025,31.0,27.0,25.9,26.1,44.6,,43.2,41.6,20.7,52.321999999999996,,31.0,,27.0
2017-07-13 12:12:00,2.0,5.371,688.0,552.0,420.0,0.026000000000000002,31.0,27.0,26.0,26.1,44.7,,43.1,41.6,20.3,51.0,,31.0,,27.0
2017-07-13 12:13:00,2.0,5.371,692.0,552.0,419.0,0.026000000000000002,31.0,27.0,26.0,26.0,44.8,,43.0,41.9,19.9,50.114,,31.0,,27.0
2017-07-13 12:14:00,2.0,5.356,692.0,555.0,424.0,0.026000000000000002,31.0,27.0,26.0,26.1,44.9,,43.1,41.8,20.0,50.442,,31.0,,27.0
2017-07-13 12:15:00,2.0,5.325,688.0,555.0,421.0,0.026000000000000002,31.0,27.0,26.0,26.1,44.9,,43.1,41.8,20.0,50.286,,31.0,,27.0
2017-07-13 12:16:00,2.0,5.615,688.0,552.0,420.0,0.025,31.0,27.0,25.9,26.1,44.9,,43.3,41.9,20.6,50.575,,31.0,,27.0
2017-07-13 12:17:00,2.0,5.829,692.0,555.0,418.0,0.025,31.0,27.0,26.0,26.1,45.0,,43.1,42.0,20.7,49.945,,31.0,,27.0
2017-07-13 12:18:00,2.0,7.126,700.0,557.0,419.0,0.024,31.0,27.0,26.1,26.2,45.1,,43.1,42.0,20.5,49.662,,31.0,,27.0
2017-07-13 12:19:00,2.0,5.829,700.0,558.0,419.0,0.024,31.0,27.0,26.1,26.2,45.2,,43.0,42.0,20.7,50.206,,31.0,,27.0
2017-07-13 12:20:00,2.0,4.913,694.0,561.0,417.0,0.026000000000000002,31.0,27.0,26.1,26.2,45.3,,43.0,42.1,20.6,50.178000000000004,,31.0,,27.0
2017-07-13 12:21:00,2.0,5.722,684.0,560.0,417.0,0.026000000000000002,31.0,27.0,26.1,26.2,45.4,,43.0,42.1,19.8,49.766999999999996,,31.0,,27.0
2017-07-13 12:22:00,2.0,5.859,676.0,559.0,419.0,0.026000000000000002,31.0,27.0,26.1,26.2,45.4,,43.1,42.1,19.8,50.15600000000001,,31.0,,27.0
2017-07-13 12:23:00,2.0,4.898,673.0,555.0,418.0,0.026000000000000002,31.0,27.0,26.2,26.2,45.5,,43.1,42.1,19.7,49.745,,31.0,,27.0
2017-07-13 12:24:00,2.0,7.034,677.0,551.0,422.0,0.026000000000000002,31.0,27.0,26.2,26.2,45.6,,43.1,42.1,19.4,49.716,,31.0,,27.0
2017-07-13 12:25:00,2.0,4.868,682.0,552.0,421.0,0.026000000000000002,31.0,27.0,26.2,26.2,45.7,,43.0,42.1,19.7,49.273,,31.0,,27.0
2017-07-13 12:26:00,2.0,3.937,680.0,550.0,419.0,0.026000000000000002,31.0,27.0,26.2,26.3,45.8,,43.1,42.2,19.7,49.977,,31.0,,27.0
2017-07-13 12:27:00,2.0,5.188,683.0,549.0,419.0,0.026000000000000002,31.0,27.0,26.2,26.3,45.9,,43.1,42.1,19.9,50.684,,31.0,,27.0
2017-07-13 12:28:00,2.0,5.263999999999999,682.0,548.0,419.0,0.026000000000000002,31.0,27.0,26.2,26.3,46.0,,43.1,42.2,19.2,49.665,,31.0,,27.0
2017-07-13 12:29:00,2.0,5.6,673.0,548.0,420.0,0.026000000000000002,31.0,27.0,26.2,26.3,46.1,,43.1,42.2,18.3,52.022,,31.0,,27.0
2017-07-13 12:30:00,2.0,5.0969999999999995,672.0,551.0,421.0,0.025,21.0,27.0,26.2,26.3,46.1,,43.1,42.2,19.2,50.34,,21.0,,27.0
