Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-05-29 18:57:00,1.0,3.754,1.47,4.12,879.0,784.0,836.0,0.0,21.0,27.0,22.8,21.9,22.8,22.011,28.32,29.991,24.267,23.641,50.0,51.9,48.2,51.894,40.014,32.488,46.631,44.075,,21.0,,27.0
2017-05-29 18:58:00,1.0,3.906,1.59,4.14,873.0,784.0,839.0,0.0,21.0,27.0,22.8,21.9,22.8,21.963,28.32,29.966,24.219,23.593000000000004,49.8,51.7,48.1,51.29,39.948,32.214,46.497,44.231,,21.0,,27.0
2017-05-29 18:59:00,1.0,4.257,1.56,4.04,870.0,783.0,840.0,0.0,21.0,27.0,22.8,21.8,22.8,21.843000000000004,28.32,29.966,24.171,23.545,49.8,51.6,48.2,51.306,39.782,32.111999999999995,46.426,44.419,,21.0,,27.0
2017-05-29 19:00:00,1.0,5.692,1.59,4.32,870.0,787.0,842.0,0.001,21.0,27.0,22.8,21.9,22.8,21.676,28.32,29.941,24.122,23.472,49.7,51.5,48.0,51.785,39.65,32.007,46.517,44.733,,21.0,,27.0
2017-05-29 19:01:00,1.0,3.4330000000000003,1.36,4.93,872.0,793.0,842.0,0.001,21.0,24.0,22.8,21.8,22.8,21.557,28.32,29.89,24.098000000000006,23.424,49.6,51.4,48.0,51.926,39.849,32.207,46.482,44.791,,21.0,,24.0
2017-05-29 19:02:00,1.0,3.83,1.55,4.53,872.0,796.0,843.0,0.002,21.0,24.0,22.7,21.8,22.7,21.366,28.32,29.865,24.098000000000006,23.376,49.6,51.4,47.9,52.244,39.816,32.341,46.353,44.68899999999999,,21.0,,24.0
2017-05-29 19:03:00,1.0,4.395,1.78,4.31,870.0,800.0,845.0,0.002,21.0,24.0,22.7,21.8,22.7,21.175,28.32,29.84,24.05,23.328000000000007,49.7,51.3,47.7,52.842,39.782,32.236999999999995,46.25100000000001,44.973,,21.0,,24.0
2017-05-29 19:04:00,1.0,3.464,1.88,4.26,867.0,800.0,848.0,0.002,21.0,24.0,22.6,21.8,22.7,21.032,28.32,29.79,23.978,23.256,49.8,51.2,47.7,53.103,39.517,32.165,46.338,45.319,,21.0,,24.0
2017-05-29 19:05:00,1.0,4.501,1.66,4.59,873.0,801.0,848.0,0.002,21.0,24.0,22.7,21.8,22.7,20.865,28.295,29.765,23.954,23.208,49.6,51.2,47.6,53.54600000000001,39.979,32.4,46.368,45.184,,21.0,,24.0
2017-05-29 19:06:00,1.0,4.3180000000000005,1.69,6.88,882.0,802.0,851.0,0.005,21.0,24.0,22.6,21.7,22.7,20.722,28.295,29.715,23.905,23.16,49.5,51.1,47.7,53.868,39.846,32.498000000000005,46.362,45.404,,21.0,,24.0
2017-05-29 19:07:00,1.0,3.845,1.56,11.38,882.0,804.0,848.0,0.005,21.0,24.0,22.6,21.7,22.6,20.603,28.27,29.69,23.881,23.112,49.5,51.0,47.6,54.06800000000001,40.009,32.734,46.294,45.462,,21.0,,24.0
2017-05-29 19:08:00,1.0,4.578,1.52,6.13,882.0,805.0,850.0,0.003,21.0,24.0,22.6,21.7,22.6,20.507,28.245,29.64,23.833,23.064,50.4,51.1,48.8,56.28,39.907,32.593,46.256,45.328,,21.0,,24.0
2017-05-29 19:09:00,1.0,8.408,1.77,7.3,875.0,802.0,850.0,0.003,21.0,24.0,22.6,21.7,22.6,20.436,28.221,29.615,23.785,23.016,50.6,51.6,48.6,60.00100000000001,39.573,32.761,47.405,46.092,,21.0,,24.0
2017-05-29 19:10:00,1.0,5.2189999999999985,1.75,8.04,879.0,801.0,850.0,0.006,21.0,24.0,22.6,21.7,22.7,20.412,28.196,29.565,23.785,22.968000000000004,50.5,51.7,48.7,58.26,39.504,32.926,47.469,45.894,,21.0,,24.0
2017-05-29 19:11:00,1.0,7.706,1.65,7.49,885.0,800.0,846.0,0.006,21.0,24.0,22.7,21.7,22.7,20.46,28.196,29.54,23.809,22.944000000000006,50.4,51.7,48.8,57.992,39.736,32.788000000000004,47.24800000000001,45.666,,21.0,,24.0
2017-05-29 19:12:00,1.0,6.683,1.86,12.88,887.0,800.0,845.0,0.003,21.0,24.0,22.7,21.7,22.7,20.531,28.171,29.49,23.857,22.896,50.4,51.8,48.8,57.911,39.336,32.58,47.12600000000001,45.629,,21.0,,24.0
2017-05-29 19:13:00,1.0,7.63,1.64,8.57,897.0,797.0,845.0,0.003,21.0,24.0,22.7,21.7,22.7,20.627,28.147,29.464,23.93,22.848000000000006,50.3,51.9,48.9,58.017,39.963,32.782,47.295,45.879,,21.0,,24.0
2017-05-29 19:14:00,1.0,13.474,1.71,8.39,910.0,800.0,848.0,0.002,21.0,24.0,22.7,21.8,22.8,20.722,28.122,29.414,24.002,22.753,50.5,52.0,48.8,57.848,39.629,32.777,48.008,46.06,,21.0,,24.0
2017-05-29 19:15:00,1.0,10.269,2.07,4.91,915.0,798.0,850.0,0.002,21.0,24.0,22.8,21.8,22.8,20.841,28.097,29.389,24.05,22.681,50.4,52.0,48.6,57.56,39.958,32.843,48.589,46.243,,21.0,,24.0
2017-05-29 19:16:00,1.0,5.31,2.18,4.07,918.0,800.0,846.0,0.001,21.0,24.0,22.8,21.8,22.8,20.936,28.072,29.34,24.122,22.633000000000006,50.5,52.2,49.1,57.942,40.088,32.838,49.777,46.653,,21.0,,24.0
2017-05-29 19:17:00,1.0,4.12,1.82,3.98,908.0,801.0,853.0,0.001,21.0,24.0,22.8,21.8,22.8,21.032,28.072,29.315,24.171,22.561,50.2,51.9,49.1,54.99800000000001,39.557,33.04,47.709,46.74,,21.0,,24.0
2017-05-29 19:18:00,1.0,3.693,1.97,3.85,897.0,802.0,937.0,0.001,21.0,24.0,22.8,21.8,22.8,21.079,28.048,29.29,24.195,22.489,49.9,51.9,49.1,54.074,39.289,33.003,46.94300000000001,46.028,,21.0,,24.0
2017-05-29 19:19:00,1.0,4.059,1.96,4.21,894.0,805.0,949.0,0.001,21.0,24.0,22.8,21.8,22.9,21.056,28.048,29.265,24.171,22.417,49.7,51.7,48.9,53.449,38.991,32.764,46.587,45.795,,21.0,,24.0
2017-05-29 19:20:00,1.0,3.845,2.0,4.3,891.0,806.0,956.0,0.0,21.0,24.0,22.8,21.8,22.8,20.96,28.048,29.215,24.122,22.321,49.6,51.6,48.5,53.933,38.957,33.437,46.356,45.879,,21.0,,24.0
2017-05-29 19:21:00,1.0,4.044,1.59,4.08,883.0,801.0,958.0,0.0,21.0,24.0,22.8,21.8,22.8,20.889,28.048,29.165,24.074,22.25,49.5,51.4,48.3,53.518,38.559,32.823,46.222,46.063,,21.0,,24.0
2017-05-29 19:22:00,1.0,2.869,1.87,4.08,876.0,800.0,958.0,0.001,21.0,24.0,22.8,21.8,22.8,20.77,28.048,29.115,24.026,22.178,49.4,51.3,48.1,53.719,38.791,32.581,46.28,46.182,,21.0,,24.0
2017-05-29 19:23:00,1.0,2.609,1.91,4.1,872.0,795.0,952.0,0.001,21.0,24.0,22.8,21.7,22.8,20.65,28.048,29.09,23.978,22.106,49.1,51.2,48.0,53.889,38.758,32.715,47.397,46.205,,21.0,,24.0
2017-05-29 19:24:00,1.0,2.9760000000000004,1.67,3.83,870.0,800.0,951.0,0.002,21.0,24.0,22.7,21.7,22.8,20.531,28.048,29.04,23.93,22.058000000000003,49.1,51.2,48.0,54.244,38.758,32.812,47.423,46.423,,21.0,,24.0
2017-05-29 19:25:00,1.0,3.937,1.72,4.02,870.0,800.0,961.0,0.002,23.0,24.0,22.7,21.7,22.8,20.46,28.048,29.015,23.93,21.987,49.0,51.1,48.0,54.94600000000001,38.625,33.284,49.783,46.733,,23.0,,24.0
2017-05-29 19:26:00,1.0,3.204,1.85,4.1,866.0,802.0,974.0,0.003,23.0,24.0,22.7,21.7,22.8,20.436,28.048,28.99,23.905,21.939,49.0,51.0,48.0,55.49800000000001,38.359,33.417,47.356,46.536,,23.0,,24.0
2017-05-29 19:27:00,1.0,3.281,1.83,4.11,860.0,806.0,986.0,0.003,23.0,24.0,22.7,21.7,22.7,20.46,28.048,28.941,23.857,21.867,49.9,51.2,49.2,56.334,38.559,33.379,46.677,46.81399999999999,,23.0,,24.0
2017-05-29 19:28:00,1.0,3.159,1.95,4.4,853.0,807.0,1000.0,0.004,23.0,24.0,22.7,21.7,22.8,20.484,28.048,28.891,23.809,21.819000000000006,50.1,51.5,49.1,59.37,38.026,33.34,47.152,46.776,,23.0,,24.0
2017-05-29 19:29:00,1.0,4.013,1.74,3.85,848.0,810.0,1006.0,0.004,23.0,24.0,22.7,21.7,22.8,20.507,28.048,28.866,23.785,21.748,50.1,51.5,49.1,57.662,38.426,33.507,47.37300000000001,47.08600000000001,,23.0,,24.0
2017-05-29 19:30:00,1.0,4.044,2.39,4.29,850.0,810.0,1016.0,0.005,23.0,24.0,22.7,21.7,22.8,20.531,28.023000000000003,28.816,23.809,21.7,50.0,51.6,49.2,57.206,38.556,33.469,47.088,47.175,,23.0,,24.0
2017-05-29 19:31:00,1.0,4.166,1.69,4.39,849.0,810.0,1027.0,0.005,23.0,26.0,22.7,21.7,22.8,20.603,28.023000000000003,28.791,23.833,21.652,49.9,51.6,49.2,57.523,38.822,33.331,47.09,47.551,,23.0,,26.0
2017-05-29 19:32:00,1.0,3.418,1.84,4.42,853.0,810.0,1034.0,0.003,23.0,26.0,22.7,21.7,22.9,20.674,27.998,28.742,23.881,21.581,50.0,51.7,49.2,57.473,38.487,33.462,47.032,47.383,,23.0,,26.0
2017-05-29 19:33:00,1.0,3.616,1.79,4.43,850.0,806.0,1029.0,0.003,23.0,26.0,22.7,21.7,22.8,20.77,27.998,28.717,23.905,21.509,50.0,51.8,49.2,57.303,38.819,33.46,47.74,47.596,,23.0,,26.0
2017-05-29 19:34:00,1.0,3.51,1.96,4.34,845.0,801.0,1024.0,0.002,23.0,26.0,22.8,21.8,22.9,20.865,27.974,28.692,23.954,21.437,50.1,51.8,49.2,57.133,38.75,33.424,47.746,47.714,,23.0,,26.0
2017-05-29 19:35:00,1.0,3.677,1.9,4.21,843.0,801.0,1027.0,0.002,23.0,26.0,22.8,21.8,22.9,20.96,27.949,28.667,24.002,21.366,50.1,51.9,49.3,56.871,38.681,33.388000000000005,47.07899999999999,47.896,,23.0,,26.0
2017-05-29 19:36:00,1.0,2.869,1.84,4.4,842.0,797.0,1053.0,0.001,23.0,26.0,22.8,21.8,22.9,21.056,27.949,28.642,24.05,21.294,50.2,52.0,49.3,56.45399999999999,39.014,33.521,46.797,47.728,,23.0,,26.0
2017-05-29 19:37:00,1.0,4.959,2.02,4.64,847.0,792.0,1086.0,0.001,23.0,26.0,22.8,21.8,22.9,21.151,27.924,28.617,24.098000000000006,21.199,50.6,52.0,50.2,55.94300000000001,38.812,33.451,46.867,48.128,,23.0,,26.0
2017-05-29 19:38:00,1.0,3.876,1.99,4.2,845.0,789.0,1117.0,0.0,23.0,26.0,22.9,21.8,22.9,21.246,27.924,28.593000000000004,24.146,21.127,50.0,52.0,49.9,54.191,38.479,33.449,48.729,48.53,,23.0,,26.0
2017-05-29 19:39:00,1.0,4.669,1.73,4.23,851.0,792.0,1142.0,0.0,23.0,26.0,22.9,21.8,22.9,21.318,27.899,28.593000000000004,24.171,21.056,49.7,51.9,49.8,53.143,38.344,33.111,49.305,48.3,,23.0,,26.0
2017-05-29 19:40:00,1.0,4.364,2.01,4.01,866.0,792.0,1153.0,0.0,23.0,26.0,22.9,21.8,22.9,21.318,27.899,28.568,24.146,20.984,49.6,51.7,49.7,52.737,38.41,33.108000000000004,49.175,48.385,,23.0,,26.0
2017-05-29 19:41:00,1.0,3.967,1.9,3.88,869.0,792.0,1157.0,0.0,23.0,26.0,22.9,21.8,22.9,21.318,27.899,28.543000000000006,24.122,20.936,49.4,51.5,49.6,52.581,38.111,33.174,50.221,48.379,,23.0,,26.0
2017-05-29 19:42:00,1.0,3.906,1.73,4.11,872.0,793.0,1156.0,0.0,23.0,26.0,22.8,21.8,22.9,21.27,27.899,28.518,24.074,20.865,49.2,51.4,49.5,52.449,38.144,33.104,49.993,48.56,,23.0,,26.0
2017-05-29 19:43:00,1.0,3.754,2.03,3.92,872.0,790.0,1156.0,0.0,23.0,26.0,22.8,21.7,22.8,21.246,27.899,28.493,24.05,20.817,49.1,51.4,49.3,52.38399999999999,38.078,33.203,50.624,48.996,,23.0,,26.0
2017-05-29 19:44:00,1.0,4.181,1.88,4.11,867.0,793.0,1147.0,0.002,23.0,26.0,22.8,21.8,22.8,21.151,27.875,28.468000000000004,24.002,20.77,49.1,51.2,49.2,52.214,38.108,33.167,50.49100000000001,48.927,,23.0,,26.0
2017-05-29 19:45:00,1.0,4.105,1.78,3.94,867.0,800.0,1144.0,0.002,23.0,26.0,22.7,21.7,22.8,21.056,27.875,28.444000000000006,23.93,20.698,49.1,51.0,49.1,52.51300000000001,37.609,33.03,47.967,48.601000000000006,,23.0,,26.0
2017-05-29 19:46:00,1.0,3.708,1.79,4.27,866.0,800.0,1147.0,0.003,23.0,26.0,22.7,21.7,22.8,20.936,27.85,28.419,23.881,20.627,49.0,51.0,49.0,52.684,37.84,32.926,47.257,48.908,,23.0,,26.0
2017-05-29 19:47:00,1.0,3.6010000000000004,1.84,3.92,867.0,800.0,1147.0,0.003,23.0,26.0,22.7,21.7,22.7,20.841,27.85,28.369,23.809,20.555,49.0,50.8,48.8,52.702,37.606,32.888000000000005,46.67100000000001,49.088,,23.0,,26.0
2017-05-29 19:48:00,1.0,4.074,1.76,3.82,866.0,805.0,1139.0,0.004,23.0,26.0,22.6,21.7,22.7,20.698,27.85,28.345,23.761,20.484,50.1,51.2,50.2,56.4,38.006,32.919000000000004,46.729,49.205,,23.0,,26.0
2017-05-29 19:49:00,1.0,4.211,1.79,3.75,866.0,809.0,1131.0,0.004,23.0,26.0,22.6,21.7,22.7,20.603,27.85,28.295,23.689,20.412,50.1,51.3,50.3,57.615,37.94,33.152,47.744,49.542,,23.0,,26.0
2017-05-29 19:50:00,1.0,4.532,1.93,3.96,866.0,807.0,1134.0,0.008,23.0,26.0,22.5,21.7,22.8,20.579,27.825,28.245,23.665,20.317,50.1,51.5,50.0,57.028,37.537,33.08,47.518,49.718,,23.0,,26.0
2017-05-29 19:51:00,1.0,4.898,1.78,3.95,867.0,806.0,1130.0,0.008,23.0,26.0,22.6,21.7,22.8,20.603,27.801,28.196,23.665,20.246,50.0,51.5,50.4,56.94,37.868,33.345,47.262,49.99100000000001,,23.0,,26.0
2017-05-29 19:52:00,1.0,3.128,1.73,4.08,866.0,810.0,1137.0,0.004,23.0,26.0,22.7,21.7,22.8,20.674,27.801,28.147,23.689,20.198,50.0,51.6,50.7,56.243,37.935,33.543,47.32899999999999,50.11,,23.0,,26.0
2017-05-29 19:53:00,1.0,3.891,1.94,3.75,867.0,820.0,1165.0,0.004,23.0,26.0,22.7,21.7,22.8,20.746,27.776,28.122,23.737,20.126,50.0,51.8,51.1,56.838,38.065,33.575,47.303,50.289,,23.0,,26.0
2017-05-29 19:54:00,1.0,4.257,1.8,3.94,871.0,827.0,1248.0,0.003,23.0,26.0,22.7,21.7,22.9,20.841,27.776,28.072,23.761,20.055,49.9,51.8,51.8,56.822,38.065,33.469,47.146,50.342,,23.0,,26.0
2017-05-29 19:55:00,1.0,3.906,1.75,3.98,872.0,827.0,1282.0,0.003,24.0,26.0,22.7,21.8,22.9,20.913,27.751,28.023000000000003,23.809,20.007,49.8,51.9,51.7,56.802,37.796,33.397,47.12,50.305,,24.0,,26.0
2017-05-29 19:56:00,1.0,2.991,1.75,3.81,872.0,827.0,1311.0,0.001,24.0,26.0,22.8,21.8,22.9,20.984,27.751,27.998,23.857,19.96,49.7,51.8,51.4,56.659,38.129,33.361,47.414,50.361,,24.0,,26.0
2017-05-29 19:57:00,1.0,3.738,1.88,4.02,866.0,827.0,1323.0,0.001,24.0,26.0,22.8,21.8,22.9,21.103,27.727,27.949,23.905,19.888,49.7,51.8,51.5,54.574,37.994,33.593,49.271,50.477,,24.0,,26.0
2017-05-29 19:58:00,1.0,3.54,1.75,4.01,858.0,822.0,1322.0,0.001,24.0,26.0,22.8,21.8,22.9,21.223000000000006,27.727,27.924,23.954,19.841,50.1,51.8,51.5,54.499,37.827,33.523,48.385,50.31399999999999,,24.0,,26.0
2017-05-29 19:59:00,1.0,4.349,1.79,3.86,852.0,822.0,1318.0,0.001,24.0,26.0,22.9,21.8,22.9,21.342,27.727,27.899,24.002,19.77,49.9,51.9,51.1,54.45399999999999,37.661,33.521,48.774,50.805,,24.0,,26.0
2017-05-29 20:00:00,1.0,4.242,2.02,3.57,857.0,820.0,1298.0,0.001,24.0,26.0,22.8,21.8,22.9,21.437,27.727,27.85,24.002,19.698,49.6,51.8,50.7,52.097,37.661,33.584,48.167,51.04600000000001,,24.0,,26.0
2017-05-29 20:01:00,1.0,4.425,1.67,3.62,862.0,818.0,1265.0,0.001,24.0,23.0,22.8,21.8,22.9,21.604,27.727,27.825,24.002,19.651,49.3,51.7,50.4,51.305,37.561,33.582,47.816,51.227,,24.0,,23.0
2017-05-29 20:02:00,1.0,3.189,2.0,3.76,862.0,818.0,1243.0,0.0,24.0,23.0,22.8,21.8,22.8,21.724,27.727,27.801,23.954,19.579,49.3,51.5,50.3,50.31399999999999,37.461,33.681,47.458,51.154,,24.0,,23.0
2017-05-29 20:03:00,1.0,4.074,1.65,3.83,862.0,816.0,1221.0,0.0,24.0,23.0,22.8,21.8,22.8,21.915,27.751,27.751,23.93,19.532,49.0,51.2,50.1,49.424,37.397,33.777,47.135,51.335,,24.0,,23.0
2017-05-29 20:04:00,1.0,6.195,1.69,4.0,860.0,812.0,1207.0,0.001,24.0,23.0,22.8,21.8,22.8,22.13,27.751,27.702,23.881,19.484,49.0,51.1,49.9,49.199,37.397,33.975,47.032,51.39100000000001,,24.0,,23.0
2017-05-29 20:05:00,1.0,3.2960000000000003,1.89,3.98,858.0,812.0,1192.0,0.001,24.0,23.0,22.8,21.8,22.8,22.274,27.727,27.653,23.857,19.46,49.0,51.0,49.7,48.361,37.194,33.836,46.901,51.575,,24.0,,23.0
2017-05-29 20:06:00,1.0,4.379,1.7,3.77,858.0,809.0,1177.0,0.002,24.0,23.0,22.7,21.8,22.7,22.465,27.727,27.628,23.833,19.413,48.9,50.9,49.4,47.813,37.227,33.934,46.834,51.631,,24.0,,23.0
2017-05-29 20:07:00,1.0,3.784,1.82,3.96,860.0,804.0,1161.0,0.002,24.0,23.0,22.8,21.7,22.7,22.609,27.702,27.579,23.833,19.365,48.7,50.7,49.3,47.19300000000001,37.292,34.098,46.545,51.624,,24.0,,23.0
2017-05-29 20:08:00,1.0,4.761,1.66,3.82,864.0,805.0,1154.0,0.004,24.0,23.0,22.7,21.7,22.6,22.776,27.702,27.554,23.809,19.318,49.2,50.6,49.7,46.959,37.225,34.029,46.31800000000001,51.83600000000001,,24.0,,23.0
2017-05-29 20:09:00,1.0,4.3180000000000005,1.89,4.15,865.0,806.0,1144.0,0.004,24.0,23.0,22.7,21.7,22.7,22.872,27.677,27.505,23.809,19.27,50.0,51.1,50.4,47.131,37.022,34.024,46.44600000000001,51.736,,24.0,,23.0
2017-05-29 20:10:00,1.0,3.372,1.65,3.81,867.0,804.0,1134.0,0.005,24.0,23.0,22.7,21.7,22.7,22.968000000000004,27.653,27.456,23.809,19.246,49.9,51.2,50.2,46.727,37.153,34.154,47.28,51.857,,24.0,,23.0
2017-05-29 20:11:00,1.0,3.4330000000000003,1.76,4.17,867.0,802.0,1131.0,0.005,24.0,23.0,22.7,21.7,22.7,23.016,27.628,27.431,23.809,19.222,49.7,51.2,50.2,48.392,37.184,34.118,47.344,51.916,,24.0,,23.0
2017-05-29 20:12:00,1.0,4.227,1.85,3.98,869.0,805.0,1134.0,0.004,24.0,23.0,22.7,21.7,22.8,22.992,27.628,27.382,23.857,19.199,49.7,51.3,50.2,47.209,36.984,34.046,47.414,51.85,,24.0,,23.0
2017-05-29 20:13:00,1.0,3.632,2.07,4.24,873.0,809.0,1111.0,0.004,24.0,23.0,22.7,21.7,22.8,23.016,27.604,27.358,23.905,19.175,49.7,51.3,50.6,46.637,36.915,34.078,47.356,51.878,,24.0,,23.0
2017-05-29 20:14:00,1.0,3.647,1.92,4.21,872.0,810.0,1113.0,0.003,24.0,23.0,22.7,21.7,22.8,23.112,27.579,27.308000000000003,23.954,19.151,49.8,51.3,50.6,46.745,36.979,34.208,47.234,52.03,,24.0,,23.0
2017-05-29 20:15:00,1.0,4.654,1.75,4.21,870.0,812.0,1128.0,0.003,24.0,23.0,22.8,21.8,22.8,23.184,27.554,27.259,24.002,19.103,49.6,51.4,50.6,47.202,37.11,34.203,47.176,52.21,,24.0,,23.0
2017-05-29 20:16:00,1.0,3.799,1.64,4.08,875.0,817.0,1145.0,0.002,24.0,23.0,22.8,21.8,22.8,23.232,27.554,27.235,24.074,19.056,49.6,51.2,50.8,46.43899999999999,36.977,34.302,47.088,52.328,,24.0,,23.0
2017-05-29 20:17:00,1.0,4.059,1.66,4.07,870.0,822.0,1159.0,0.002,24.0,23.0,22.8,21.8,22.8,23.28,27.53,27.186,24.146,19.032,49.6,51.2,51.0,45.739,36.841,34.331,47.00100000000001,52.26300000000001,,24.0,,23.0
2017-05-29 20:18:00,1.0,4.166,1.68,4.34,870.0,830.0,1172.0,0.001,24.0,23.0,22.8,21.9,22.8,23.376,27.505,27.161,24.195,19.008,49.7,51.1,51.1,45.494,36.805,34.295,46.879,52.32100000000001,,24.0,,23.0
2017-05-29 20:19:00,1.0,4.761,1.67,4.22,867.0,834.0,1184.0,0.001,24.0,23.0,22.9,21.9,22.8,23.448,27.481,27.112,24.267,18.961,49.5,51.1,51.2,45.245,36.836,34.391,46.792,52.563,,24.0,,23.0
2017-05-29 20:20:00,1.0,3.6010000000000004,1.81,4.29,866.0,837.0,1197.0,0.001,24.0,23.0,22.9,21.9,22.8,23.545,27.481,27.063,24.315,18.937,49.5,51.1,51.2,45.03100000000001,36.936,34.588,46.669,52.622,,24.0,,23.0
2017-05-29 20:21:00,1.0,3.128,1.67,4.48,860.0,839.0,1209.0,0.001,24.0,23.0,22.9,22.0,22.8,23.665,27.456,27.014,24.388,18.889,49.9,51.2,51.4,44.045,37.067,34.65,46.582,52.956,,24.0,,23.0
2017-05-29 20:22:00,1.0,3.0980000000000003,1.82,4.32,849.0,840.0,1209.0,0.0,24.0,23.0,23.0,22.0,22.8,23.785,27.431,26.989,24.436,18.842,49.4,51.2,50.7,43.315,37.165,34.715,46.395,53.228,,24.0,,23.0
2017-05-29 20:23:00,1.0,4.883,1.82,4.73,850.0,838.0,1193.0,0.0,24.0,23.0,23.0,21.9,22.7,23.93,27.431,26.965,24.46,18.771,49.2,51.1,50.4,43.72,36.865,34.512,46.011,52.692,,24.0,,23.0
2017-05-29 20:24:00,1.0,3.922,1.93,4.37,855.0,832.0,1174.0,0.0,24.0,23.0,22.9,21.9,22.7,24.026,27.407,26.916,24.484,18.723,48.9,50.9,50.2,42.758,36.862,34.574,45.563,52.716,,24.0,,23.0
2017-05-29 20:25:00,1.0,4.273,1.73,4.25,858.0,827.0,1159.0,0.0,22.0,23.0,22.9,21.9,22.7,24.098000000000006,27.407,26.891,24.484,18.675,48.7,50.8,50.0,43.091,36.929,34.572,45.273,53.143,,22.0,,23.0
2017-05-29 20:26:00,1.0,4.425,1.85,4.12,852.0,822.0,1152.0,0.0,22.0,23.0,22.9,21.9,22.6,24.074,27.382,26.867,24.46,18.604,48.7,50.6,49.8,43.18600000000001,36.993,34.67,45.173,53.287,,22.0,,23.0
2017-05-29 20:27:00,1.0,3.54,1.68,4.39,852.0,822.0,1141.0,0.0,22.0,23.0,22.9,21.9,22.6,24.002,27.358,26.818,24.484,18.533,48.5,50.5,49.6,43.372,37.024,34.699,44.885,53.864,,22.0,,23.0
2017-05-29 20:28:00,1.0,4.593,1.94,4.13,845.0,822.0,1127.0,0.003,22.0,23.0,22.8,21.8,22.6,23.857,27.333,26.769,24.508000000000006,18.485,48.5,50.4,49.5,43.744,37.088,34.861999999999995,44.597,53.826,,22.0,,23.0
2017-05-29 20:29:00,1.0,5.066,1.72,4.01,843.0,823.0,1110.0,0.003,22.0,23.0,22.8,21.8,22.6,23.713,27.308000000000003,26.744,24.532,18.461,48.9,50.3,50.2,44.18,36.952,34.893,44.276,53.88399999999999,,22.0,,23.0
2017-05-29 20:30:00,1.0,2.472,1.7,4.29,843.0,824.0,1097.0,0.004,22.0,23.0,22.8,21.8,22.6,23.497,27.284,26.695,24.557,18.39,49.7,50.8,50.3,47.688,37.25,34.955,44.441,54.213,,22.0,,23.0
2017-05-29 20:31:00,1.0,3.54,1.88,4.38,845.0,824.0,1092.0,0.004,22.0,23.0,22.8,21.8,22.7,23.328000000000007,27.259,26.671,24.581,18.366,49.5,50.8,50.1,48.177,37.24800000000001,35.121,44.96100000000001,54.364,,22.0,,23.0
2017-05-29 20:32:00,1.0,3.998,1.69,3.83,850.0,823.0,1088.0,0.008,22.0,23.0,22.8,21.8,22.7,23.184,27.235,26.622,24.605,18.319000000000006,49.5,50.8,50.1,48.573,37.278,35.116,45.06100000000001,54.541,,22.0,,23.0
2017-05-29 20:33:00,1.0,4.73,1.83,4.08,851.0,816.0,1083.0,0.008,22.0,23.0,22.8,21.8,22.7,23.088,27.21,26.598000000000006,24.629,18.247,49.5,50.9,50.2,48.879,36.94300000000001,35.08,45.161,54.685,,22.0,,23.0
2017-05-29 20:34:00,1.0,3.555,1.74,4.09,853.0,810.0,1088.0,0.004,22.0,23.0,22.8,21.8,22.7,22.992,27.161,26.549,24.629,18.176,49.4,51.0,50.5,48.835,37.204,35.209,45.161,54.89,,22.0,,23.0
2017-05-29 20:35:00,1.0,4.135,1.82,4.2,845.0,810.0,1098.0,0.004,22.0,23.0,22.9,21.8,22.6,22.968000000000004,27.136,26.524,24.677,18.152,49.4,51.0,50.6,48.927,37.601,35.341,45.29600000000001,54.855,,22.0,,23.0
2017-05-29 20:36:00,1.0,4.944,1.59,4.18,850.0,810.0,1108.0,0.003,22.0,23.0,22.9,21.9,22.6,22.992,27.112,26.5,24.726,18.105,49.3,51.2,50.8,46.986,37.399,35.272,45.205,54.91,,22.0,,23.0
2017-05-29 20:37:00,1.0,5.2029999999999985,1.79,4.13,850.0,809.0,1113.0,0.003,22.0,23.0,22.9,21.9,22.6,23.088,27.112,26.475,24.726,18.057,49.4,51.1,51.0,45.684,37.2,35.202,45.076,55.026,,22.0,,23.0
2017-05-29 20:38:00,1.0,4.547,1.86,4.12,852.0,812.0,1120.0,0.002,22.0,23.0,22.9,21.9,22.6,23.208,27.063,26.451,24.726,18.033,49.4,51.2,51.1,44.605,37.261,35.334,45.14,55.267,,22.0,,23.0
2017-05-29 20:39:00,1.0,4.15,1.62,4.21,858.0,813.0,1124.0,0.002,22.0,23.0,22.9,21.9,22.6,23.328000000000007,27.063,26.426,24.726,17.986,49.4,51.2,51.2,45.102,37.195,35.265,45.205,55.291,,22.0,,23.0
