Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,PM_PDR_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_DNR,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_DNR,T_HBO_OUT,T_HBO_BA2,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_DNR,RH_HBO_OUT,RH_HBO_BA2,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-02-11 08:19:00,1.0,1.6780000000000002,2.37,2.25,596.0,661.0,364.0,576.0,411.0,,21.0,17.0,18.2,17.3,14.9,18.4,10.9,9.262,44.7,51.5,54.1,43.6,41.9,50.447,,21.0,,17.0
2018-02-11 08:20:00,1.0,0.8390000000000001,2.15,1.83,591.0,659.0,366.0,577.0,415.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.0,9.262,44.7,51.3,54.3,43.6,41.8,50.75,,21.0,,17.0
2018-02-11 08:21:00,1.0,1.541,2.24,1.95,592.0,658.0,364.0,577.0,415.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.0,9.262,44.6,51.2,54.1,43.6,42.1,50.78100000000001,,21.0,,17.0
2018-02-11 08:22:00,1.0,1.724,2.18,2.07,590.0,652.0,366.0,576.0,414.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.1,9.262,44.6,51.1,54.2,43.5,42.2,51.023,,21.0,,17.0
2018-02-11 08:23:00,1.0,1.953,2.08,1.99,587.0,650.0,365.0,576.0,415.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.2,9.262,44.7,51.2,54.2,43.5,42.4,51.114,,21.0,,17.0
2018-02-11 08:24:00,1.0,1.144,2.4,2.06,594.0,648.0,362.0,577.0,419.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.3,9.287,44.6,51.2,54.3,43.5,42.8,51.057,,21.0,,17.0
2018-02-11 08:25:00,1.0,1.114,2.28,2.04,594.0,648.0,364.0,571.0,415.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.4,9.287,44.7,51.0,54.2,43.5,42.6,50.845,,21.0,,17.0
2018-02-11 08:26:00,1.0,1.221,2.04,1.96,596.0,645.0,366.0,569.0,414.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.5,9.287,44.8,50.7,54.1,43.7,43.4,50.633,,21.0,,17.0
2018-02-11 08:27:00,1.0,1.251,2.08,2.17,598.0,643.0,366.0,569.0,414.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.5,9.287,44.9,50.6,54.1,43.7,43.3,50.602,,21.0,,17.0
2018-02-11 08:28:00,1.0,1.45,1.94,1.99,601.0,644.0,366.0,569.0,412.0,,21.0,17.0,18.2,17.3,14.9,18.4,11.7,9.287,44.9,50.5,54.1,43.5,43.0,50.905,,21.0,,17.0
2018-02-11 08:29:00,1.0,0.946,2.13,1.8,601.0,640.0,365.0,571.0,414.0,,21.0,17.0,18.3,17.3,14.9,18.4,11.8,9.262,44.8,50.5,54.1,43.6,42.7,50.932,,21.0,,17.0
2018-02-11 08:30:00,1.0,1.297,2.22,1.93,598.0,637.0,365.0,570.0,414.0,,21.0,17.0,18.2,17.2,14.9,18.4,11.9,9.262,44.7,50.3,54.1,43.5,42.4,50.72,,21.0,,17.0
2018-02-11 08:31:00,1.0,1.2819999999999998,2.16,1.66,594.0,634.0,366.0,572.0,412.0,,21.0,17.0,18.3,17.3,14.9,18.4,12.0,9.262,44.8,50.4,54.1,43.5,42.2,50.841,,21.0,,17.0
2018-02-11 08:32:00,1.0,0.763,1.94,1.56,597.0,632.0,364.0,572.0,416.0,,21.0,17.0,18.3,17.2,14.9,18.4,12.1,9.287,44.8,50.2,54.1,43.6,42.0,51.026,,21.0,,17.0
2018-02-11 08:33:00,1.0,1.45,2.13,1.81,591.0,631.0,359.0,569.0,419.0,,21.0,17.0,18.3,17.2,14.9,18.4,12.3,9.287,44.8,50.2,54.2,43.5,41.6,51.45,,21.0,,17.0
2018-02-11 08:34:00,1.0,1.404,2.03,1.72,587.0,631.0,361.0,570.0,419.0,,21.0,17.0,18.3,17.2,14.9,18.4,12.4,9.287,44.7,50.2,54.1,43.4,41.1,51.42,,21.0,,17.0
2018-02-11 08:35:00,1.0,1.038,1.83,1.63,589.0,628.0,358.0,573.0,421.0,,21.0,17.0,18.3,17.2,14.8,18.4,12.5,9.312,44.7,50.0,53.9,43.5,40.3,51.242,,21.0,,17.0
2018-02-11 08:36:00,1.0,1.541,2.01,1.65,592.0,624.0,352.0,571.0,420.0,,21.0,17.0,18.2,17.2,14.9,18.4,12.6,9.312,44.6,50.0,54.0,43.4,40.3,50.727,,21.0,,17.0
2018-02-11 08:37:00,1.0,1.099,2.3,1.77,591.0,622.0,358.0,569.0,420.0,,21.0,17.0,18.3,17.2,14.9,18.4,12.8,9.312,44.6,50.1,54.1,43.4,40.4,50.484,,21.0,,17.0
2018-02-11 08:38:00,1.0,0.778,2.11,1.61,595.0,620.0,364.0,574.0,423.0,,21.0,17.0,18.3,17.2,14.8,18.4,12.9,9.312,44.8,49.8,54.1,43.4,40.2,50.788,,21.0,,17.0
2018-02-11 08:39:00,1.0,1.2819999999999998,2.14,1.71,589.0,620.0,364.0,573.0,421.0,,21.0,21.0,18.3,17.2,14.9,18.4,13.0,9.312,44.6,49.9,54.1,43.4,39.3,50.93899999999999,,21.0,,21.0
2018-02-11 08:40:00,1.0,0.855,2.25,1.96,587.0,616.0,368.0,570.0,423.0,,21.0,21.0,18.3,17.2,14.8,18.4,13.1,9.336,44.5,49.7,54.1,43.4,38.5,54.942,,21.0,,21.0
2018-02-11 08:41:00,1.0,2.411,2.26,1.6,587.0,612.0,364.0,569.0,423.0,,21.0,21.0,18.3,17.2,14.8,18.4,13.2,9.361,44.4,49.6,54.2,43.3,38.3,51.4,,21.0,,21.0
2018-02-11 08:42:00,1.0,1.3430000000000002,2.48,1.73,587.0,612.0,361.0,568.0,420.0,,20.0,21.0,18.3,17.2,14.8,18.4,13.3,9.361,44.4,49.7,54.2,43.3,37.5,50.855,,20.0,,21.0
2018-02-11 08:43:00,1.0,1.19,2.13,1.62,586.0,612.0,364.0,569.0,417.0,,20.0,21.0,18.3,17.2,14.8,18.4,13.3,9.386,44.4,49.6,54.1,43.3,37.4,50.828,,20.0,,21.0
2018-02-11 08:44:00,1.0,1.45,2.23,1.62,583.0,611.0,368.0,568.0,417.0,,20.0,21.0,18.3,17.2,14.8,18.4,13.5,9.41,44.6,49.6,54.1,43.4,37.6,52.885,,20.0,,21.0
2018-02-11 08:45:00,1.0,0.9,2.2,1.74,589.0,611.0,360.0,566.0,422.0,,20.0,21.0,18.3,17.2,14.8,18.4,13.6,9.435,44.7,49.7,54.1,43.4,37.4,51.713,,20.0,,21.0
2018-02-11 08:46:00,1.0,0.992,2.51,1.49,589.0,608.0,365.0,566.0,420.0,,20.0,21.0,18.3,17.2,14.8,18.4,13.7,9.485,44.4,49.6,54.1,43.3,37.6,52.595,,20.0,,21.0
2018-02-11 08:47:00,1.0,0.977,2.71,1.58,590.0,605.0,366.0,566.0,419.0,,20.0,21.0,18.3,17.2,14.8,18.4,13.8,9.485,44.5,49.4,54.1,43.4,37.8,50.993,,20.0,,21.0
2018-02-11 08:48:00,1.0,0.687,2.6,1.8,591.0,605.0,368.0,566.0,413.0,,20.0,21.0,18.3,17.2,14.8,18.4,13.9,9.485,44.5,49.3,54.2,43.4,37.1,50.75100000000001,,20.0,,21.0
2018-02-11 08:49:00,1.0,2.167,2.28,1.63,591.0,606.0,369.0,566.0,415.0,,20.0,21.0,18.3,17.2,14.8,18.4,14.0,9.485,44.6,49.2,54.2,43.3,36.8,50.569,,20.0,,21.0
2018-02-11 08:50:00,1.0,0.7020000000000001,2.37,1.35,589.0,611.0,367.0,569.0,415.0,,20.0,21.0,18.3,17.2,14.8,18.4,14.1,9.485,44.7,49.4,54.0,43.6,36.0,50.508,,20.0,,21.0
2018-02-11 08:51:00,1.0,0.763,2.5,1.47,587.0,608.0,368.0,571.0,416.0,,20.0,21.0,18.3,17.2,14.8,18.4,14.2,9.509,44.3,49.3,54.2,43.4,35.8,50.87600000000001,,20.0,,21.0
2018-02-11 08:52:00,1.0,1.038,2.62,1.59,594.0,614.0,360.0,579.0,413.0,,20.0,21.0,18.3,17.1,14.8,18.4,14.3,9.509,44.3,49.3,54.1,43.5,34.1,50.08600000000001,,20.0,,21.0
2018-02-11 08:53:00,1.0,1.083,2.66,1.49,600.0,612.0,366.0,577.0,415.0,,20.0,21.0,18.3,17.1,14.8,18.4,14.4,9.485,44.3,49.4,54.2,43.4,33.7,49.962,,20.0,,21.0
2018-02-11 08:54:00,1.0,0.916,2.69,1.62,605.0,608.0,366.0,581.0,412.0,,20.0,21.0,18.3,17.2,14.8,18.4,14.5,9.485,44.4,49.2,54.1,43.4,34.0,49.931,,20.0,,21.0
2018-02-11 08:55:00,1.0,0.961,2.76,1.42,607.0,605.0,359.0,581.0,415.0,,20.0,21.0,18.3,17.1,14.8,18.4,14.6,9.485,44.4,49.1,54.2,43.4,33.9,50.083,,20.0,,21.0
2018-02-11 08:56:00,1.0,1.205,3.04,1.46,608.0,602.0,358.0,584.0,412.0,,20.0,21.0,18.3,17.1,14.8,18.3,14.8,9.485,44.5,49.0,54.2,43.5,34.0,49.87,,20.0,,21.0
2018-02-11 08:57:00,1.0,0.687,2.62,1.62,609.0,600.0,359.0,587.0,409.0,,20.0,21.0,18.3,17.1,14.8,18.4,14.9,9.509,44.5,49.0,54.2,43.6,34.0,52.417,,20.0,,21.0
2018-02-11 08:58:00,1.0,0.809,2.73,1.45,605.0,600.0,359.0,587.0,411.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.0,9.509,44.4,49.1,54.2,43.5,34.0,50.603,,20.0,,21.0
2018-02-11 08:59:00,1.0,0.7020000000000001,2.89,1.71,607.0,602.0,364.0,584.0,409.0,,20.0,21.0,18.3,17.2,14.8,18.4,15.1,9.509,44.3,49.1,54.3,43.4,33.6,50.33,,20.0,,21.0
2018-02-11 09:00:00,1.0,0.778,2.81,1.6,611.0,597.0,364.0,587.0,409.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.2,9.509,44.3,49.0,54.1,43.5,33.8,50.633,,20.0,,21.0
2018-02-11 09:01:00,1.0,0.732,3.13,1.44,614.0,600.0,364.0,591.0,411.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.3,9.509,44.3,48.9,54.2,43.5,33.8,50.299,,20.0,,21.0
2018-02-11 09:02:00,1.0,0.778,2.9,1.47,615.0,602.0,356.0,595.0,411.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.3,9.509,44.3,48.9,54.1,43.5,33.8,50.208,,20.0,,21.0
2018-02-11 09:03:00,1.0,1.083,2.98,1.44,614.0,601.0,359.0,594.0,411.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.5,9.509,44.2,48.8,54.2,43.5,33.4,50.08600000000001,,20.0,,21.0
2018-02-11 09:04:00,1.0,0.7170000000000001,2.53,1.54,616.0,600.0,360.0,591.0,406.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.5,9.509,44.2,49.0,54.2,43.5,32.6,49.965,,20.0,,21.0
2018-02-11 09:05:00,1.0,1.526,3.09,1.54,616.0,600.0,359.0,590.0,405.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.6,9.509,44.2,48.8,54.1,43.4,32.4,49.965,,20.0,,21.0
2018-02-11 09:06:00,1.0,0.885,2.73,1.43,614.0,597.0,365.0,585.0,405.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.7,9.509,44.1,48.8,54.2,43.5,31.5,50.208,,20.0,,21.0
2018-02-11 09:07:00,1.0,0.687,2.97,1.53,610.0,595.0,371.0,584.0,405.0,,20.0,21.0,18.3,17.1,14.8,18.4,15.8,9.534,44.2,48.7,54.1,43.4,31.9,50.181,,20.0,,21.0
2018-02-11 09:08:00,1.0,0.748,3.13,1.61,606.0,598.0,371.0,584.0,403.0,,20.0,21.0,18.4,17.1,14.8,18.4,15.9,9.534,44.1,48.8,54.2,43.4,31.1,50.151,,20.0,,21.0
2018-02-11 09:09:00,1.0,0.748,2.88,1.41,607.0,600.0,373.0,587.0,403.0,,20.0,22.0,18.4,17.1,14.8,18.4,16.1,9.534,44.3,48.7,54.2,43.5,31.0,49.725,,20.0,,22.0
2018-02-11 09:10:00,1.0,0.687,2.86,1.59,610.0,601.0,371.0,591.0,402.0,,20.0,22.0,18.4,17.1,14.8,18.4,16.2,9.534,44.2,48.6,54.1,43.6,30.7,49.451,,20.0,,22.0
2018-02-11 09:11:00,1.0,0.7929999999999999,2.88,1.53,609.0,607.0,379.0,592.0,403.0,,20.0,22.0,18.4,17.1,14.8,18.4,16.3,9.558,44.1,48.6,54.1,43.6,30.3,49.24100000000001,,20.0,,22.0
2018-02-11 09:12:00,1.0,0.748,3.08,1.47,607.0,612.0,372.0,592.0,402.0,,19.0,22.0,18.4,17.1,14.8,18.4,16.4,9.558,44.2,48.7,54.3,43.6,29.3,49.271,,19.0,,22.0
2018-02-11 09:13:00,1.0,0.87,2.89,1.6,609.0,608.0,366.0,596.0,403.0,,19.0,22.0,18.4,17.1,14.8,18.4,16.5,9.558,44.2,48.7,54.1,43.6,29.6,48.997,,19.0,,22.0
2018-02-11 09:14:00,1.0,1.007,2.68,1.37,614.0,605.0,364.0,595.0,402.0,,19.0,22.0,18.4,17.1,14.8,18.4,16.7,9.583,44.2,48.9,54.1,43.6,29.7,49.183,,19.0,,22.0
2018-02-11 09:15:00,1.0,0.931,2.83,1.44,611.0,608.0,364.0,597.0,400.0,,19.0,22.0,18.4,17.1,14.8,18.4,16.8,9.583,44.2,48.5,54.2,43.5,29.8,49.36600000000001,,19.0,,22.0
2018-02-11 09:16:00,1.0,0.748,2.85,1.61,606.0,608.0,364.0,597.0,402.0,,19.0,22.0,18.4,17.1,14.8,18.4,17.0,9.608,44.1,48.5,54.1,43.6,29.8,49.308,,19.0,,22.0
2018-02-11 09:17:00,1.0,0.687,2.91,1.73,606.0,608.0,368.0,597.0,403.0,,19.0,22.0,18.3,17.1,14.8,18.4,17.0,9.608,44.2,48.5,54.2,43.5,29.6,49.339,,19.0,,22.0
2018-02-11 09:18:00,1.0,0.977,2.88,1.8,605.0,608.0,366.0,594.0,402.0,,19.0,22.0,18.4,17.1,14.8,18.4,17.2,9.632,44.2,48.5,54.2,43.5,29.2,49.19,,19.0,,22.0
2018-02-11 09:19:00,1.0,0.992,2.75,1.84,605.0,610.0,362.0,593.0,400.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.2,9.657,44.0,48.5,54.2,43.6,29.5,49.528,,19.0,,22.0
2018-02-11 09:20:00,1.0,0.763,2.73,1.82,605.0,607.0,366.0,592.0,399.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.3,9.657,44.2,48.5,54.2,43.6,29.6,49.559,,19.0,,22.0
2018-02-11 09:21:00,1.0,0.977,3.44,1.57,607.0,602.0,365.0,592.0,398.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.3,9.682,44.2,48.5,54.2,43.6,29.9,49.745,,19.0,,22.0
2018-02-11 09:22:00,1.0,1.129,2.8,1.63,610.0,607.0,366.0,591.0,397.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.4,9.706,44.1,48.5,54.1,43.6,30.1,49.809,,19.0,,22.0
2018-02-11 09:23:00,1.0,0.87,2.81,1.6,607.0,607.0,369.0,593.0,400.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.5,9.706,44.2,48.4,54.2,43.5,29.5,49.992,,19.0,,22.0
2018-02-11 09:24:00,1.0,0.687,2.98,1.5,605.0,608.0,372.0,594.0,403.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.6,9.706,44.2,48.4,54.2,43.5,29.0,50.174,,19.0,,22.0
2018-02-11 09:25:00,1.0,0.809,2.76,1.65,603.0,607.0,376.0,597.0,408.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.7,9.731,44.1,48.2,54.2,43.5,28.7,50.178,,19.0,,22.0
2018-02-11 09:26:00,1.0,0.8390000000000001,2.75,1.57,605.0,606.0,378.0,594.0,406.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.7,9.731,44.2,48.4,54.2,43.5,28.7,50.056,,19.0,,22.0
2018-02-11 09:27:00,1.0,1.022,3.07,2.14,601.0,606.0,371.0,599.0,405.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.8,9.731,44.1,48.4,54.2,43.5,27.5,50.178,,19.0,,22.0
2018-02-11 09:28:00,1.0,0.7020000000000001,2.87,1.67,600.0,612.0,371.0,600.0,409.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.8,9.756,44.1,48.3,54.1,43.5,27.4,50.181,,19.0,,22.0
2018-02-11 09:29:00,1.0,0.687,2.83,1.64,596.0,612.0,373.0,599.0,405.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.9,9.78,44.2,48.4,54.2,43.5,27.9,50.33600000000001,,19.0,,22.0
2018-02-11 09:30:00,1.0,0.778,3.01,1.75,601.0,611.0,372.0,597.0,402.0,,19.0,22.0,18.4,17.1,14.7,18.4,17.9,9.805,44.1,48.5,54.2,43.6,28.9,50.279,,19.0,,22.0
2018-02-11 09:31:00,1.0,1.587,2.82,1.73,601.0,606.0,376.0,594.0,400.0,,19.0,22.0,18.4,17.1,14.7,18.4,18.0,9.805,44.1,48.4,54.1,43.5,28.2,50.218,,19.0,,22.0
2018-02-11 09:32:00,1.0,0.687,3.0,1.67,606.0,602.0,371.0,592.0,399.0,,19.0,22.0,18.4,17.1,14.7,18.4,18.0,9.805,44.1,48.4,54.2,43.5,28.6,50.218,,19.0,,22.0
2018-02-11 09:33:00,1.0,0.977,2.76,1.81,607.0,602.0,374.0,591.0,400.0,,19.0,22.0,18.4,17.1,14.7,18.4,18.1,9.829,44.1,48.3,54.1,43.5,28.7,50.161,,19.0,,22.0
2018-02-11 09:34:00,1.0,0.809,3.0,1.61,606.0,601.0,377.0,592.0,402.0,,19.0,22.0,18.4,17.1,14.7,18.4,18.2,9.829,44.1,48.3,54.1,43.5,28.9,50.039,,19.0,,22.0
2018-02-11 09:35:00,1.0,0.7020000000000001,2.76,1.68,607.0,599.0,376.0,591.0,405.0,,19.0,22.0,18.4,17.1,14.7,18.4,18.2,9.854,44.1,48.2,54.2,43.5,28.8,50.073,,19.0,,22.0
2018-02-11 09:36:00,1.0,0.732,2.67,1.55,606.0,600.0,371.0,591.0,410.0,,19.0,22.0,18.4,17.1,14.7,18.4,18.3,9.854,44.1,48.2,54.1,43.6,28.3,50.13399999999999,,19.0,,22.0
2018-02-11 09:37:00,1.0,1.007,2.86,1.54,606.0,604.0,376.0,590.0,407.0,,19.0,22.0,18.4,17.1,14.7,18.4,18.3,9.854,44.0,48.2,54.2,43.5,27.6,49.982,,19.0,,22.0
2018-02-11 09:38:00,1.0,0.687,2.62,1.67,608.0,605.0,377.0,585.0,406.0,,19.0,22.0,18.5,17.1,14.7,18.4,18.3,9.854,44.0,48.2,54.2,43.5,26.5,49.768,,19.0,,22.0
2018-02-11 09:39:00,1.0,1.038,2.94,1.61,607.0,607.0,377.0,584.0,407.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.4,9.879,44.0,48.3,54.3,43.6,26.6,49.833,,19.0,,21.0
2018-02-11 09:40:00,1.0,1.2819999999999998,2.61,1.86,610.0,605.0,374.0,587.0,406.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.5,9.903,44.0,48.2,54.2,43.6,27.6,50.11,,19.0,,21.0
2018-02-11 09:41:00,2.0,0.809,2.67,1.64,609.0,605.0,376.0,587.0,406.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.5,9.928,44.0,48.3,54.2,43.6,28.2,50.022,,19.0,,21.0
2018-02-11 09:42:00,1.0,0.977,2.7,1.54,609.0,606.0,374.0,591.0,404.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.6,9.928,43.9,48.2,54.2,43.6,28.5,50.083,,19.0,,21.0
2018-02-11 09:43:00,1.0,0.946,2.59,1.61,611.0,605.0,376.0,591.0,406.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.7,9.952,44.0,48.2,54.2,43.5,27.7,50.147,,19.0,,21.0
2018-02-11 09:44:00,1.0,0.809,2.6,1.53,616.0,602.0,377.0,589.0,408.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.7,9.977,44.0,48.1,54.2,43.6,27.6,50.303,,19.0,,21.0
2018-02-11 09:45:00,1.0,0.778,2.57,1.67,616.0,605.0,372.0,591.0,406.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.8,9.977,43.9,48.2,54.1,43.6,27.6,50.455,,19.0,,21.0
2018-02-11 09:46:00,1.0,0.687,2.33,1.68,615.0,605.0,371.0,587.0,406.0,,19.0,21.0,18.5,17.1,14.7,18.4,18.8,10.001,44.0,48.2,54.2,43.6,27.3,50.397,,19.0,,21.0
2018-02-11 09:47:00,1.0,0.885,2.39,1.58,614.0,602.0,372.0,587.0,408.0,,19.0,21.0,18.5,17.1,14.7,18.5,18.9,10.001,44.0,48.3,54.2,43.6,27.8,50.33600000000001,,19.0,,21.0
2018-02-11 09:48:00,1.0,0.885,2.33,1.74,612.0,605.0,372.0,587.0,406.0,,19.0,21.0,18.5,17.2,14.7,18.4,18.9,10.026,43.9,48.2,54.2,43.5,27.7,50.279,,19.0,,21.0
2018-02-11 09:49:00,1.0,1.587,2.59,1.64,608.0,605.0,374.0,585.0,406.0,,19.0,21.0,18.5,17.1,14.7,18.4,19.0,10.051,43.9,48.2,54.2,43.6,27.2,50.495,,19.0,,21.0
2018-02-11 09:50:00,1.0,0.8390000000000001,2.35,2.02,609.0,604.0,374.0,588.0,403.0,,19.0,21.0,18.5,17.2,14.7,18.4,19.0,10.051,43.8,48.2,54.2,43.5,27.0,50.434,,19.0,,21.0
2018-02-11 09:51:00,1.0,1.328,2.4,1.94,609.0,600.0,371.0,590.0,404.0,,19.0,21.0,18.5,17.2,14.7,18.4,19.1,10.075,43.9,48.2,54.1,43.5,27.2,50.468,,19.0,,21.0
2018-02-11 09:52:00,1.0,1.404,2.43,1.82,609.0,596.0,371.0,591.0,404.0,,19.0,21.0,18.6,17.2,14.7,18.4,19.2,10.1,43.9,48.2,54.2,43.6,27.5,50.472,,19.0,,21.0
2018-02-11 09:53:00,1.0,0.885,2.25,1.75,614.0,597.0,371.0,588.0,401.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.2,10.1,43.7,48.2,54.2,43.6,27.5,50.38,,19.0,,21.0
2018-02-11 09:54:00,1.0,0.992,2.55,1.7,612.0,599.0,371.0,593.0,406.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.3,10.1,43.7,48.2,54.2,43.6,27.5,50.32,,19.0,,21.0
2018-02-11 09:55:00,1.0,0.977,2.52,1.88,614.0,597.0,371.0,595.0,406.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.3,10.124,43.9,48.1,54.2,43.5,27.3,50.353,,19.0,,21.0
2018-02-11 09:56:00,1.0,1.114,2.45,1.57,614.0,595.0,368.0,599.0,406.0,,19.0,21.0,18.6,17.2,14.7,18.4,19.3,10.124,43.8,48.1,54.2,43.5,26.7,50.38399999999999,,19.0,,21.0
2018-02-11 09:57:00,1.0,1.205,2.55,1.78,610.0,595.0,366.0,600.0,407.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.149,43.7,48.1,54.3,43.7,26.7,50.357,,19.0,,21.0
2018-02-11 09:58:00,1.0,1.129,2.29,1.5,609.0,593.0,370.0,597.0,408.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.149,43.7,48.1,54.2,43.6,26.1,50.113,,19.0,,21.0
2018-02-11 09:59:00,1.0,1.709,2.16,1.92,605.0,591.0,366.0,596.0,406.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.173,43.6,48.1,54.2,43.5,25.7,50.33,,19.0,,21.0
2018-02-11 10:00:00,1.0,0.7170000000000001,2.34,1.93,608.0,586.0,367.0,597.0,407.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.198,43.6,48.1,54.2,43.5,26.2,50.363,,19.0,,21.0
2018-02-11 10:01:00,1.0,1.038,2.35,1.91,606.0,585.0,370.0,599.0,408.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.198,43.6,48.1,54.2,43.5,28.6,50.363,,19.0,,21.0
2018-02-11 10:02:00,1.0,0.7020000000000001,2.48,1.94,605.0,586.0,371.0,599.0,410.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.222,43.6,48.1,54.2,43.6,28.4,50.215,,19.0,,21.0
2018-02-11 10:03:00,1.0,1.022,2.54,2.05,605.0,594.0,370.0,597.0,410.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.222,43.5,48.0,54.2,43.4,28.1,50.276,,19.0,,21.0
2018-02-11 10:04:00,1.0,0.8390000000000001,2.3,1.73,607.0,600.0,371.0,596.0,404.0,,19.0,21.0,18.6,17.2,14.7,18.5,19.4,10.247,43.5,48.0,54.2,43.5,28.1,50.553,,19.0,,21.0
2018-02-11 10:05:00,1.0,1.068,2.41,1.85,609.0,601.0,368.0,591.0,403.0,,19.0,21.0,18.7,17.2,14.7,18.5,19.4,10.247,43.5,48.0,54.2,43.6,28.0,50.34,,19.0,,21.0
2018-02-11 10:06:00,1.0,1.358,2.34,1.66,610.0,600.0,366.0,588.0,403.0,,19.0,21.0,18.7,17.2,14.7,18.5,19.4,10.247,43.5,48.0,54.3,43.5,27.9,50.127,,19.0,,21.0
2018-02-11 10:07:00,1.0,0.748,2.17,1.82,605.0,595.0,370.0,591.0,404.0,,19.0,21.0,18.7,17.2,14.7,18.5,19.4,10.271,43.5,47.9,54.2,43.5,27.2,50.221,,19.0,,21.0
2018-02-11 10:08:00,1.0,1.022,2.2,1.74,603.0,596.0,369.0,591.0,403.0,,19.0,21.0,18.7,17.2,14.7,18.5,19.5,10.296,43.5,47.9,54.2,43.5,27.6,50.103,,19.0,,21.0
2018-02-11 10:09:00,1.0,1.007,2.1,1.8,601.0,595.0,364.0,595.0,407.0,,19.0,20.0,18.7,17.2,14.7,18.5,19.5,10.296,43.3,48.0,54.2,43.4,26.8,50.194,,19.0,,20.0
2018-02-11 10:10:00,1.0,0.687,2.2,1.8,603.0,595.0,366.0,596.0,404.0,,19.0,20.0,18.7,17.2,14.7,18.5,19.5,10.32,43.4,47.9,54.3,43.5,26.6,50.25899999999999,,19.0,,20.0
2018-02-11 10:11:00,1.0,0.855,2.14,1.84,605.0,593.0,367.0,596.0,401.0,,19.0,20.0,18.7,17.2,14.7,18.5,19.5,10.345,43.3,47.9,54.3,43.5,26.0,50.17100000000001,,19.0,,20.0
2018-02-11 10:12:00,1.0,1.099,2.37,1.74,605.0,595.0,369.0,592.0,400.0,,19.0,20.0,18.7,17.2,14.7,18.5,19.6,10.369000000000002,43.3,47.9,54.2,43.6,26.3,51.269,,19.0,,20.0
2018-02-11 10:13:00,1.0,1.022,2.29,1.83,606.0,597.0,378.0,597.0,403.0,,19.0,20.0,18.8,17.2,14.7,18.5,19.6,10.394,43.3,47.9,54.2,43.7,25.9,50.39,,19.0,,20.0
2018-02-11 10:14:00,1.0,1.053,2.24,1.6,612.0,595.0,372.0,602.0,404.0,,19.0,20.0,18.8,17.2,14.7,18.5,19.7,10.418,43.1,48.0,54.2,43.5,25.9,50.181,,19.0,,20.0
