Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,T_HBO_BA2,T_HBO_BA3,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2018-01-08 06:01:00,3.0,14.084,612.0,1139.0,804.0,696.0,499.0,11.0,14.0,19.6,18.1,19.2,17.7,10.2,17.653,18.247,19.27,9.509,48.9,56.1,52.0,54.9,89.1,56.556,54.43899999999999,52.265,99.255,,11.0,,14.0
2018-01-08 06:02:00,3.0,11.246,612.0,1145.0,804.0,697.0,497.0,11.0,14.0,19.6,18.1,19.2,17.7,10.2,17.653,18.224,19.27,9.509,48.9,56.0,52.0,54.9,89.1,56.587,54.435,52.265,99.305,,11.0,,14.0
2018-01-08 06:03:00,3.0,11.627,613.0,1148.0,801.0,696.0,496.0,11.0,14.0,19.6,18.1,19.2,17.7,10.2,17.653,18.224,19.27,9.534,48.9,56.0,52.0,54.9,89.1,56.678,54.497,52.29600000000001,99.361,,11.0,,14.0
2018-01-08 06:04:00,3.0,11.063,612.0,1151.0,804.0,692.0,495.0,11.0,14.0,19.6,18.1,19.2,17.7,10.2,17.653,18.2,19.27,9.534,48.9,56.0,52.1,54.9,89.2,56.678,54.524,52.29600000000001,99.41,,11.0,,14.0
2018-01-08 06:05:00,3.0,12.741,607.0,1151.0,802.0,692.0,495.0,11.0,14.0,19.6,18.1,19.2,17.7,10.2,17.653,18.176,19.27,9.534,48.9,56.0,52.1,54.9,89.2,56.708,54.582,52.29600000000001,99.41,,11.0,,14.0
2018-01-08 06:06:00,3.0,11.582,605.0,1159.0,808.0,684.0,493.0,11.0,14.0,19.6,18.1,19.2,17.7,10.2,17.653,18.176,19.27,9.534,48.9,56.0,52.1,54.9,89.2,56.739,54.613,52.265,99.46,,11.0,,14.0
2018-01-08 06:07:00,3.0,11.658,610.0,1157.0,811.0,684.0,495.0,11.0,14.0,19.6,18.1,19.2,17.7,10.2,17.653,18.152,19.27,9.558,48.9,56.0,52.2,54.9,89.2,56.708,54.67100000000001,52.29600000000001,99.466,,11.0,,14.0
2018-01-08 06:08:00,3.0,11.597,610.0,1155.0,816.0,683.0,497.0,11.0,14.0,19.6,18.1,19.1,17.7,10.2,17.629,18.152,19.27,9.583,49.0,56.0,52.1,55.0,89.2,56.705,54.67100000000001,52.29600000000001,99.473,,11.0,,14.0
2018-01-08 06:09:00,3.0,11.78,606.0,1151.0,813.0,687.0,500.0,11.0,14.0,19.6,18.1,19.1,17.7,10.2,17.629,18.129,19.27,9.583,48.9,56.0,52.2,55.0,89.2,56.705,54.698,52.29600000000001,99.473,,11.0,,14.0
2018-01-08 06:10:00,3.0,11.719,606.0,1157.0,819.0,688.0,500.0,11.0,14.0,19.6,18.1,19.1,17.7,10.2,17.629,18.129,19.246,9.608,48.9,56.2,52.2,55.0,89.2,56.735,54.729,52.292,99.48,,11.0,,14.0
2018-01-08 06:11:00,3.0,11.322,603.0,1161.0,819.0,688.0,499.0,11.0,14.0,19.5,18.0,19.1,17.6,10.2,17.629,18.105,19.246,9.608,48.9,56.1,52.2,55.0,89.2,56.735,54.787,52.355,99.505,,11.0,,14.0
2018-01-08 06:12:00,3.0,11.658,601.0,1167.0,819.0,688.0,499.0,11.0,14.0,19.6,18.1,19.1,17.6,10.2,17.629,18.105,19.246,9.608,48.9,56.0,52.2,55.0,89.3,56.76600000000001,54.787,52.355,99.53,,11.0,,14.0
2018-01-08 06:13:00,3.0,9.934,601.0,1160.0,819.0,684.0,499.0,11.0,14.0,19.5,18.1,19.1,17.6,10.2,17.629,18.081,19.246,9.632,48.9,56.0,52.2,55.0,89.3,56.76600000000001,54.81399999999999,52.355,99.537,,11.0,,14.0
2018-01-08 06:14:00,3.0,11.795,599.0,1157.0,816.0,683.0,496.0,11.0,14.0,19.5,18.1,19.1,17.6,10.2,17.629,18.081,19.246,9.632,48.9,56.1,52.2,55.0,89.3,56.735,54.845,52.386,99.537,,11.0,,14.0
2018-01-08 06:15:00,3.0,10.819,599.0,1157.0,819.0,679.0,494.0,11.0,14.0,19.5,18.1,19.1,17.6,10.2,17.629,18.057,19.246,9.657,48.9,56.0,52.2,55.0,89.3,56.79600000000001,54.872,52.386,99.543,,11.0,,14.0
2018-01-08 06:16:00,3.0,9.842,592.0,1161.0,822.0,679.0,495.0,11.0,14.0,19.5,18.1,19.1,17.6,10.2,17.629,18.057,19.222,9.657,48.9,56.0,52.2,55.0,89.3,56.918,54.903,52.413,99.543,,11.0,,14.0
2018-01-08 06:17:00,3.0,10.025,599.0,1173.0,819.0,681.0,496.0,11.0,14.0,19.5,18.1,19.1,17.6,10.2,17.629,18.033,19.222,9.657,49.0,56.0,52.3,55.0,89.3,56.979,54.899,52.413,99.494,,11.0,,14.0
2018-01-08 06:18:00,3.0,10.895,598.0,1167.0,814.0,684.0,497.0,11.0,14.0,19.5,18.1,19.0,17.6,10.2,17.629,18.033,19.222,9.657,49.0,56.1,52.2,55.0,89.4,56.949,54.93,52.413,99.494,,11.0,,14.0
2018-01-08 06:19:00,3.0,10.285,598.0,1161.0,816.0,686.0,496.0,11.0,14.0,19.5,18.1,19.0,17.5,10.2,17.629,18.033,19.222,9.657,49.0,56.0,52.3,55.1,89.4,56.949,54.93,52.413,99.494,,11.0,,14.0
2018-01-08 06:20:00,3.0,11.414,598.0,1157.0,819.0,686.0,496.0,11.0,14.0,19.5,18.1,19.0,17.6,10.2,17.629,18.01,19.222,9.657,48.9,56.0,52.2,55.0,89.4,56.918,54.957,52.413,99.494,,11.0,,14.0
2018-01-08 06:21:00,3.0,10.59,592.0,1161.0,822.0,684.0,496.0,11.0,14.0,19.5,18.1,19.0,17.6,10.2,17.629,18.01,19.222,9.657,49.0,56.1,52.2,55.1,89.4,56.88800000000001,54.957,52.413,99.494,,11.0,,14.0
2018-01-08 06:22:00,3.0,10.407,589.0,1173.0,825.0,684.0,491.0,11.0,14.0,19.5,18.1,19.0,17.5,10.2,17.629,17.986,19.222,9.632,48.9,56.3,52.3,55.1,89.4,56.76600000000001,54.984,52.413,99.438,,11.0,,14.0
2018-01-08 06:23:00,3.0,11.521,587.0,1180.0,831.0,684.0,490.0,11.0,14.0,19.5,18.0,19.0,17.5,10.2,17.629,17.986,19.222,9.608,48.9,56.2,52.3,55.1,89.4,56.79600000000001,55.04600000000001,52.444,99.431,,11.0,,14.0
2018-01-08 06:24:00,3.0,10.986,589.0,1184.0,832.0,689.0,492.0,11.0,14.0,19.5,18.1,19.0,17.5,10.2,17.605,17.986,19.199,9.583,49.0,56.2,52.2,55.1,89.4,56.732,55.04600000000001,52.441,99.375,,11.0,,14.0
2018-01-08 06:25:00,3.0,11.841,591.0,1187.0,833.0,686.0,491.0,11.0,14.0,19.5,18.0,19.0,17.5,10.2,17.605,17.962,19.199,9.558,49.0,56.2,52.3,55.1,89.3,56.732,55.073,52.441,99.392,,11.0,,14.0
2018-01-08 06:26:00,3.0,11.139,593.0,1178.0,832.0,684.0,493.0,11.0,14.0,19.5,18.1,19.0,17.5,10.2,17.605,17.962,19.199,9.558,49.0,56.1,52.3,55.1,89.3,56.762,55.104,52.472,99.368,,11.0,,14.0
2018-01-08 06:27:00,3.0,10.086,593.0,1173.0,829.0,686.0,495.0,11.0,14.0,19.5,18.1,19.0,17.5,10.2,17.605,17.938,19.199,9.534,49.0,56.2,52.4,55.1,89.3,56.854,55.1,52.472,99.361,,11.0,,14.0
2018-01-08 06:28:00,3.0,10.88,589.0,1173.0,833.0,681.0,497.0,13.0,14.0,19.4,18.1,19.0,17.5,10.2,17.605,17.938,19.199,9.534,49.1,56.1,52.3,55.1,89.2,56.793,55.1,52.472,99.361,,13.0,,14.0
2018-01-08 06:29:00,3.0,11.032,589.0,1173.0,834.0,675.0,496.0,13.0,14.0,19.5,18.0,19.0,17.5,10.2,17.605,17.938,19.175,9.509,49.0,56.1,52.4,55.1,89.2,56.732,55.131,52.469,99.354,,13.0,,14.0
2018-01-08 06:30:00,3.0,11.017,594.0,1173.0,836.0,674.0,496.0,13.0,14.0,19.5,18.0,19.0,17.5,10.2,17.605,17.938,19.175,9.509,49.0,56.2,52.5,55.1,89.2,56.732,55.131,52.5,99.403,,13.0,,14.0
2018-01-08 06:31:00,3.0,9.964,592.0,1179.0,839.0,675.0,497.0,13.0,14.0,19.5,18.0,19.0,17.5,10.2,17.605,17.915,19.175,9.509,49.0,56.2,52.5,55.1,89.2,56.732,55.158,52.5,99.403,,13.0,,14.0
2018-01-08 06:32:00,3.0,10.285,589.0,1184.0,843.0,679.0,497.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.605,17.915,19.175,9.509,49.0,56.2,52.4,55.1,89.2,56.732,55.158,52.5,99.428,,13.0,,14.0
2018-01-08 06:33:00,3.0,10.773,591.0,1188.0,853.0,676.0,495.0,13.0,14.0,19.4,18.0,19.0,17.5,10.1,17.605,17.915,19.175,9.534,49.0,56.2,52.4,55.1,89.2,56.701,55.18899999999999,52.53100000000001,99.46,,13.0,,14.0
2018-01-08 06:34:00,3.0,10.422,597.0,1184.0,856.0,674.0,495.0,13.0,14.0,19.5,18.0,19.0,17.5,10.2,17.605,17.891,19.175,9.558,49.0,56.1,52.4,55.1,89.2,56.762,55.185,52.53100000000001,99.491,,13.0,,14.0
2018-01-08 06:35:00,3.0,11.49,599.0,1187.0,864.0,671.0,500.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.605,17.891,19.151,9.558,49.0,56.2,52.4,55.2,89.2,56.732,55.216,52.528,99.516,,13.0,,14.0
2018-01-08 06:36:00,3.0,10.849,603.0,1191.0,866.0,671.0,502.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.605,17.891,19.151,9.583,49.1,56.2,52.5,55.2,89.3,56.762,55.246,52.559,99.523,,13.0,,14.0
2018-01-08 06:37:00,3.0,10.91,598.0,1188.0,869.0,669.0,499.0,13.0,14.0,19.4,18.0,19.0,17.5,10.1,17.605,17.867,19.151,9.608,49.3,56.2,52.4,55.1,89.3,56.793,55.274,52.559,99.554,,13.0,,14.0
2018-01-08 06:38:00,3.0,11.658,597.0,1195.0,869.0,667.0,497.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.605,17.867,19.151,9.608,49.2,56.3,52.5,55.2,89.3,56.793,55.243,52.559,99.579,,13.0,,14.0
2018-01-08 06:39:00,3.0,11.368,601.0,1195.0,869.0,674.0,497.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.605,17.867,19.151,9.632,49.2,56.3,52.5,55.2,89.4,56.793,55.335,52.559,99.586,,13.0,,14.0
2018-01-08 06:40:00,3.0,9.659,602.0,1203.0,869.0,676.0,496.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.605,17.843,19.151,9.632,49.2,56.3,52.5,55.2,89.4,56.732,55.699,52.559,99.586,,13.0,,14.0
2018-01-08 06:41:00,3.0,10.651,607.0,1206.0,869.0,677.0,496.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.605,17.867,19.151,9.632,49.2,56.3,52.5,55.1,89.4,56.762,55.519,52.559,99.561,,13.0,,14.0
2018-01-08 06:42:00,3.0,10.224,606.0,1207.0,873.0,678.0,496.0,13.0,14.0,19.4,18.0,19.0,17.4,10.2,17.582,17.867,19.127,9.632,49.3,56.3,52.4,55.2,89.4,56.728,55.488,52.58600000000001,99.512,,13.0,,14.0
2018-01-08 06:43:00,3.0,10.345999999999998,605.0,1207.0,872.0,681.0,497.0,13.0,14.0,19.4,18.0,18.9,17.4,10.2,17.582,17.867,19.127,9.632,49.3,56.3,52.5,55.4,89.5,56.728,55.457,52.58600000000001,99.537,,13.0,,14.0
2018-01-08 06:44:00,3.0,11.231,606.0,1202.0,869.0,684.0,495.0,13.0,14.0,19.4,18.0,19.0,17.5,10.2,17.582,17.843,19.127,9.632,49.3,56.3,52.5,55.3,89.5,56.728,55.423,52.58600000000001,99.512,,13.0,,14.0
2018-01-08 06:45:00,3.0,10.605,609.0,1203.0,867.0,688.0,493.0,13.0,14.0,19.4,18.0,18.9,17.4,10.2,17.582,17.843,19.127,9.657,49.3,56.3,52.5,55.3,89.5,56.728,55.423,52.58600000000001,99.494,,13.0,,14.0
2018-01-08 06:46:00,3.0,11.231,619.0,1207.0,869.0,688.0,497.0,13.0,14.0,19.4,18.0,19.0,17.4,10.1,17.582,17.843,19.127,9.657,49.5,56.3,52.4,55.3,89.6,56.698,55.485,52.555,99.543,,13.0,,14.0
2018-01-08 06:47:00,3.0,10.01,624.0,1207.0,875.0,689.0,497.0,13.0,14.0,19.4,18.0,19.0,17.4,10.1,17.582,17.843,19.127,9.682,49.3,56.3,52.4,55.3,89.6,56.667,55.485,52.58600000000001,99.55,,13.0,,14.0
2018-01-08 06:48:00,3.0,10.117,618.0,1211.0,875.0,690.0,497.0,13.0,14.0,19.4,18.0,19.0,17.4,10.2,17.582,17.819000000000006,19.127,9.682,49.2,56.3,52.5,55.3,89.6,56.789,55.512,52.58600000000001,99.55,,13.0,,14.0
2018-01-08 06:49:00,3.0,10.513,616.0,1211.0,873.0,690.0,497.0,13.0,14.0,19.4,18.0,19.0,17.4,10.2,17.582,17.796,19.103,9.657,49.2,56.4,52.5,55.3,89.6,56.911,55.508,52.583,99.494,,13.0,,14.0
2018-01-08 06:50:00,3.0,11.2,613.0,1212.0,872.0,693.0,501.0,13.0,14.0,19.4,18.0,18.9,17.4,10.2,17.582,17.796,19.103,9.657,49.1,56.4,52.5,55.3,89.6,56.972,55.477,52.614,99.519,,13.0,,14.0
2018-01-08 06:51:00,3.0,10.666,613.0,1211.0,872.0,697.0,500.0,13.0,14.0,19.4,18.0,18.9,17.4,10.2,17.582,17.819000000000006,19.103,9.657,49.2,56.4,52.4,55.4,89.6,56.85,55.45,52.645,99.543,,13.0,,14.0
2018-01-08 06:52:00,3.0,11.307,609.0,1214.0,878.0,700.0,497.0,13.0,14.0,19.4,17.9,18.9,17.4,10.2,17.582,17.796,19.103,9.657,49.2,56.3,52.4,55.4,89.6,56.789,55.477,52.645,99.494,,13.0,,14.0
2018-01-08 06:53:00,3.0,11.81,613.0,1219.0,878.0,701.0,501.0,13.0,14.0,19.4,17.9,18.9,17.4,10.2,17.582,17.796,19.08,9.657,49.2,56.4,52.5,55.4,89.7,56.85,55.447,52.642,99.543,,13.0,,14.0
2018-01-08 06:54:00,3.0,10.147,619.0,1214.0,878.0,704.0,502.0,13.0,14.0,19.4,17.9,18.9,17.4,10.2,17.558,17.796,19.08,9.657,49.2,56.4,52.5,55.4,89.7,56.359,55.477,51.33600000000001,99.519,,13.0,,14.0
2018-01-08 06:55:00,3.0,9.903,622.0,1219.0,880.0,707.0,501.0,13.0,14.0,19.4,17.9,19.0,17.4,10.2,17.558,17.796,19.032,9.657,49.2,56.4,52.5,55.4,89.7,55.931,55.477,50.487,99.494,,13.0,,14.0
2018-01-08 06:56:00,3.0,10.956,622.0,1219.0,866.0,712.0,501.0,13.0,14.0,19.4,17.9,19.3,17.4,10.2,17.605,17.819000000000006,18.961,9.682,49.2,56.4,51.6,55.3,89.7,55.877,55.481,50.008,99.526,,13.0,,14.0
2018-01-08 06:57:00,3.0,10.864,630.0,1211.0,855.0,718.0,503.0,13.0,14.0,19.4,18.0,19.7,17.4,10.2,17.653,17.843,18.889,9.682,49.2,56.2,50.7,55.5,89.7,55.793,55.45399999999999,49.68600000000001,99.501,,13.0,,14.0
2018-01-08 06:58:00,3.0,11.749,626.0,1203.0,843.0,721.0,505.0,13.0,14.0,19.4,18.4,20.1,17.4,10.2,17.772000000000006,17.891,18.794,9.657,49.3,55.2,49.7,55.6,89.7,55.44300000000001,55.246,49.548,99.445,,13.0,,14.0
2018-01-08 06:59:00,3.0,11.078,619.0,1183.0,833.0,723.0,508.0,13.0,14.0,19.4,19.0,20.4,17.5,10.2,17.891,17.938,18.699,9.632,49.3,53.6,48.8,55.5,89.7,54.848,55.1,49.504,99.438,,13.0,,14.0
2018-01-08 07:00:00,3.0,11.582,616.0,1156.0,823.0,716.0,508.0,13.0,14.0,19.4,19.7,20.7,17.5,10.2,18.033,17.962,18.604,9.657,49.3,51.7,47.9,55.4,89.7,54.93,54.858,50.647,99.494,,13.0,,14.0
2018-01-08 07:01:00,3.0,12.665,609.0,1125.0,817.0,720.0,502.0,13.0,14.0,19.4,20.1,20.7,17.5,10.2,18.152,17.962,18.604,9.657,49.3,50.4,47.9,55.4,89.7,55.04,54.827,52.761,99.519,,13.0,,14.0
2018-01-08 07:02:00,3.0,12.772,606.0,1102.0,817.0,721.0,501.0,13.0,14.0,19.4,20.5,20.5,17.5,10.2,18.271,17.938,18.604,9.657,49.2,49.3,48.2,55.4,89.7,55.057,54.885,53.31800000000001,99.519,,13.0,,14.0
2018-01-08 07:03:00,3.0,12.329,603.0,1085.0,820.0,726.0,499.0,13.0,14.0,19.4,20.2,20.4,17.5,10.2,18.295,17.891,18.628,9.657,49.2,50.0,48.9,55.4,89.7,54.753,55.00100000000001,52.702,99.543,,13.0,,14.0
2018-01-08 07:04:00,3.0,14.084,603.0,1087.0,823.0,731.0,499.0,13.0,14.0,19.4,20.0,20.3,17.5,10.2,18.295,17.891,18.652,9.657,49.2,50.8,49.1,55.3,89.7,54.569,55.093,51.868,99.543,,13.0,,14.0
2018-01-08 07:05:00,3.0,13.458,607.0,1091.0,764.0,725.0,499.0,13.0,14.0,19.4,19.8,20.3,17.5,10.2,18.271,17.867,18.652,9.682,49.2,51.2,48.9,55.4,89.7,54.504,55.182,51.682,99.55,,13.0,,14.0
2018-01-08 07:06:00,3.0,14.328,603.0,1082.0,759.0,716.0,497.0,13.0,14.0,19.4,19.7,20.2,17.5,10.2,18.271,17.843,18.652,9.657,49.3,51.5,49.1,55.4,89.7,54.688,55.239,53.139,99.543,,13.0,,14.0
2018-01-08 07:07:00,3.0,14.542,603.0,1076.0,766.0,712.0,495.0,13.0,14.0,19.4,19.6,20.2,17.5,10.2,18.271,17.843,18.675,9.657,49.3,51.9,49.1,55.3,89.7,54.842,55.301,53.26600000000001,99.543,,13.0,,14.0
2018-01-08 07:08:00,3.0,14.817,607.0,1081.0,783.0,712.0,492.0,13.0,14.0,19.4,19.5,20.2,17.5,10.2,18.271,17.962,18.675,9.608,49.3,52.2,49.2,55.4,89.7,54.903,55.747,51.965,99.53,,13.0,,14.0
2018-01-08 07:09:00,3.0,13.474,612.0,1081.0,794.0,707.0,496.0,13.0,14.0,19.4,19.4,20.1,17.5,10.2,18.271,18.485,18.652,9.608,49.3,52.3,49.2,55.5,89.7,54.996,54.75,51.526,99.505,,13.0,,14.0
2018-01-08 07:10:00,3.0,12.085,609.0,1087.0,791.0,707.0,497.0,13.0,14.0,19.4,19.4,20.1,17.7,10.2,18.247,19.199,18.652,9.608,49.3,52.6,49.3,55.2,89.7,55.146,52.783,51.277,99.48,,13.0,,14.0
2018-01-08 07:11:00,3.0,12.085,604.0,1084.0,792.0,716.0,499.0,13.0,14.0,19.4,19.3,20.1,18.0,10.2,18.271,20.007,18.652,9.583,49.3,52.7,49.5,54.4,89.7,55.21100000000001,50.367,51.495,99.473,,13.0,,14.0
2018-01-08 07:12:00,3.0,11.597,601.0,1084.0,801.0,723.0,500.0,13.0,14.0,19.4,19.3,20.1,18.3,10.2,18.319000000000006,20.793000000000006,18.699,9.583,49.2,52.9,49.4,53.8,89.7,55.095,48.01300000000001,51.968,99.473,,13.0,,14.0
2018-01-08 07:13:00,3.0,11.872,606.0,1085.0,799.0,730.0,500.0,13.0,8.0,19.4,19.2,20.1,18.4,10.2,18.366,21.509,18.771,9.583,49.2,53.2,49.4,53.5,89.6,54.979,45.844,52.04,99.523,,13.0,,8.0
2018-01-08 07:14:00,3.0,12.238,606.0,1091.0,786.0,734.0,499.0,13.0,8.0,19.5,19.2,20.0,18.5,10.2,18.39,21.963,18.794,9.583,49.2,53.3,49.4,53.4,89.6,54.644,44.29600000000001,51.42100000000001,99.523,,13.0,,8.0
2018-01-08 07:15:00,2.0,11.414,612.0,1091.0,723.0,732.0,499.0,13.0,8.0,19.4,19.2,20.1,18.5,10.2,18.414,21.987,18.818,9.583,49.3,53.2,49.4,53.3,89.6,54.617,43.849,52.45,99.523,,13.0,,8.0
2018-01-08 07:16:00,2.0,10.986,612.0,1091.0,720.0,736.0,503.0,13.0,8.0,19.5,19.1,20.1,18.6,10.2,18.461,21.748,18.866,9.558,49.3,53.3,49.4,53.2,89.6,54.562,44.142,53.015,99.516,,13.0,,8.0
2018-01-08 07:17:00,3.0,11.795,609.0,1094.0,718.0,742.0,501.0,13.0,8.0,19.5,19.1,20.1,18.6,10.2,18.461,21.39,18.913,9.558,49.4,53.4,49.4,53.1,89.6,54.655,45.062,53.238,99.565,,13.0,,8.0
2018-01-08 07:18:00,3.0,10.788,612.0,1091.0,713.0,748.0,503.0,13.0,8.0,19.5,19.1,20.1,18.6,10.2,18.485,20.984,18.937,9.583,49.3,53.5,49.4,53.2,89.6,54.68899999999999,46.258,53.273,99.572,,13.0,,8.0
2018-01-08 07:19:00,3.0,10.681,612.0,1087.0,713.0,750.0,502.0,13.0,8.0,19.5,19.0,20.1,18.5,10.2,18.485,20.65,18.985,9.608,49.3,53.6,49.5,53.3,89.6,54.68899999999999,47.392,53.24800000000001,99.604,,13.0,,8.0
2018-01-08 07:20:00,3.0,11.017,624.0,1091.0,718.0,750.0,503.0,13.0,8.0,19.5,19.0,20.1,18.5,10.2,18.485,20.341,19.032,9.632,49.3,53.6,49.6,53.4,89.6,54.627,48.429,53.131,99.635,,13.0,,8.0
2018-01-08 07:21:00,3.0,11.017,630.0,1087.0,727.0,752.0,505.0,13.0,8.0,19.5,19.0,20.1,18.4,10.2,18.461,20.055,19.056,9.657,49.3,53.8,49.7,53.5,89.6,54.50100000000001,49.337,53.042,99.642,,13.0,,8.0
2018-01-08 07:22:00,3.0,10.773,635.0,1087.0,741.0,750.0,500.0,13.0,8.0,19.6,19.0,20.1,18.4,10.2,18.438,19.841,19.08,9.657,49.3,53.7,49.9,53.5,89.6,54.405,50.094,52.952,99.642,,13.0,,8.0
2018-01-08 07:23:00,3.0,11.46,633.0,1087.0,750.0,750.0,499.0,13.0,8.0,19.6,18.9,20.0,18.4,10.2,18.39,19.651,19.127,9.706,49.4,54.2,49.9,53.6,89.7,54.33600000000001,50.726000000000006,52.928,99.656,,13.0,,8.0
2018-01-08 07:24:00,3.0,11.322,631.0,1087.0,756.0,742.0,497.0,13.0,8.0,19.6,18.9,20.0,18.4,10.2,18.343,19.484,19.151,9.706,49.4,54.3,50.2,53.7,89.7,54.299,51.235,52.838,99.656,,13.0,,8.0
2018-01-08 07:25:00,3.0,10.742,631.0,1087.0,753.0,740.0,499.0,13.0,8.0,19.6,18.9,20.0,18.3,10.2,18.319000000000006,19.341,19.175,9.706,49.3,54.5,50.1,53.7,89.7,54.295,51.621,52.74800000000001,99.656,,13.0,,8.0
2018-01-08 07:26:00,3.0,10.788,635.0,1091.0,756.0,742.0,499.0,13.0,8.0,19.6,18.9,20.0,18.3,10.2,18.271,19.222,19.199,9.731,49.3,54.5,50.2,53.8,89.7,54.288,51.978,52.659,99.663,,13.0,,8.0
2018-01-08 07:27:00,3.0,10.62,636.0,1102.0,759.0,748.0,501.0,13.0,8.0,19.6,18.9,20.0,18.2,10.2,18.271,19.103,19.222,9.731,49.3,54.6,50.2,53.9,89.7,54.35,52.304,52.569,99.663,,13.0,,8.0
2018-01-08 07:28:00,3.0,12.039,643.0,1102.0,759.0,746.0,502.0,12.0,8.0,19.5,18.8,20.0,18.2,10.2,18.224,19.008,19.246,9.756,49.4,54.6,50.2,53.9,89.7,54.374,52.57,52.479,99.67,,12.0,,8.0
2018-01-08 07:29:00,3.0,11.795,637.0,1105.0,758.0,739.0,499.0,12.0,8.0,19.6,18.8,19.9,18.2,10.2,18.2,18.913,19.27,9.756,49.3,54.9,50.3,54.0,89.7,54.37,52.805,52.42,99.67,,12.0,,8.0
2018-01-08 07:30:00,3.0,11.398,630.0,1107.0,755.0,739.0,497.0,12.0,8.0,19.6,18.8,19.9,18.2,10.2,18.176,18.842,19.27,9.756,49.3,55.0,50.3,54.0,89.8,54.459,52.98,52.358,99.67,,12.0,,8.0
2018-01-08 07:31:00,3.0,13.153,635.0,1114.0,755.0,737.0,497.0,12.0,8.0,19.6,18.8,19.9,18.2,10.2,18.152,18.771,19.294,9.706,49.2,55.0,50.2,54.0,89.8,54.487,53.15600000000001,52.299,99.631,,12.0,,8.0
2018-01-08 07:32:00,3.0,12.085,635.0,1114.0,755.0,734.0,497.0,12.0,8.0,19.6,18.8,19.9,18.1,10.2,18.129,18.699,19.318,9.706,49.2,55.1,50.3,54.1,89.8,54.483,53.332,52.24,99.656,,12.0,,8.0
2018-01-08 07:33:00,3.0,11.093,634.0,1121.0,754.0,732.0,497.0,12.0,8.0,19.6,18.7,19.9,18.1,10.2,18.105,18.652,19.318,9.706,49.2,54.9,50.3,54.1,89.8,54.48,53.448,52.24,99.631,,12.0,,8.0
2018-01-08 07:34:00,3.0,10.605,632.0,1123.0,751.0,727.0,499.0,12.0,8.0,19.6,18.7,19.9,18.1,10.2,18.081,18.604,19.341,9.706,49.2,54.8,50.3,54.2,89.7,54.538,53.627,52.212,99.607,,12.0,,8.0
2018-01-08 07:35:00,3.0,11.841,631.0,1115.0,750.0,723.0,499.0,12.0,8.0,19.6,18.7,19.9,18.1,10.2,18.081,18.557,19.365,9.682,49.2,54.8,50.2,54.1,89.7,54.63,53.713,52.247,99.6,,12.0,,8.0
2018-01-08 07:36:00,3.0,12.36,627.0,1114.0,747.0,721.0,496.0,12.0,8.0,19.6,18.7,19.8,18.1,10.2,18.057,18.509,19.365,9.657,49.2,54.8,50.3,54.1,89.7,54.657,53.799,52.216,99.543,,12.0,,8.0
2018-01-08 07:37:00,3.0,12.07,627.0,1119.0,747.0,718.0,496.0,12.0,8.0,19.6,18.7,19.8,18.1,10.2,18.033,18.461,19.365,9.632,49.2,54.7,50.3,54.2,89.7,54.715,53.88399999999999,52.216,99.537,,12.0,,8.0
2018-01-08 07:38:00,3.0,11.46,622.0,1114.0,750.0,716.0,495.0,12.0,8.0,19.6,18.7,19.8,18.0,10.2,18.01,18.414,19.365,9.608,49.2,54.8,50.6,54.2,89.7,54.742,53.97,52.216,99.53,,12.0,,8.0
2018-01-08 07:39:00,3.0,12.207,622.0,1109.0,752.0,720.0,496.0,12.0,8.0,19.6,18.6,19.8,18.0,10.2,17.986,18.39,19.389,9.608,49.2,54.8,50.7,54.3,89.7,54.77,54.059,52.219,99.505,,12.0,,8.0
2018-01-08 07:40:00,3.0,11.933,621.0,1107.0,763.0,723.0,500.0,12.0,8.0,19.6,18.6,19.8,18.0,10.2,17.986,18.366,19.389,9.583,49.2,54.8,50.6,54.3,89.7,54.831,54.148,52.219,99.523,,12.0,,8.0
2018-01-08 07:41:00,3.0,11.917,622.0,1103.0,770.0,725.0,499.0,12.0,8.0,19.6,18.6,19.8,18.0,10.2,17.962,18.319000000000006,19.389,9.583,49.2,54.8,50.7,54.3,89.7,54.858,54.203,52.219,99.523,,12.0,,8.0
