Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,CO2_ETC_OUT,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,T_ETC_OUT,TS_HBI_GRL,TS_HBI_BR1,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_BA4,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RH_ETC_OUT,RHS_HBI_GRL,RHS_HBI_BR1,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-10-25 10:14:00,6.409,21.0,707.0,644.0,640.0,665.0,371.0,<10,<10,26.7,24.6,23.7,23.9,37.8,27.98,24.465,24.994221600000003,22.561111111111106,22.8,24.46,24.581111111111106,36.9872222222222,33.3,34.0,39.0,37.2,9.1,33.258,37.597,23.205,30.364,30.25,39.474,37.279,11.788,NO2gb,,NO2gb,
2017-10-25 10:15:00,4.6389999999999985,21.0,700.0,640.0,639.0,661.0,373.0,<10,<10,26.7,24.6,23.7,23.9,37.9,27.98,24.488888888888894,25.0670052,22.561111111111106,22.8,24.46,24.581111111111106,37.015,33.2,34.1,39.1,37.1,9.0,33.258,37.236,23.107,29.289,29.712,39.63800000000001,37.279,12.154000000000002,NO2gb,,NO2gb,
2017-10-25 10:16:00,4.349,21.0,695.0,637.0,641.0,658.0,372.0,<10,<10,26.7,24.6,23.7,23.9,38.0,27.98,24.5127777777778,25.1642352,22.561111111111106,22.8,24.46,24.605,37.2061111111111,33.3,34.1,39.0,37.1,9.1,33.258,36.212,23.01,28.21,29.376,39.77,37.215,12.162,NO2gb,,NO2gb,
2017-10-25 10:17:00,3.143,21.0,687.0,633.0,644.0,654.0,373.0,<10,<10,26.7,24.7,23.7,23.9,38.0,27.98,24.537222222222198,25.2359076,22.561111111111106,22.8,24.46,24.605,37.2877777777778,33.3,34.0,39.1,37.0,9.2,33.258,37.605,24.185,27.873,29.443,39.77,37.24800000000001,11.8,NO2gb,,NO2gb,
2017-10-25 10:18:00,4.532,21.0,680.0,632.0,647.0,656.0,371.0,<10,<10,26.7,24.7,23.7,23.9,38.1,28.0038888888889,24.561111111111106,25.2848004,22.561111111111106,22.8,24.46,24.605,37.315,33.2,34.1,39.1,37.1,9.1,33.227,38.003,23.431,28.514,30.116,39.54,37.215,11.363,NO2gb,,NO2gb,
2017-10-25 10:19:00,11.688,21.0,678.0,629.0,648.0,659.0,371.0,<10,<10,26.7,24.7,23.7,23.9,38.2,28.0038888888889,24.561111111111106,25.3331376,22.561111111111106,22.8,24.46,24.6288888888889,37.2061111111111,33.2,34.0,39.0,37.1,8.8,33.227,37.045,23.504,28.986,31.189,39.474,37.217,11.432,NO2gb,,NO2gb,
2017-10-25 10:20:00,3.998,21.0,686.0,629.0,645.0,661.0,373.0,<10,<10,26.7,24.7,23.7,23.9,38.3,28.0038888888889,24.5861111111111,25.3820304,22.561111111111106,22.8238888888889,24.46,24.6288888888889,37.1238888888889,33.2,34.0,39.1,37.1,8.4,33.261,36.882,23.231,27.805,29.782,39.63800000000001,37.151,11.794,NO2gb,,NO2gb,
2017-10-25 10:21:00,4.562,21.0,688.0,629.0,642.0,668.0,373.0,<10,<10,26.7,24.7,23.7,23.9,38.4,28.0038888888889,24.61,25.4059212,22.585,22.8477777777778,24.46,24.6288888888889,37.1511111111111,33.2,34.0,39.1,37.0,8.6,33.193000000000005,37.017,23.164,27.672,29.447,39.54,37.184,12.087,NO2gb,,NO2gb,
2017-10-25 10:22:00,4.456,21.0,687.0,626.0,633.0,667.0,371.0,<10,<10,26.7,24.7,23.7,23.9,38.4,28.0038888888889,24.633888888888894,25.454814,22.585,22.8477777777778,24.4838888888889,24.6288888888889,37.2611111111111,33.2,33.9,38.9,37.0,8.7,33.193000000000005,36.523,22.96,27.57,29.312,39.707,37.151,12.018,NO2gb,,NO2gb,
2017-10-25 10:23:00,3.967,21.0,687.0,625.0,627.0,661.0,370.0,<10,<10,26.7,24.7,23.7,23.9,38.5,28.028888888888893,24.633888888888894,25.5031512,22.585,22.8477777777778,24.4838888888889,24.6527777777778,37.4527777777778,33.2,33.9,39.0,37.0,8.9,33.195,37.482,22.825,27.604,29.178,39.772,37.187,11.515,NO2gb,,NO2gb,
2017-10-25 10:24:00,2.6860000000000004,20.0,683.0,623.0,624.0,658.0,368.0,<10,<10,26.7,24.7,23.7,23.9,38.6,28.028888888888893,24.6822222222222,25.5759348,22.585,22.8477777777778,24.4838888888889,24.6527777777778,37.645,33.1,34.0,38.9,37.0,8.9,33.195,36.892,22.83,27.604,28.841,39.707,37.154,11.888,NO2gb,,NO2gb,
2017-10-25 10:25:00,3.006,20.0,683.0,621.0,623.0,662.0,372.0,<10,<10,26.8,24.7,23.7,23.9,38.6,28.028888888888893,24.6822222222222,25.649274,22.6088888888889,22.8477777777778,24.4838888888889,24.6772222222222,37.782777777777795,33.1,34.0,39.0,37.0,8.8,33.195,37.289,22.766,27.741,29.043000000000006,39.739,37.156,11.82,NO2gb,,NO2gb,
2017-10-25 10:26:00,3.326,20.0,686.0,623.0,623.0,665.0,372.0,<10,<10,26.7,24.8,23.7,23.9,38.7,28.028888888888893,24.706111111111106,25.7459484,22.6088888888889,22.8477777777778,24.4838888888889,24.6772222222222,37.8661111111111,33.2,34.0,38.9,37.0,8.8,33.128,37.324,22.703000000000007,27.606,28.807,39.707,37.12300000000001,11.896,NO2gb,,NO2gb,
2017-10-25 10:27:00,3.967,20.0,686.0,619.0,627.0,663.0,372.0,<10,<10,26.8,24.8,23.7,23.9,38.8,28.0538888888889,24.7311111111111,25.819287600000006,22.6088888888889,22.8477777777778,24.4838888888889,24.6772222222222,37.948888888888895,33.1,33.8,38.8,36.9,8.8,33.13,37.426,22.708,27.606,28.706,39.772,37.09,11.827,NO2gb,,NO2gb,
2017-10-25 10:28:00,5.524,20.0,683.0,617.0,634.0,661.0,370.0,<10,<10,26.8,24.8,23.8,23.9,38.9,28.0538888888889,24.755,25.915962,22.6327777777778,22.8477777777778,24.4838888888889,24.6772222222222,38.003888888888895,33.1,33.9,38.8,37.0,8.8,33.13,37.495,22.68,28.823,29.447,39.641,37.09,11.463,NO2gb,,NO2gb,
2017-10-25 10:29:00,3.784,20.0,683.0,614.0,633.0,660.0,366.0,<10,<10,26.8,24.8,23.8,23.9,39.0,28.0538888888889,24.755,25.9893012,22.6327777777778,22.8477777777778,24.4838888888889,24.7022222222222,38.06,33.1,33.8,38.7,37.0,8.8,33.096,37.098,22.719,27.946,29.077,39.739,37.092,11.465,NO2gb,,NO2gb,
2017-10-25 10:30:00,4.242,20.0,672.0,612.0,630.0,658.0,368.0,<10,<10,26.8,24.8,23.8,23.9,39.0,28.0777777777778,24.778888888888893,26.063196,22.6572222222222,22.8477777777778,24.4838888888889,24.7022222222222,38.142777777777795,33.1,33.8,38.8,37.0,8.6,33.065,37.1,22.724,27.475,29.043000000000006,39.772,37.026,11.688,NO2gb,,NO2gb,
2017-10-25 10:31:00,3.372,19.0,673.0,614.0,629.0,654.0,366.0,<10,<10,26.8,24.8,23.8,24.0,39.1,28.0777777777778,24.802777777777802,26.1359796,22.6572222222222,22.8477777777778,24.4838888888889,24.726111111111106,38.197777777777794,33.1,33.8,38.7,37.0,8.7,33.065,37.698,22.452,28.589,28.976,39.772,37.095,11.763,NO2gb,,NO2gb,
2017-10-25 10:32:00,3.464,20.0,669.0,609.0,623.0,659.0,366.0,<10,<10,26.8,24.8,23.8,24.0,39.2,28.1027777777778,24.8272222222222,26.2093188,22.6572222222222,22.8722222222222,24.4838888888889,24.726111111111106,38.308888888888895,33.2,33.8,38.7,37.0,8.6,33.067,36.774,22.041,28.218000000000004,29.382,39.772,37.028,11.182,NO2gb,,NO2gb,
2017-10-25 10:33:00,4.257,20.0,669.0,609.0,624.0,656.0,366.0,<10,<10,26.8,24.8,23.8,24.0,39.3,28.1027777777778,24.8522222222222,26.3309952,22.6811111111111,22.8722222222222,24.4838888888889,24.75,38.392777777777795,33.2,33.8,38.7,37.0,8.6,33.067,37.703,21.772,28.287,30.726,39.674,36.99800000000001,11.038,NO2gb,,NO2gb,
2017-10-25 10:34:00,4.715,19.0,673.0,608.0,627.0,654.0,370.0,<10,<10,26.8,24.8,23.8,24.0,39.4,28.1027777777778,24.8761111111111,26.4282252,22.705,22.896111111111107,24.4838888888889,24.773888888888894,38.4211111111111,33.2,33.8,38.5,36.9,8.2,33.067,37.507,22.09,27.614,29.451,39.05,36.967,11.186,NO2gb,,NO2gb,
2017-10-25 10:35:00,4.685,19.0,678.0,603.0,630.0,650.0,372.0,<10,<10,26.8,24.8,23.8,24.0,39.5,28.1277777777778,24.9,26.50212,22.705,22.896111111111107,24.4838888888889,24.773888888888894,38.4211111111111,33.2,33.8,38.6,36.9,8.0,33.069,37.245,22.407,28.289,29.888,39.444,36.901,10.893,NO2gb,,NO2gb,
2017-10-25 10:36:00,4.227,19.0,675.0,601.0,630.0,650.0,368.0,<10,<10,26.8,24.9,23.8,24.0,39.5,28.1027777777778,24.9,26.574903600000006,22.705,22.896111111111107,24.4838888888889,24.7977777777778,38.448888888888895,33.2,33.8,38.5,36.9,8.1,33.067,37.178,21.718000000000004,27.816,29.249,39.641,36.87,11.114,NO2gb,,NO2gb,
2017-10-25 10:37:00,3.25,19.0,676.0,600.0,631.0,647.0,370.0,<10,<10,26.8,24.9,23.8,24.0,39.6,28.1277777777778,24.9477777777778,26.6482428,22.728888888888893,22.92,24.4838888888889,24.7977777777778,38.56,33.1,33.8,38.5,36.9,8.2,33.001,36.454,22.797,27.751,29.588,39.739,36.837,11.485,NO2gb,,NO2gb,
2017-10-25 10:38:00,5.6610000000000005,19.0,678.0,600.0,627.0,650.0,370.0,<10,<10,26.8,24.9,23.8,24.0,39.7,28.1277777777778,24.9727777777778,26.697135600000006,22.7527777777778,22.92,24.4838888888889,24.8227777777778,38.643888888888895,33.1,33.7,38.5,36.9,8.2,33.069,36.589,22.281,27.414,29.116,39.772,36.806,11.634,NO2gb,,NO2gb,
2017-10-25 10:39:00,3.418,19.0,676.0,600.0,623.0,644.0,370.0,<10,<10,26.8,24.9,23.8,24.0,39.8,28.1527777777778,24.9972222222222,26.7710304,22.7527777777778,22.9438888888889,24.4838888888889,24.8227777777778,38.7,33.1,33.7,38.5,36.9,8.2,33.004,37.022,21.626,27.55,29.388,39.739,36.806,11.417,NO2gb,,NO2gb,
2017-10-25 10:40:00,3.2960000000000003,20.0,673.0,600.0,624.0,645.0,370.0,<10,<10,26.8,24.9,23.8,24.0,39.8,28.1527777777778,25.021111111111107,26.8693716,22.7527777777778,22.9438888888889,24.4838888888889,24.8472222222222,38.84,33.1,33.7,38.7,36.8,8.2,33.037,37.025,21.041,27.82,30.06,39.805,36.776,11.349,NO2gb,,NO2gb,
2017-10-25 10:41:00,3.555,20.0,676.0,600.0,619.0,646.0,370.0,<10,<10,26.8,24.9,23.8,24.0,39.9,28.1527777777778,25.045,26.9671572,22.776111111111106,22.9677777777778,24.4838888888889,24.8472222222222,39.0077777777778,33.1,33.6,38.3,36.8,8.1,33.004,36.131,21.812,27.416,29.39,38.984,36.776,11.062,NO2gb,,NO2gb,
2017-10-25 10:42:00,3.372,18.0,671.0,598.0,619.0,645.0,366.0,<10,<10,26.9,24.9,23.8,24.0,40.0,28.1772222222222,25.07,27.01605,22.8,22.9677777777778,24.4838888888889,24.8711111111111,39.12111111111111,33.1,33.7,38.3,36.8,8.2,32.938,36.731,21.746,27.587,29.187,39.444,36.745,11.139,NO2gb,,NO2gb,
2017-10-25 10:43:00,3.845,19.0,673.0,598.0,616.0,644.0,370.0,<10,<10,26.9,24.9,23.8,24.0,40.1,28.1772222222222,25.0938888888889,27.0893892,22.8,22.9922222222222,24.4838888888889,24.8711111111111,39.29,33.0,33.7,38.5,36.9,8.1,32.938,37.363,21.889,27.215,28.886,39.181,36.712,11.439,NO2gb,,NO2gb,
2017-10-25 10:44:00,2.884,18.0,669.0,598.0,616.0,641.0,369.0,<10,<10,26.9,25.0,23.8,24.0,40.2,28.1772222222222,25.1177777777778,27.138282,22.8238888888889,22.9922222222222,24.4838888888889,24.895,39.40277777777779,33.1,33.6,38.5,36.9,8.2,32.938,37.233,22.101,27.217,29.055,35.944,36.648,10.783,NO2gb,,NO2gb,
2017-10-25 10:45:00,2.899,18.0,671.0,600.0,619.0,644.0,367.0,<10,<10,26.9,25.0,23.9,24.0,40.2,28.1772222222222,25.1422222222222,27.163284,22.8477777777778,22.9922222222222,24.4838888888889,24.918888888888894,39.3177777777778,33.0,33.6,38.6,36.9,7.9,32.938,37.434,21.755,27.659,30.87,38.589,36.65,10.264,NO2gb,,NO2gb,
2017-10-25 10:46:00,2.823,18.0,670.0,596.0,619.0,641.0,363.0,<10,<10,26.9,25.0,23.9,24.0,40.3,28.2022222222222,25.1672222222222,27.2121768,22.8477777777778,23.0161111111111,24.4838888888889,24.918888888888894,39.177222222222206,33.0,33.6,38.5,36.8,7.8,32.839,37.006,20.888,27.692,29.663,39.313,36.551,10.186,NO2gb,,NO2gb,
2017-10-25 10:47:00,4.41,18.0,665.0,595.0,619.0,638.0,365.0,<10,<10,26.9,25.0,23.9,24.0,40.4,28.2022222222222,25.191111111111105,27.286071600000003,22.8722222222222,23.04,24.4838888888889,24.9438888888889,39.2338888888889,33.0,33.6,38.6,36.8,7.7,32.873000000000005,36.876,21.276,27.119,29.463,39.543,36.586,10.923,NO2gb,,NO2gb,
2017-10-25 10:48:00,4.562,18.0,661.0,590.0,616.0,638.0,365.0,<10,<10,26.9,25.0,23.9,24.0,40.4,28.2272222222222,25.215,27.3599664,22.896111111111107,23.04,24.5077777777778,24.9438888888889,39.262222222222206,33.0,33.6,38.5,36.8,7.7,32.875,36.812,20.932,29.047,29.934,39.512,36.586,10.63,NO2gb,,NO2gb,
2017-10-25 10:49:00,4.471,18.0,658.0,587.0,607.0,637.0,367.0,<10,<10,26.9,25.0,23.9,24.0,40.4,28.2272222222222,25.238888888888894,27.4583076,22.896111111111107,23.063888888888894,24.5077777777778,24.9677777777778,39.205,33.0,33.5,38.6,36.8,7.4,32.806999999999995,36.947,20.868,28.608,29.33,39.611,36.522,11.143,NO2gb,,NO2gb,
2017-10-25 10:50:00,3.235,18.0,664.0,587.0,607.0,637.0,367.0,<10,<10,26.9,25.0,23.9,24.0,40.5,28.252222222222198,25.263888888888893,27.5560932,22.92,23.063888888888894,24.5077777777778,24.9677777777778,39.29,33.0,33.6,38.5,36.8,7.6,32.742,36.883,20.805,27.63,29.364,39.709,36.522,10.925,NO2gb,,NO2gb,
2017-10-25 10:51:00,2.884,17.0,658.0,589.0,612.0,635.0,367.0,<10,<10,26.9,25.0,23.9,24.0,40.6,28.252222222222198,25.2877777777778,27.65499,22.9438888888889,23.087777777777802,24.5077777777778,24.9922222222222,39.40277777777779,32.9,33.6,38.4,36.8,7.7,32.81,36.587,21.856,28.004,29.871,39.414,36.491,10.341,NO2gb,,NO2gb,
2017-10-25 10:52:00,2.045,17.0,661.0,589.0,612.0,635.0,365.0,<10,<10,26.9,25.0,23.9,24.1,40.6,28.3011111111111,25.3122222222222,27.7044384,22.9677777777778,23.087777777777802,24.5077777777778,24.9922222222222,39.29,32.9,33.5,38.5,36.8,7.5,32.577,36.49,21.162,28.107,29.231,39.644,36.458,10.484000000000002,NO2gb,,NO2gb,
2017-10-25 10:53:00,4.9289999999999985,17.0,664.0,587.0,612.0,632.0,362.0,<10,<10,26.9,25.0,23.9,24.1,40.7,28.3011111111111,25.3361111111111,27.7533312,22.9922222222222,23.1122222222222,24.5077777777778,25.0161111111111,39.29,33.0,33.5,38.5,36.8,7.3,32.611,36.625,21.514,27.568,29.064,39.742,36.427,10.705,NO2gb,,NO2gb,
2017-10-25 10:54:00,2.396,17.0,665.0,580.0,612.0,629.0,362.0,<10,<10,26.9,25.0,23.9,24.1,40.7,28.326111111111107,25.361111111111107,27.803335200000006,22.9922222222222,23.1122222222222,24.5322222222222,25.0161111111111,39.375,32.9,33.5,38.4,36.7,7.4,32.613,36.86,21.447,27.094,29.502,39.777,36.461,10.708,NO2gb,,NO2gb,
2017-10-25 10:55:00,3.067,17.0,664.0,583.0,609.0,626.0,366.0,<10,<10,27.0,25.1,23.9,24.1,40.8,28.326111111111107,25.385,27.852228000000004,23.0161111111111,23.136111111111106,24.5322222222222,25.04,39.3177777777778,32.9,33.4,38.5,36.8,7.2,32.478,36.63,21.659,27.841,30.043000000000006,39.679,36.397,10.264,NO2gb,,NO2gb,
2017-10-25 10:56:00,2.365,17.0,664.0,582.0,604.0,623.0,369.0,<10,<10,27.0,25.1,23.9,24.1,40.8,28.375,25.4088888888889,27.852228000000004,23.04,23.16,24.5322222222222,25.04,39.29,32.9,33.4,38.3,36.8,7.1,32.414,36.2,21.485,28.046,31.22,39.449,36.397,10.043,NO2gb,,NO2gb,
2017-10-25 10:57:00,2.441,17.0,660.0,582.0,603.0,618.0,367.0,<10,<10,27.0,25.1,23.9,24.1,40.9,28.375,25.4327777777778,27.9011208,23.04,23.183888888888895,24.5322222222222,25.065,39.205,32.9,33.5,38.5,36.8,7.1,32.482,36.369,20.826,28.654,29.98,39.515,36.399,10.408,NO2gb,,NO2gb,
2017-10-25 10:58:00,2.716,17.0,658.0,581.0,604.0,617.0,367.0,<10,<10,27.0,25.1,23.9,24.1,40.9,28.425,25.4577777777778,27.9511248,23.063888888888894,23.183888888888895,24.5322222222222,25.065,39.3177777777778,32.9,33.4,38.3,36.7,7.0,32.351,36.504,20.27,26.828000000000007,29.475,39.712,36.333,10.338,NO2gb,,NO2gb,
2017-10-25 10:59:00,3.494,17.0,651.0,582.0,609.0,620.0,367.0,<10,<10,27.0,25.1,23.9,24.1,41.0,28.45,25.482222222222198,28.0250196,23.087777777777802,23.2077777777778,24.5572222222222,25.0888888888889,39.29,32.9,33.4,38.5,36.7,7.0,32.285,36.573,20.414,29.568,31.425,39.386,36.401,9.748,NO2gb,,NO2gb,
2017-10-25 11:00:00,2.625,16.0,647.0,576.0,610.0,621.0,367.0,<10,<10,27.0,25.1,23.9,24.1,41.0,28.45,25.506111111111107,28.09947,23.087777777777802,23.232222222222198,24.5572222222222,25.0888888888889,39.2338888888889,32.9,33.4,38.2,36.7,6.8,32.353,36.409,22.649,28.353,29.479,39.682,36.335,9.893,NO2gb,,NO2gb,
2017-10-25 11:01:00,3.769,16.0,649.0,577.0,610.0,626.0,362.0,<10,<10,27.0,25.1,23.9,24.1,41.1,28.475,25.5311111111111,28.124472,23.1122222222222,23.256111111111107,24.5572222222222,25.1127777777778,39.2338888888889,32.9,33.4,38.5,36.7,6.6,32.22,36.478,22.094,29.132,30.658,39.517,36.271,9.82,NO2gb,,NO2gb,
2017-10-25 11:02:00,3.357,17.0,649.0,577.0,610.0,621.0,363.0,<10,<10,27.0,25.2,23.9,24.1,41.1,28.4988888888889,25.555,28.09947,23.136111111111106,23.28,24.5572222222222,25.1127777777778,39.177222222222206,32.9,33.4,38.4,36.8,6.3,32.222,36.613,21.466,29.134,29.617,39.649,36.337,9.597,NO2gb,,NO2gb,
2017-10-25 11:03:00,3.861,16.0,647.0,577.0,605.0,625.0,360.0,<10,<10,27.0,25.2,24.0,24.1,41.2,28.523888888888894,25.578888888888894,28.09947,23.136111111111106,23.3038888888889,24.581111111111106,25.1127777777778,39.1488888888889,32.9,33.4,38.6,36.7,6.2,32.156,37.246,21.466,27.376,29.08,39.684,36.271,9.964,NO2gb,,NO2gb,
2017-10-25 11:04:00,3.265,16.0,646.0,575.0,604.0,626.0,358.0,<10,<10,27.0,25.2,24.0,24.1,41.2,28.5738888888889,25.6027777777778,28.09947,23.16,23.3277777777778,24.581111111111106,25.1372222222222,39.1488888888889,32.9,33.4,38.5,36.8,6.2,32.025,36.585,20.209,27.75,28.947,39.52,36.207,9.964,NO2gb,,NO2gb,
2017-10-25 11:05:00,2.914,16.0,643.0,570.0,602.0,626.0,352.0,<10,<10,27.0,25.2,24.0,24.2,41.2,28.5738888888889,25.6277777777778,28.124472,23.16,23.3277777777778,24.581111111111106,25.1372222222222,39.12111111111111,32.8,33.4,38.5,36.7,6.3,32.059,36.986,21.537,26.971,29.992,39.618,36.24,10.11,NO2gb,,NO2gb,
2017-10-25 11:06:00,2.197,16.0,637.0,568.0,600.0,623.0,352.0,<10,<10,27.0,25.2,24.0,24.1,41.3,28.598888888888894,25.6761111111111,28.149474,23.183888888888895,23.3522222222222,24.581111111111106,25.162222222222198,39.0927777777778,32.8,33.3,38.4,36.7,6.3,32.027,36.359,21.329,26.498,28.881,39.717,36.209,10.109,NO2gb,,NO2gb,
2017-10-25 11:07:00,2.777,16.0,637.0,567.0,599.0,620.0,351.0,<10,<10,27.0,25.2,24.0,24.2,41.3,28.598888888888894,25.701111111111107,28.1983668,23.183888888888895,23.3522222222222,24.581111111111106,25.162222222222198,39.0927777777778,32.8,33.3,38.4,36.7,6.4,32.027,36.727,20.704,26.226,28.746,39.75,36.209,10.146,NO2gb,,NO2gb,
2017-10-25 11:08:00,3.494,16.0,637.0,563.0,599.0,619.0,354.0,<10,<10,27.0,25.2,24.0,24.2,41.4,28.6727777777778,25.701111111111107,28.247259600000003,23.2077777777778,23.3761111111111,24.581111111111106,25.186111111111106,39.29,32.8,33.3,38.4,36.7,6.6,31.898000000000003,37.026,21.998,27.043000000000006,28.816,39.717,36.178,10.263,NO2gb,,NO2gb,
2017-10-25 11:09:00,3.25,16.0,640.0,563.0,597.0,616.0,356.0,<10,<10,27.1,25.2,24.0,24.2,41.4,28.6977777777778,25.7488888888889,28.2972636,23.232222222222198,23.3761111111111,24.581111111111106,25.186111111111106,39.40277777777779,32.8,33.3,38.4,36.7,6.5,31.798,36.964,20.36,27.722,28.613000000000003,39.553,36.145,10.341,NO2gb,,NO2gb,
2017-10-25 11:10:00,2.792,16.0,637.0,562.0,599.0,612.0,358.0,<10,<10,27.1,25.3,24.0,24.2,41.5,28.747777777777802,25.773888888888894,28.3472676,23.256111111111107,23.4,24.581111111111106,25.21,39.487777777777794,32.8,33.3,38.3,36.7,6.5,31.769,36.402,21.481,28.434,29.054,39.651,36.114,9.755,NO2gb,,NO2gb,
2017-10-25 11:11:00,3.6010000000000004,15.0,641.0,566.0,600.0,612.0,362.0,<10,<10,27.1,25.2,24.0,24.2,41.5,28.7727777777778,25.7977777777778,28.3961604,23.28,23.4,24.605,25.21,39.487777777777794,32.8,33.2,38.4,36.6,6.4,31.771,36.005,19.946,29.752,30.166,39.621,36.081,9.829,NO2gb,,NO2gb,
2017-10-25 11:12:00,3.22,16.0,642.0,563.0,599.0,611.0,362.0,<10,<10,27.1,25.3,24.0,24.2,41.6,28.7977777777778,25.822222222222198,28.4700552,23.28,23.423888888888893,24.605,25.21,39.6011111111111,32.8,33.2,38.1,36.8,6.5,31.637,36.44,20.441,27.658,29.09,39.588,36.081,10.937,NO2gb,,NO2gb,
2017-10-25 11:13:00,2.869,15.0,643.0,563.0,593.0,612.0,359.0,<10,<10,27.1,25.3,24.0,24.2,41.7,28.822222222222198,25.8472222222222,28.5700632,23.3038888888889,23.4477777777778,24.605,25.21,39.742777777777796,32.8,33.2,38.3,36.7,6.6,31.639,36.209,20.377,28.202,29.226,39.654,36.081,9.469,NO2gb,,NO2gb,
2017-10-25 11:14:00,2.594,15.0,640.0,563.0,593.0,614.0,358.0,<10,<10,27.1,25.3,24.0,24.2,41.7,28.8472222222222,25.895,28.6445136,23.3277777777778,23.4722222222222,24.605,25.2338888888889,39.8288888888889,32.7,33.2,38.3,36.6,6.4,31.573,36.414,19.61,27.052,28.756,39.292,36.083,10.283,NO2gb,,NO2gb,
2017-10-25 11:15:00,3.876,15.0,641.0,562.0,591.0,606.0,359.0,<10,<10,27.1,25.3,24.0,24.2,41.8,28.8972222222222,25.895,28.7445216,23.3277777777778,23.4722222222222,24.605,25.2338888888889,39.9427777777778,32.7,33.1,38.3,36.6,6.3,31.509,36.58,22.099,27.628,30.104,39.588,36.083,9.475,NO2gb,,NO2gb,
2017-10-25 11:16:00,3.449,15.0,635.0,562.0,592.0,604.0,360.0,<10,<10,27.1,25.3,24.0,24.2,41.9,28.9222222222222,25.9438888888889,28.8184164,23.3522222222222,23.4972222222222,24.605,25.2577777777778,39.9138888888889,32.7,33.1,38.3,36.6,6.2,31.444000000000006,36.152,21.999,28.949,29.399,39.588,36.086,9.179,NO2gb,,NO2gb,
2017-10-25 11:17:00,3.372,15.0,632.0,562.0,590.0,610.0,359.0,<10,<10,27.1,25.3,24.0,24.2,42.0,28.947222222222198,25.9677777777778,28.8434184,23.3761111111111,23.521111111111107,24.6288888888889,25.2577777777778,40.0,32.7,33.1,38.3,36.6,6.2,31.446,35.555,21.023000000000003,27.632,29.064,39.492,36.019,9.182,NO2gb,,NO2gb,
2017-10-25 11:18:00,2.426,15.0,627.0,560.0,587.0,609.0,361.0,<10,<10,27.1,25.3,24.0,24.2,42.1,28.9722222222222,25.9927777777778,28.8684204,23.3761111111111,23.545,24.6288888888889,25.2577777777778,39.85722222222221,32.6,33.1,38.2,36.6,5.9,31.448,35.957,22.699,27.191,29.538,39.624,36.019,9.251,NO2gb,,NO2gb,
2017-10-25 11:19:00,2.64,15.0,634.0,553.0,590.0,606.0,362.0,<10,<10,27.1,25.4,24.1,24.2,42.2,28.9972222222222,26.0172222222222,28.8684204,23.4,23.5688888888889,24.6288888888889,25.2827777777778,39.742777777777796,32.6,33.1,38.2,36.5,5.7,31.45,35.493,22.734,27.125,30.045,39.624,36.022,9.395,NO2gb,,NO2gb,
2017-10-25 11:20:00,3.174,15.0,641.0,555.0,590.0,604.0,361.0,<10,<10,27.1,25.4,24.1,24.2,42.3,28.9972222222222,26.066111111111105,28.8184164,23.423888888888893,23.5927777777778,24.6288888888889,25.2827777777778,39.6861111111111,32.6,33.1,38.2,36.6,5.7,31.382,35.798,22.974,28.312,29.036,39.722,36.022,9.614,NO2gb,,NO2gb,
2017-10-25 11:21:00,3.128,14.0,640.0,553.0,592.0,609.0,362.0,<10,<10,27.1,25.4,24.1,24.2,42.4,29.0222222222222,26.09,28.7934144,23.423888888888893,23.6172222222222,24.6288888888889,25.2827777777778,39.6011111111111,32.6,33.1,38.2,36.5,5.7,31.384,35.833,22.346,28.887,30.116,39.492,35.955,9.168,NO2gb,,NO2gb,
2017-10-25 11:22:00,2.548,14.0,635.0,550.0,593.0,615.0,359.0,<10,<10,27.2,25.4,24.1,24.3,42.5,29.0222222222222,26.09,28.7195196,23.4477777777778,23.6172222222222,24.6288888888889,25.3072222222222,39.5161111111111,32.5,33.0,38.1,36.5,5.4,31.384,35.6,21.365,28.281,29.004,39.459,35.991,9.239,NO2gb,,NO2gb,
2017-10-25 11:23:00,3.494,14.0,630.0,550.0,593.0,610.0,358.0,<10,<10,27.2,25.4,24.1,24.3,42.6,29.0472222222222,26.138888888888893,28.694517600000005,23.4722222222222,23.6411111111111,24.6288888888889,25.3072222222222,39.487777777777794,32.5,33.1,38.1,36.6,5.4,31.318,36.038,21.049,27.876,29.175,39.196,35.957,9.46,NO2gb,,NO2gb,
2017-10-25 11:24:00,2.762,15.0,630.0,551.0,593.0,611.0,356.0,<10,<10,27.2,25.4,24.1,24.3,42.7,29.0711111111111,26.1627777777778,28.694517600000005,23.4722222222222,23.665,24.6288888888889,25.3072222222222,39.5161111111111,32.5,33.0,38.2,36.5,5.5,31.32,35.94,21.293000000000006,26.451,28.737,39.065,35.957,9.903,NO2gb,,NO2gb,
