Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR4,CO2_ETC_LAU,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR4,T_ETC_LAU,T_HBO_BA1,T_HBO_BA2,T_HBO_BA3,T_HBO_TO3,T_HBO_BA4,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR4,RH_ETC_LAU,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_BA3,RH_HBO_TO3,RH_HBO_BA4,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-12-02 02:07:00,6.0,7.95,562.0,833.0,766.0,,0.009000000000000001,16.0,21.0,21.1,20.2,19.8,,20.555,18.081,20.555,19.365,21.032,20.174,5.334,40.5,46.1,46.2,,46.04600000000001,40.831,44.354,47.767,43.737,45.362,96.791,,16.0,,21.0
2017-12-02 02:08:00,6.0,7.782,563.0,839.0,773.0,,0.009000000000000001,16.0,21.0,21.1,20.2,19.8,,20.555,18.057,20.555,19.365,21.032,20.15,5.36,40.5,46.1,46.2,,46.04600000000001,40.7,44.322,47.23,43.737,45.359,96.675,,16.0,,21.0
2017-12-02 02:09:00,6.0,8.347000000000001,563.0,841.0,779.0,,0.008,16.0,21.0,21.1,20.2,19.8,,20.555,18.057,20.555,19.365,21.032,20.15,5.334,40.5,46.2,46.2,,46.014,40.7,44.354,47.483,43.737,45.359,96.373,,16.0,,21.0
2017-12-02 02:10:00,6.0,9.079,565.0,839.0,782.0,,0.008,16.0,21.0,21.1,20.2,19.8,,20.555,18.057,20.555,19.365,21.008000000000006,20.15,5.334,40.5,46.1,46.1,,46.014,40.475,44.354,46.185,43.76600000000001,45.359,96.324,,16.0,,21.0
2017-12-02 02:11:00,6.0,8.972000000000003,566.0,836.0,782.0,,0.006999999999999999,16.0,21.0,21.1,20.2,19.8,,20.555,18.033,20.555,19.365,21.008000000000006,20.15,5.334,40.6,46.0,46.1,,45.982,40.312,44.354,44.94600000000001,43.76600000000001,45.328,96.57,,16.0,,21.0
2017-12-02 02:12:00,6.0,9.43,565.0,833.0,771.0,,0.006999999999999999,16.0,21.0,21.1,20.2,19.8,,20.555,18.033,20.555,19.341,21.008000000000006,20.126,5.385,40.5,46.0,46.1,,46.04600000000001,40.312,44.354,43.059,43.734,45.357,96.83,,16.0,,21.0
2017-12-02 02:13:00,6.0,9.567,563.0,831.0,772.0,,0.006999999999999999,16.0,21.0,21.1,20.2,19.8,,20.531,18.033,20.555,19.318,21.008000000000006,20.126,5.385,40.5,46.1,46.1,,46.043,40.537,44.322,42.512,43.734,45.293,96.781,,16.0,,21.0
2017-12-02 02:14:00,6.0,9.155,563.0,831.0,776.0,,0.006999999999999999,16.0,21.0,21.1,20.2,19.7,,20.531,18.01,20.555,19.318,20.984,20.126,5.385,40.5,46.1,46.1,,46.075,40.631,44.322,46.021,43.731,45.357,96.486,,16.0,,21.0
2017-12-02 02:15:00,6.0,9.262,562.0,823.0,776.0,,0.006,16.0,21.0,21.0,20.2,19.8,,20.531,18.01,20.555,19.318,20.984,20.126,5.385,40.6,46.2,46.2,,46.043,40.952,44.322,46.718,43.731,45.325,96.24,,16.0,,21.0
2017-12-02 02:16:00,6.0,9.491,563.0,817.0,776.0,,0.006,16.0,21.0,21.0,20.2,19.7,,20.531,18.01,20.531,19.318,20.984,20.126,5.385,40.5,46.0,46.2,,46.011,41.112,44.319,46.053,43.731,45.357,96.191,,16.0,,21.0
2017-12-02 02:17:00,6.0,11.46,563.0,820.0,779.0,,0.006,16.0,21.0,21.1,20.2,19.6,,20.531,18.01,20.531,19.318,20.984,20.126,5.385,40.6,46.0,46.2,,46.075,41.273,44.319,44.78100000000001,43.731,45.325,96.092,,16.0,,21.0
2017-12-02 02:18:00,6.0,9.827,563.0,820.0,781.0,,0.006,16.0,21.0,21.0,20.1,19.7,,20.531,17.986,20.531,19.294,20.984,20.126,5.385,40.5,46.1,46.2,,46.043,41.174,44.351000000000006,43.342,43.731,45.293,96.092,,16.0,,21.0
2017-12-02 02:19:00,6.0,9.628,565.0,823.0,781.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.507,17.986,20.531,19.27,20.984,20.103,5.385,40.5,46.1,46.2,,46.04,41.078,44.319,41.832,43.731,45.354,95.994,,16.0,,21.0
2017-12-02 02:20:00,6.0,9.873,566.0,825.0,786.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.507,17.986,20.531,19.27,20.984,20.103,5.36,40.5,46.0,46.2,,46.008,41.142,44.319,41.027,43.731,45.354,95.937,,16.0,,21.0
2017-12-02 02:21:00,6.0,10.513,565.0,823.0,794.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.507,17.986,20.531,19.222,20.96,20.103,5.334,40.5,46.2,46.2,,46.104,41.142,44.287,40.764,43.729,45.322,95.634,,16.0,,21.0
2017-12-02 02:22:00,5.0,9.827,563.0,823.0,797.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.507,17.986,20.531,19.199,20.96,20.103,5.308,40.5,46.1,46.2,,46.04,41.078,44.319,39.469,43.729,45.29,95.504,,16.0,,21.0
2017-12-02 02:23:00,5.0,10.498,564.0,826.0,800.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.507,17.986,20.507,19.151,20.96,20.103,5.282,40.6,46.2,46.2,,46.04,40.821,44.284,38.492,43.729,45.354,95.373,,16.0,,21.0
2017-12-02 02:24:00,6.0,10.681,563.0,829.0,799.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.507,17.986,20.507,19.103,20.96,20.079,5.231,40.6,46.2,46.2,,46.04,40.371,44.284,37.707,43.729,45.351000000000006,95.458,,16.0,,21.0
2017-12-02 02:25:00,6.0,10.498,564.0,835.0,793.0,,0.008,16.0,21.0,21.0,20.1,19.7,,20.507,17.986,20.507,19.056,20.936,20.079,5.1789999999999985,40.6,46.1,46.3,,46.008,40.049,44.284,37.312,43.726000000000006,45.351000000000006,95.592,,16.0,,21.0
2017-12-02 02:26:00,6.0,11.536,563.0,833.0,797.0,,0.008,16.0,21.0,21.0,20.1,19.7,,20.507,17.962,20.507,18.985,20.936,20.079,5.127999999999999,40.5,46.1,46.2,,46.008,39.853,44.316,36.848,43.726000000000006,45.351000000000006,95.726,,16.0,,21.0
2017-12-02 02:27:00,6.0,11.887,559.0,826.0,800.0,,0.006,16.0,21.0,21.0,20.1,19.7,,20.507,17.962,20.507,18.937,20.936,20.079,5.127999999999999,40.5,46.1,46.2,,46.04,39.917,44.252,36.778,43.726000000000006,45.319,95.973,,16.0,,21.0
2017-12-02 02:28:00,6.0,11.566,558.0,825.0,796.0,,0.006,16.0,21.0,21.0,20.1,19.7,,20.507,17.962,20.507,18.866,20.936,20.079,5.102,40.5,46.1,46.2,,46.008,39.917,44.252,36.836,43.758,45.351000000000006,96.015,,16.0,,21.0
2017-12-02 02:29:00,6.0,12.543,561.0,829.0,797.0,,0.008,16.0,21.0,21.0,20.1,19.7,,20.484,17.962,20.507,18.794,20.936,20.079,5.0760000000000005,40.5,46.1,46.2,,46.005,40.078,44.252,36.862,43.79,45.319,96.204,,16.0,,21.0
2017-12-02 02:30:00,6.0,12.009,557.0,831.0,794.0,,0.008,16.0,21.0,21.0,20.1,19.7,,20.484,17.962,20.507,18.747,20.936,20.079,5.05,40.5,46.1,46.2,,46.037,40.175,44.284,36.857,43.758,45.351000000000006,96.345,,16.0,,21.0
2017-12-02 02:31:00,6.0,12.848,560.0,834.0,791.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.484,17.962,20.507,18.675,20.936,20.079,5.024,40.5,46.2,46.2,,46.037,40.175,44.252,36.719,43.726000000000006,45.319,96.436,,16.0,,21.0
2017-12-02 02:32:00,6.0,12.924,561.0,833.0,793.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.484,17.962,20.484,18.604,20.913,20.079,5.024,40.5,46.1,46.2,,46.037,40.111,44.25,36.81,43.755,45.319,96.485,,16.0,,21.0
2017-12-02 02:33:00,6.0,14.511,560.0,840.0,794.0,,0.006999999999999999,16.0,21.0,21.0,20.1,19.7,,20.484,17.938,20.484,18.557,20.913,20.055,4.999,40.5,46.2,46.2,,45.974,39.915,44.25,36.74,43.755,45.316,96.576,,16.0,,21.0
2017-12-02 02:34:00,5.0,11.414,559.0,840.0,792.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.7,,20.484,17.938,20.484,18.461,20.913,20.055,4.999,40.4,46.2,46.2,,46.005,39.81800000000001,44.218,36.6,43.787,45.316,97.164,,15.0,,21.0
2017-12-02 02:35:00,5.0,8.591000000000001,555.0,839.0,786.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.7,,20.484,17.938,20.484,18.39,20.913,20.055,5.0760000000000005,40.4,46.1,46.2,,46.005,39.786,44.218,36.495,43.787,45.348,97.576,,15.0,,21.0
2017-12-02 02:36:00,6.0,9.171,554.0,840.0,786.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.7,,20.46,17.938,20.484,18.343,20.889,20.055,5.127999999999999,40.4,46.2,46.2,,46.002,39.689,44.25,37.921,43.784,45.348,97.444,,15.0,,21.0
2017-12-02 02:37:00,6.0,9.308,554.0,851.0,787.0,,0.008,15.0,21.0,21.0,20.1,19.7,,20.46,17.938,20.484,18.319000000000006,20.889,20.031,5.154,40.4,46.2,46.2,,46.034,39.722,44.218,43.643,43.784,45.313,97.255,,15.0,,21.0
2017-12-02 02:38:00,5.0,9.277,557.0,854.0,786.0,,0.008,15.0,21.0,21.0,20.1,19.7,,20.46,17.938,20.484,18.319000000000006,20.889,20.031,5.205,40.4,46.2,46.1,,46.034,40.205,44.218,45.328,43.817,45.345,97.074,,15.0,,21.0
2017-12-02 02:39:00,6.0,8.957,557.0,857.0,783.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.7,,20.46,17.938,20.46,18.319000000000006,20.889,20.031,5.231,40.4,46.3,46.2,,46.002,40.494,44.215,45.39100000000001,43.817,45.345,96.861,,15.0,,21.0
2017-12-02 02:40:00,6.0,9.812,559.0,859.0,783.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.6,,20.46,17.915,20.46,18.295,20.889,20.031,5.2570000000000014,40.4,46.2,46.2,,46.034,40.363,44.183,44.69,43.817,45.377,96.696,,15.0,,21.0
2017-12-02 02:41:00,5.0,9.201,559.0,856.0,783.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.6,,20.46,17.915,20.46,18.271,20.889,20.031,5.282,40.4,46.1,46.2,,46.002,40.62,44.183,43.701,43.784,45.345,96.507,,15.0,,21.0
2017-12-02 02:42:00,5.0,10.04,555.0,852.0,781.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.6,,20.46,17.915,20.46,18.224,20.865,20.031,5.282,40.4,46.2,46.2,,46.002,41.006,44.215,42.77,43.81399999999999,45.345,96.458,,15.0,,21.0
2017-12-02 02:43:00,6.0,8.392000000000001,554.0,847.0,779.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.6,,20.46,17.891,20.46,18.2,20.865,20.031,5.2570000000000014,40.3,46.1,46.1,,46.002,41.324,44.183,42.06399999999999,43.782,45.345,96.401,,15.0,,21.0
2017-12-02 02:44:00,5.0,10.285,557.0,836.0,776.0,,0.006999999999999999,15.0,21.0,21.0,20.1,19.6,,20.46,17.891,20.46,18.152,20.865,20.007,5.282,40.4,46.2,46.1,,46.002,41.548,44.247,41.706,43.782,45.374,96.408,,15.0,,21.0
2017-12-02 02:45:00,6.0,7.935,557.0,836.0,776.0,,0.008,15.0,21.0,21.0,20.1,19.6,,20.46,17.891,20.46,18.081,20.865,20.007,5.282,40.4,46.2,46.1,,46.002,41.676,44.215,41.537,43.782,45.374,96.408,,15.0,,21.0
2017-12-02 02:46:00,6.0,8.591000000000001,557.0,840.0,776.0,,0.008,15.0,21.0,21.0,20.1,19.6,,20.46,17.891,20.46,18.033,20.865,20.007,5.282,40.3,46.2,46.1,,45.971,41.708,44.183,41.404,43.782,45.374,96.335,,15.0,,21.0
2017-12-02 02:47:00,5.0,8.377,555.0,847.0,774.0,,0.008,15.0,21.0,21.0,20.1,19.6,,20.436,17.891,20.46,17.986,20.841,20.007,5.308,40.4,46.3,46.1,,45.968,41.51600000000001,44.215,41.206,43.779,45.374,96.317,,15.0,,21.0
2017-12-02 02:48:00,5.0,8.972000000000003,558.0,853.0,772.0,,0.008,15.0,21.0,21.0,20.1,19.6,,20.436,17.867,20.436,17.891,20.841,20.007,5.334,40.4,46.1,46.1,,45.968,41.257,44.18,40.81,43.779,45.31,96.423,,15.0,,21.0
2017-12-02 02:49:00,6.0,8.759,557.0,849.0,767.0,,0.008,15.0,21.0,21.0,20.1,19.6,,20.436,17.867,20.436,17.819000000000006,20.841,20.007,5.334,40.4,46.2,46.1,,46.0,41.129,44.212,40.224,43.779,45.342,96.349,,15.0,,21.0
2017-12-02 02:50:00,5.0,8.881,554.0,840.0,769.0,,0.008,15.0,21.0,21.0,20.1,19.6,,20.436,17.843,20.436,17.724,20.841,19.984,5.36,40.5,46.2,46.1,,46.03100000000001,41.03,44.18,39.731,43.779,45.339,96.307,,15.0,,21.0
2017-12-02 02:51:00,5.0,8.972000000000003,554.0,831.0,773.0,,0.009000000000000001,15.0,21.0,21.0,20.1,19.6,,20.436,17.843,20.436,17.629,20.841,19.984,5.385,40.5,46.2,46.1,,45.968,40.805,44.18,39.656,43.81100000000001,45.339,96.289,,15.0,,21.0
2017-12-02 02:52:00,5.0,9.323,554.0,829.0,776.0,,0.009000000000000001,15.0,21.0,21.0,20.1,19.6,,20.436,17.843,20.436,17.534000000000002,20.841,19.984,5.4110000000000005,40.5,46.2,46.1,,45.968,40.612,44.18,39.291,43.779,45.339,96.395,,15.0,,21.0
2017-12-02 02:53:00,6.0,10.559,552.0,832.0,776.0,,0.009000000000000001,15.0,21.0,21.0,20.0,19.6,,20.412,17.819000000000006,20.436,17.439,20.841,19.984,5.437,40.5,46.2,46.1,,45.965,40.417,44.18,39.603,43.779,45.339,96.352,,15.0,,21.0
2017-12-02 02:54:00,5.0,9.049,554.0,823.0,773.0,,0.009000000000000001,15.0,21.0,21.0,20.0,19.6,,20.412,17.819000000000006,20.436,17.344,20.817,19.984,5.437,40.5,46.2,46.1,,45.965,40.32,44.148,40.043,43.776,45.371,96.254,,15.0,,21.0
2017-12-02 02:55:00,6.0,9.644,554.0,823.0,772.0,,0.006999999999999999,15.0,21.0,20.9,20.1,19.6,,20.412,17.796,20.436,17.225,20.817,19.984,5.488,40.5,46.3,46.1,,45.965,40.414,44.148,39.87,43.776,45.339,96.243,,15.0,,21.0
2017-12-02 02:56:00,6.0,10.605,550.0,829.0,772.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.6,,20.412,17.796,20.412,17.13,20.817,19.984,5.488,40.5,46.3,46.1,,45.997,40.35,44.145,39.859,43.776,45.339,96.268,,15.0,,21.0
2017-12-02 02:57:00,6.0,11.307,554.0,834.0,772.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.6,,20.412,17.772000000000006,20.412,17.034000000000002,20.817,19.96,5.539,40.6,46.3,46.1,,45.965,40.412,44.145,39.463,43.776,45.33600000000001,96.627,,15.0,,21.0
2017-12-02 02:58:00,5.0,11.521,558.0,833.0,776.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.6,,20.412,17.772000000000006,20.412,16.915,20.793000000000006,19.96,5.591,40.5,46.3,46.1,,45.965,40.508,44.081,38.645,43.773,45.33600000000001,96.714,,15.0,,21.0
2017-12-02 02:59:00,6.0,12.741,560.0,833.0,774.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.6,,20.412,17.748,20.412,16.82,20.793000000000006,19.96,5.642,40.5,46.3,46.1,,45.965,40.73,44.113,38.313,43.773,45.33600000000001,96.778,,15.0,,21.0
2017-12-02 03:00:00,6.0,13.947,559.0,835.0,776.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.412,17.748,20.412,16.725,20.793000000000006,19.96,5.693,40.5,46.3,46.1,,45.965,41.051,44.113,39.398,43.773,45.368,96.57,,15.0,,21.0
2017-12-02 03:01:00,6.0,13.245,555.0,839.0,771.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.6,,20.412,17.724,20.412,16.63,20.793000000000006,19.936,5.7189999999999985,40.5,46.3,46.1,,45.997,41.593,44.081,40.671,43.773,45.333,96.528,,15.0,,21.0
2017-12-02 03:02:00,6.0,14.145,562.0,838.0,770.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.412,17.701,20.412,16.558,20.793000000000006,19.936,5.745,40.5,46.3,46.1,,45.965,42.039,44.081,41.302,43.773,45.333,96.437,,15.0,,21.0
2017-12-02 03:03:00,6.0,14.145,563.0,839.0,770.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.388,17.701,20.412,16.463,20.793000000000006,19.936,5.745,40.5,46.2,46.1,,45.962,42.199,44.081,41.86600000000001,43.773,45.333,96.486,,15.0,,21.0
2017-12-02 03:04:00,5.0,16.098,563.0,840.0,768.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.6,,20.388,17.701,20.412,16.368,20.793000000000006,19.936,5.77,40.5,46.3,46.2,,45.962,42.326,44.049,42.333,43.773,45.333,96.247,,15.0,,21.0
2017-12-02 03:05:00,6.0,14.71,561.0,839.0,772.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.388,17.677,20.412,16.272000000000002,20.793000000000006,19.936,5.745,40.5,46.3,46.2,,45.994,42.515,44.049,42.227,43.773,45.365,95.993,,15.0,,21.0
2017-12-02 03:06:00,6.0,13.733,557.0,846.0,776.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.388,17.677,20.412,16.225,20.77,19.936,5.693,40.5,46.3,46.2,,45.994,42.38800000000001,44.049,42.221,43.771,45.333,95.534,,15.0,,21.0
2017-12-02 03:07:00,6.0,15.549,558.0,844.0,774.0,,0.006999999999999999,15.0,21.0,21.0,20.0,19.5,,20.388,17.653,20.412,16.153,20.77,19.936,5.642,40.5,46.3,46.2,,45.994,42.225,44.049,42.88,43.706,45.333,95.223,,15.0,,21.0
2017-12-02 03:08:00,6.0,14.908,557.0,835.0,777.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.388,17.653,20.412,16.105999999999998,20.77,19.936,5.591,40.5,46.4,46.1,,46.026,42.353,44.017,43.92100000000001,43.706,45.333,95.11,,15.0,,21.0
2017-12-02 03:09:00,6.0,14.175999999999998,561.0,834.0,776.0,,0.006,15.0,21.0,20.9,20.0,19.5,,20.365,17.653,20.388,16.058,20.77,19.936,5.5139999999999985,40.4,46.4,46.1,,45.959,42.70399999999999,44.04600000000001,45.052,43.738,45.333,95.114,,15.0,,21.0
2017-12-02 03:10:00,5.0,14.175999999999998,557.0,835.0,773.0,,0.006,15.0,21.0,20.9,20.0,19.5,,20.365,17.653,20.388,16.034000000000002,20.746,19.912,5.437,40.4,46.4,46.2,,45.99100000000001,42.959,43.982,45.49,43.70399999999999,45.331,95.168,,15.0,,21.0
2017-12-02 03:11:00,6.0,15.625,557.0,842.0,772.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.365,17.653,20.388,16.01,20.746,19.912,5.385,40.4,46.3,46.2,,45.959,42.895,44.04600000000001,46.556,43.736,45.331,95.302,,15.0,,21.0
2017-12-02 03:12:00,5.0,15.427,563.0,846.0,773.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.365,17.629,20.388,15.986,20.746,19.912,5.334,40.4,46.2,46.1,,45.959,43.148,44.04600000000001,47.304,43.736,45.331,95.536,,15.0,,21.0
2017-12-02 03:13:00,6.0,17.777,569.0,846.0,774.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.365,17.629,20.365,15.963,20.746,19.912,5.308,40.4,46.3,46.1,,45.959,43.402,44.043,47.739,43.768,45.299,95.627,,15.0,,21.0
2017-12-02 03:14:00,6.0,16.387999999999998,566.0,851.0,777.0,,0.006999999999999999,15.0,21.0,20.9,20.0,19.5,,20.365,17.629,20.365,15.939,20.746,19.912,5.2570000000000014,40.5,46.3,46.2,,45.959,43.562,44.043,47.736,43.736,45.331,95.761,,15.0,,21.0
2017-12-02 03:15:00,6.0,16.22,561.0,851.0,782.0,,0.008,15.0,21.0,20.9,20.0,19.5,,20.365,17.629,20.365,15.939,20.746,19.888,5.231,40.5,46.3,46.1,,45.927,43.49800000000001,44.043,48.734,43.736,45.328,95.902,,15.0,,21.0
2017-12-02 03:16:00,5.0,16.037,558.0,853.0,779.0,,0.008,15.0,21.0,20.9,20.0,19.5,,20.365,17.629,20.365,15.939,20.746,19.888,5.1789999999999985,40.5,46.4,46.2,,45.959,43.625,44.075,49.17,43.736,45.328,95.987,,15.0,,21.0
2017-12-02 03:17:00,6.0,16.373,554.0,858.0,779.0,,0.008,15.0,21.0,20.9,20.0,19.3,,20.365,17.629,20.365,15.939,20.746,19.888,5.127999999999999,40.5,46.3,46.3,,45.959,43.784,44.011,49.636,43.70399999999999,45.328,96.219,,15.0,,21.0
2017-12-02 03:18:00,6.0,18.372,553.0,854.0,779.0,,0.008,15.0,21.0,20.9,19.9,19.5,,20.365,17.629,20.365,15.963,20.746,19.888,5.102,40.5,46.4,46.2,,45.959,43.562,44.075,49.67,43.70399999999999,45.328,96.408,,15.0,,21.0
2017-12-02 03:19:00,6.0,17.258,554.0,851.0,779.0,,0.008,15.0,21.0,20.9,19.9,19.5,,20.341,17.629,20.365,15.963,20.746,19.888,5.102,40.5,46.4,46.2,,45.956,43.18,44.075,49.017,43.736,45.328,96.604,,15.0,,21.0
2017-12-02 03:20:00,5.0,15.824000000000002,554.0,854.0,777.0,,0.008,15.0,21.0,20.9,19.9,19.5,,20.341,17.629,20.365,15.963,20.722,19.888,5.0760000000000005,40.5,46.3,46.2,,45.924,43.243,44.043,48.394,43.701,45.29600000000001,96.646,,15.0,,21.0
2017-12-02 03:21:00,6.0,15.549,557.0,851.0,779.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.5,,20.341,17.629,20.365,15.963,20.722,19.888,5.024,40.5,46.3,46.2,,45.956,43.18,44.075,48.644,43.701,45.328,96.583,,15.0,,21.0
2017-12-02 03:22:00,6.0,15.64,555.0,848.0,777.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.5,,20.341,17.629,20.341,15.963,20.722,19.865,5.024,40.5,46.4,46.2,,45.956,42.733,44.105,49.484,43.701,45.325,96.632,,15.0,,21.0
2017-12-02 03:23:00,5.0,16.098,559.0,851.0,777.0,,0.008,15.0,21.0,20.9,19.9,19.5,,20.341,17.629,20.341,15.986,20.722,19.865,4.999,40.5,46.3,46.2,,45.956,42.127,44.105,49.92100000000001,43.733,45.325,96.601,,15.0,,21.0
2017-12-02 03:24:00,6.0,14.527,559.0,858.0,776.0,,0.008,15.0,21.0,20.9,19.9,19.5,,20.341,17.629,20.341,15.986,20.722,19.865,4.973,40.4,46.3,46.2,,45.892,41.551,44.105,50.231,43.701,45.325,96.52,,15.0,,21.0
2017-12-02 03:25:00,6.0,15.702,558.0,857.0,777.0,,0.008,15.0,21.0,20.9,19.9,19.5,,20.317,17.629,20.341,16.034000000000002,20.722,19.865,4.947,40.5,46.2,46.2,,45.953,41.359,44.105,51.66,43.701,45.325,96.513,,15.0,,21.0
2017-12-02 03:26:00,6.0,15.824000000000002,559.0,849.0,781.0,,0.008,15.0,21.0,20.9,19.9,19.4,,20.317,17.629,20.341,16.082,20.698,19.841,4.921,40.4,46.3,46.2,,45.953,41.23,44.073,53.205,43.698,45.322,96.579,,15.0,,21.0
2017-12-02 03:27:00,6.0,16.067999999999998,557.0,843.0,781.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.4,,20.317,17.629,20.317,16.129,20.698,19.841,4.895,40.4,46.3,46.2,,45.985,41.102,44.102,53.825,43.698,45.322,96.597,,15.0,,21.0
2017-12-02 03:28:00,5.0,13.397,554.0,844.0,782.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.4,,20.317,17.629,20.317,16.201,20.698,19.841,4.869,40.4,46.4,46.2,,45.953,40.878,44.102,54.142,43.698,45.322,96.736,,15.0,,21.0
2017-12-02 03:29:00,5.0,11.017,554.0,846.0,782.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.4,,20.317,17.629,20.317,16.272000000000002,20.698,19.841,4.869,40.4,46.3,46.2,,45.953,40.621,44.07,54.244,43.698,45.322,96.932,,15.0,,21.0
2017-12-02 03:30:00,5.0,12.07,554.0,848.0,779.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.4,,20.317,17.629,20.317,16.344,20.698,19.841,4.869,40.4,46.3,46.3,,45.985,40.332,44.102,54.101000000000006,43.698,45.322,96.981,,15.0,,21.0
2017-12-02 03:31:00,6.0,9.812,554.0,848.0,777.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.5,,20.317,17.629,20.317,16.392,20.698,19.841,4.8439999999999985,40.4,46.3,46.2,,45.953,40.267,44.102,53.894,43.698,45.322,97.072,,15.0,,21.0
2017-12-02 03:32:00,5.0,10.758,554.0,848.0,781.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.4,,20.317,17.629,20.317,16.463,20.698,19.841,4.8180000000000005,40.4,46.4,46.3,,45.92100000000001,40.492,44.13399999999999,53.965,43.698,45.322,96.991,,15.0,,21.0
2017-12-02 03:33:00,6.0,10.864,554.0,855.0,784.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.4,,20.293,17.629,20.317,16.511,20.674,19.841,4.8180000000000005,40.4,46.3,46.3,,45.95,40.845,44.102,53.942,43.663,45.322,96.869,,15.0,,21.0
2017-12-02 03:34:00,6.0,9.842,557.0,854.0,786.0,,0.006999999999999999,15.0,21.0,20.9,19.9,19.4,,20.293,17.629,20.317,16.582,20.674,19.841,4.8180000000000005,40.4,46.3,46.2,,45.95,40.974,44.102,53.82899999999999,43.695,45.322,96.82,,15.0,,21.0
2017-12-02 03:35:00,5.0,10.147,559.0,855.0,785.0,,0.008,15.0,21.0,20.9,19.9,19.4,,20.293,17.629,20.293,16.63,20.674,19.817,4.792,40.4,46.3,46.2,,45.918,40.974,44.099,53.744,43.695,45.319,96.813,,15.0,,21.0
2017-12-02 03:36:00,5.0,11.398,561.0,857.0,779.0,,0.008,15.0,21.0,20.9,19.9,19.4,,20.293,17.629,20.293,16.701,20.674,19.817,4.766,40.4,46.4,46.2,,45.918,41.07,44.131,53.601000000000006,43.695,45.319,96.806,,15.0,,21.0
2017-12-02 03:37:00,4.0,9.674,563.0,859.0,776.0,,0.009000000000000001,15.0,21.0,20.9,19.9,19.4,,20.293,17.629,20.293,16.749000000000002,20.674,19.817,4.766,40.4,46.3,46.2,,45.887,41.23,44.099,53.423,43.695,45.319,96.904,,15.0,,21.0
2017-12-02 03:38:00,4.0,11.46,563.0,866.0,777.0,,0.009000000000000001,15.0,21.0,20.8,19.9,19.4,,20.293,17.629,20.293,16.796,20.65,19.817,4.766,40.5,46.4,46.2,,45.918,41.551,44.099,51.92,43.692,45.351000000000006,96.904,,15.0,,21.0
2017-12-02 03:39:00,5.0,10.849,563.0,869.0,785.0,,0.009000000000000001,15.0,21.0,20.8,19.9,19.4,,20.293,17.629,20.293,16.82,20.65,19.817,4.714,40.5,46.4,46.2,,45.918,41.807,44.099,49.162,43.724,45.319,96.963,,15.0,,21.0
