Time,PM_MET_IN1,PM_MET_OUT,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_HBO_BA2,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_HBO_BA2,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-05-08 07:34:00,1.0,11.612,552.0,558.0,567.0,17.0,21.0,24.3,23.0,23.0,16.677,35.4,38.8,38.1,48.55,,17.0,,21.0
2017-05-08 07:35:00,1.0,9.888,549.0,555.0,567.0,17.0,21.0,24.4,23.0,23.0,16.701,35.4,38.9,38.1,48.459,,17.0,,21.0
2017-05-08 07:36:00,1.0,9.522,550.0,559.0,567.0,17.0,21.0,24.4,23.0,23.0,16.725,35.5,38.7,38.1,46.582,,17.0,,21.0
2017-05-08 07:37:00,1.0,11.124,547.0,566.0,564.0,17.0,21.0,24.3,23.0,23.0,16.749000000000002,35.5,38.7,38.1,46.648,,17.0,,21.0
2017-05-08 07:38:00,1.0,12.024,546.0,570.0,562.0,17.0,21.0,24.3,23.0,23.0,16.773,35.5,38.7,38.1,48.25,,17.0,,21.0
2017-05-08 07:39:00,2.0,10.941,549.0,570.0,564.0,17.0,21.0,24.3,23.0,23.0,16.796,35.7,38.6,38.2,47.157,,17.0,,21.0
2017-05-08 07:40:00,3.0,12.573,556.0,572.0,564.0,17.0,21.0,24.3,23.0,23.0,16.82,35.6,38.6,38.2,47.849,,17.0,,21.0
2017-05-08 07:41:00,2.0,13.55,556.0,572.0,564.0,17.0,21.0,24.3,23.0,23.0,16.844,35.6,38.7,38.1,48.603,,17.0,,21.0
2017-05-08 07:42:00,2.0,14.069,556.0,583.0,565.0,17.0,21.0,24.3,23.0,23.0,16.844,35.5,38.8,38.1,46.786,,17.0,,21.0
2017-05-08 07:43:00,2.0,13.428,551.0,590.0,562.0,17.0,21.0,24.4,23.0,23.0,16.868,35.5,38.8,38.0,46.663,,17.0,,21.0
2017-05-08 07:44:00,2.0,14.893,549.0,590.0,564.0,17.0,21.0,24.3,23.0,22.9,16.892,35.5,38.9,38.1,47.89,,17.0,,21.0
2017-05-08 07:45:00,1.0,14.298,550.0,593.0,567.0,17.0,21.0,24.3,23.1,23.0,16.915,35.4,39.1,38.1,46.92100000000001,,17.0,,21.0
2017-05-08 07:46:00,2.0,12.604,552.0,591.0,564.0,17.0,21.0,24.3,23.1,23.0,16.939,35.4,39.1,38.1,47.677,,17.0,,21.0
2017-05-08 07:47:00,2.0,16.464000000000002,552.0,597.0,564.0,17.0,21.0,24.3,23.1,23.0,16.939,35.5,39.1,37.8,48.834,,17.0,,21.0
2017-05-08 07:48:00,1.0,13.733,550.0,604.0,562.0,17.0,21.0,24.3,23.1,22.9,16.939,35.4,39.2,37.8,49.271,,17.0,,21.0
2017-05-08 07:49:00,2.0,13.87,544.0,604.0,560.0,17.0,21.0,24.3,23.1,22.9,16.939,35.4,39.3,37.8,49.146,,17.0,,21.0
2017-05-08 07:50:00,2.0,14.603,539.0,601.0,562.0,17.0,21.0,24.3,23.1,23.0,16.915,35.4,39.7,37.7,48.8,,17.0,,21.0
2017-05-08 07:51:00,2.0,13.382,535.0,604.0,568.0,17.0,21.0,24.3,23.1,23.0,16.892,35.4,39.8,37.6,47.137,,17.0,,21.0
2017-05-08 07:52:00,1.0,13.336,537.0,604.0,568.0,17.0,21.0,24.3,23.1,22.9,16.868,35.3,40.0,37.7,47.385,,17.0,,21.0
2017-05-08 07:53:00,2.0,14.008,535.0,601.0,566.0,17.0,21.0,24.3,23.1,23.0,16.844,35.4,39.3,37.9,48.915,,17.0,,21.0
2017-05-08 07:54:00,2.0,14.008,542.0,597.0,560.0,17.0,21.0,24.3,23.1,22.9,16.82,35.5,39.9,37.9,48.81800000000001,,17.0,,21.0
2017-05-08 07:55:00,2.0,14.343,551.0,604.0,560.0,17.0,21.0,24.3,23.1,22.9,16.796,35.4,40.0,37.9,47.627,,17.0,,21.0
2017-05-08 07:56:00,2.0,13.062,550.0,609.0,557.0,17.0,21.0,24.3,23.1,22.9,16.749000000000002,35.3,40.2,37.7,47.59,,17.0,,21.0
2017-05-08 07:57:00,2.0,12.314,544.0,611.0,556.0,17.0,21.0,24.3,23.1,22.9,16.749000000000002,35.4,40.6,37.8,47.809,,17.0,,21.0
2017-05-08 07:58:00,2.0,13.977,543.0,609.0,550.0,17.0,21.0,24.3,23.1,22.9,16.701,35.3,40.8,37.7,46.57899999999999,,17.0,,21.0
2017-05-08 07:59:00,2.0,14.923,540.0,601.0,553.0,17.0,21.0,24.3,23.1,22.9,16.677,35.3,40.1,38.0,48.706,,17.0,,21.0
2017-05-08 08:00:00,2.0,11.826,538.0,593.0,552.0,17.0,21.0,24.3,23.1,22.9,16.654,35.3,40.2,37.9,49.108,,17.0,,21.0
2017-05-08 08:01:00,2.0,12.802,543.0,585.0,552.0,17.0,21.0,24.2,23.1,22.9,16.63,35.4,39.8,37.8,49.79,,17.0,,21.0
2017-05-08 08:02:00,2.0,10.819,543.0,582.0,550.0,17.0,21.0,24.3,23.1,22.9,16.605999999999998,35.5,39.8,38.0,50.036,,17.0,,21.0
2017-05-08 08:03:00,2.0,11.627,540.0,572.0,550.0,17.0,21.0,24.3,23.1,22.9,16.605999999999998,35.5,39.5,38.2,49.00899999999999,,17.0,,21.0
2017-05-08 08:04:00,1.0,11.154000000000002,543.0,568.0,550.0,19.0,19.0,24.3,23.1,22.9,16.605999999999998,35.3,39.5,38.0,49.694,,19.0,,19.0
2017-05-08 08:05:00,1.0,15.869000000000002,547.0,570.0,549.0,19.0,19.0,24.3,23.1,22.9,16.605999999999998,35.4,39.2,38.1,48.88399999999999,,19.0,,19.0
2017-05-08 08:06:00,1.0,13.595999999999998,547.0,565.0,545.0,19.0,19.0,24.3,23.1,22.9,16.582,35.4,39.3,38.1,49.722,,19.0,,19.0
2017-05-08 08:07:00,1.0,11.994000000000002,546.0,563.0,547.0,19.0,19.0,24.3,23.1,22.8,16.582,35.3,39.1,37.8,49.753,,19.0,,19.0
2017-05-08 08:08:00,1.0,12.802,540.0,556.0,550.0,19.0,19.0,24.3,23.1,22.9,16.558,35.3,39.1,37.9,48.378,,19.0,,19.0
2017-05-08 08:09:00,2.0,12.894,538.0,556.0,547.0,19.0,19.0,24.3,23.1,22.8,16.558,35.3,39.0,37.8,48.128,,19.0,,19.0
2017-05-08 08:10:00,1.0,11.032,536.0,555.0,548.0,19.0,19.0,24.3,23.1,22.8,16.558,35.2,39.0,38.1,48.003,,19.0,,19.0
2017-05-08 08:11:00,1.0,11.353,536.0,553.0,548.0,19.0,19.0,24.3,23.1,22.8,16.534000000000002,35.3,38.9,38.0,48.094,,19.0,,19.0
2017-05-08 08:12:00,1.0,12.421,536.0,553.0,547.0,19.0,19.0,24.3,23.1,22.8,16.511,35.1,38.9,38.0,46.681,,19.0,,19.0
2017-05-08 08:13:00,1.0,13.535,536.0,553.0,549.0,19.0,19.0,24.3,23.1,22.8,16.511,35.2,38.8,38.1,48.684,,19.0,,19.0
2017-05-08 08:14:00,1.0,12.772,535.0,553.0,545.0,19.0,19.0,24.3,23.1,22.8,16.511,35.2,38.7,37.9,47.465,,19.0,,19.0
2017-05-08 08:15:00,1.0,11.826,534.0,550.0,542.0,19.0,19.0,24.3,23.1,22.8,16.487000000000002,35.1,38.8,38.0,48.681,,19.0,,19.0
2017-05-08 08:16:00,1.0,13.321,536.0,553.0,545.0,19.0,19.0,24.3,23.1,22.8,16.487000000000002,35.1,38.9,38.0,50.113,,19.0,,19.0
2017-05-08 08:17:00,1.0,12.512,533.0,555.0,550.0,19.0,19.0,24.3,23.1,22.8,16.487000000000002,35.1,39.0,37.9,50.144,,19.0,,19.0
2017-05-08 08:18:00,1.0,11.795,530.0,552.0,554.0,19.0,19.0,24.3,23.0,22.8,16.511,35.1,38.9,37.9,48.871,,19.0,,19.0
2017-05-08 08:19:00,1.0,12.329,531.0,550.0,553.0,19.0,19.0,24.3,23.1,22.8,16.511,35.0,39.0,38.0,47.997,,19.0,,19.0
2017-05-08 08:20:00,1.0,12.36,530.0,547.0,554.0,19.0,19.0,24.3,23.1,22.8,16.558,35.0,38.9,37.9,49.065,,19.0,,19.0
2017-05-08 08:21:00,1.0,10.864,525.0,547.0,554.0,19.0,19.0,24.3,23.1,22.8,16.558,35.1,39.0,37.9,48.128,,19.0,,19.0
2017-05-08 08:22:00,1.0,11.093,528.0,549.0,553.0,19.0,19.0,24.3,23.1,22.8,16.605999999999998,35.0,39.0,37.9,46.69300000000001,,19.0,,19.0
2017-05-08 08:23:00,1.0,9.873,531.0,549.0,555.0,19.0,19.0,24.3,23.1,22.8,16.605999999999998,35.0,39.1,37.9,48.385,,19.0,,19.0
2017-05-08 08:24:00,1.0,11.2,527.0,550.0,556.0,19.0,19.0,24.3,23.1,22.8,16.654,35.0,39.1,37.9,48.828,,19.0,,19.0
2017-05-08 08:25:00,1.0,9.812,533.0,549.0,557.0,19.0,19.0,24.3,23.1,22.8,16.677,35.1,39.0,38.0,48.144,,19.0,,19.0
2017-05-08 08:26:00,1.0,8.896,539.0,547.0,557.0,19.0,19.0,24.3,23.1,22.8,16.701,35.1,38.9,37.9,46.611,,19.0,,19.0
2017-05-08 08:27:00,1.0,10.407,539.0,542.0,557.0,19.0,19.0,24.3,23.1,22.8,16.725,35.1,39.2,37.9,45.323,,19.0,,19.0
2017-05-08 08:28:00,1.0,10.178,537.0,544.0,558.0,19.0,19.0,24.3,23.1,22.8,16.749000000000002,35.1,39.1,38.0,45.673,,19.0,,19.0
2017-05-08 08:29:00,1.0,10.712,540.0,547.0,559.0,19.0,19.0,24.3,23.1,22.8,16.796,35.1,39.2,38.0,46.591,,19.0,,19.0
2017-05-08 08:30:00,1.0,8.193999999999999,543.0,549.0,562.0,19.0,19.0,24.3,23.1,22.8,16.82,35.1,39.2,38.0,46.62600000000001,,19.0,,19.0
2017-05-08 08:31:00,1.0,6.957999999999998,544.0,546.0,562.0,19.0,19.0,24.3,23.1,22.8,16.844,35.1,38.9,37.9,45.274,,19.0,,19.0
2017-05-08 08:32:00,1.0,8.042,547.0,543.0,560.0,19.0,19.0,24.3,23.0,22.8,16.892,35.1,39.1,38.0,44.3,,19.0,,19.0
2017-05-08 08:33:00,1.0,8.591000000000001,550.0,538.0,559.0,19.0,19.0,24.3,23.1,22.8,16.939,35.1,39.1,38.0,44.495,,19.0,,19.0
2017-05-08 08:34:00,1.0,8.56,555.0,540.0,562.0,17.0,21.0,24.3,23.0,22.8,16.963,35.1,39.2,37.9,44.65600000000001,,17.0,,21.0
2017-05-08 08:35:00,1.0,8.606,550.0,542.0,556.0,17.0,21.0,24.3,23.1,22.8,16.987000000000002,35.1,39.3,38.0,45.67,,17.0,,21.0
2017-05-08 08:36:00,1.0,8.759,543.0,543.0,556.0,17.0,21.0,24.3,23.1,22.8,17.034000000000002,35.2,39.1,37.9,45.676,,17.0,,21.0
2017-05-08 08:37:00,1.0,11.002,546.0,537.0,556.0,17.0,21.0,24.3,23.1,22.8,17.058,35.3,39.3,37.9,44.129,,17.0,,21.0
2017-05-08 08:38:00,2.0,7.324,550.0,536.0,560.0,17.0,21.0,24.3,23.1,22.8,17.082,35.3,39.0,37.9,46.187,,17.0,,21.0
2017-05-08 08:39:00,2.0,7.98,546.0,534.0,558.0,17.0,21.0,24.3,23.0,22.8,17.13,35.5,39.2,38.0,44.676,,17.0,,21.0
2017-05-08 08:40:00,2.0,10.208,546.0,537.0,557.0,17.0,21.0,24.3,23.0,22.8,17.177,35.5,39.0,38.0,44.112,,17.0,,21.0
2017-05-08 08:41:00,2.0,9.11,543.0,537.0,562.0,17.0,21.0,24.2,23.1,22.8,17.225,35.5,38.9,37.9,43.959,,17.0,,21.0
2017-05-08 08:42:00,2.0,8.957,543.0,540.0,560.0,17.0,21.0,24.3,23.0,22.8,17.272000000000002,35.5,39.2,38.1,45.26300000000001,,17.0,,21.0
2017-05-08 08:43:00,2.0,7.782,540.0,546.0,556.0,17.0,21.0,24.3,23.0,22.8,17.32,35.3,39.0,37.9,44.699,,17.0,,21.0
2017-05-08 08:44:00,2.0,9.079,544.0,556.0,553.0,17.0,21.0,24.2,23.0,22.8,17.368,35.5,38.8,38.0,45.654,,17.0,,21.0
2017-05-08 08:45:00,1.0,9.079,549.0,558.0,553.0,17.0,21.0,24.2,23.1,22.8,17.391,35.5,38.8,38.1,44.518,,17.0,,21.0
2017-05-08 08:46:00,2.0,10.132,549.0,555.0,556.0,17.0,21.0,24.3,23.0,22.8,17.439,35.5,38.8,38.0,44.492,,17.0,,21.0
2017-05-08 08:47:00,2.0,8.484,546.0,553.0,557.0,17.0,21.0,24.3,23.0,22.8,17.463,35.4,38.8,38.0,43.574,,17.0,,21.0
2017-05-08 08:48:00,1.0,9.583,546.0,552.0,554.0,17.0,21.0,24.3,23.1,22.8,17.51,35.4,39.0,38.0,44.342,,17.0,,21.0
2017-05-08 08:49:00,2.0,7.782,549.0,547.0,553.0,17.0,21.0,24.3,23.1,22.8,17.558,35.3,38.9,38.0,43.776,,17.0,,21.0
2017-05-08 08:50:00,2.0,8.347000000000001,549.0,541.0,553.0,17.0,21.0,24.3,23.1,22.8,17.582,35.3,38.9,38.0,44.414,,17.0,,21.0
2017-05-08 08:51:00,1.0,8.408,547.0,549.0,552.0,17.0,21.0,24.3,23.1,22.8,17.629,35.4,38.6,38.0,45.971,,17.0,,21.0
2017-05-08 08:52:00,1.0,6.775,554.0,551.0,558.0,17.0,21.0,24.3,23.1,22.8,17.677,35.3,38.9,38.0,45.787,,17.0,,21.0
2017-05-08 08:53:00,2.0,9.155,556.0,556.0,564.0,17.0,21.0,24.3,23.1,22.8,17.701,35.4,38.6,38.1,45.284,,17.0,,21.0
2017-05-08 08:54:00,2.0,7.8279999999999985,552.0,558.0,564.0,17.0,21.0,24.3,23.1,22.8,17.748,35.4,39.2,37.9,45.1,,17.0,,21.0
2017-05-08 08:55:00,2.0,7.492000000000001,562.0,555.0,560.0,17.0,21.0,24.3,23.1,22.8,17.796,35.4,38.9,37.9,45.2,,17.0,,21.0
2017-05-08 08:56:00,1.0,8.774,568.0,552.0,557.0,17.0,21.0,24.3,23.1,22.8,17.843,35.3,38.8,38.2,45.58600000000001,,17.0,,21.0
2017-05-08 08:57:00,2.0,7.95,562.0,556.0,558.0,17.0,21.0,24.3,23.1,22.8,17.891,35.4,38.9,38.1,45.022,,17.0,,21.0
2017-05-08 08:58:00,2.0,8.377,557.0,562.0,555.0,17.0,21.0,24.3,23.1,22.8,17.938,35.4,38.3,38.0,44.964,,17.0,,21.0
2017-05-08 08:59:00,2.0,7.08,556.0,565.0,557.0,17.0,21.0,24.3,23.0,22.8,17.986,35.3,38.9,38.2,44.462,,17.0,,21.0
2017-05-08 09:00:00,1.0,8.515,557.0,560.0,558.0,17.0,21.0,24.3,23.0,22.8,18.01,35.3,38.9,37.9,44.783,,17.0,,21.0
2017-05-08 09:01:00,1.0,7.858,552.0,559.0,557.0,17.0,21.0,24.3,23.0,22.8,18.057,35.3,39.2,37.8,42.974,,17.0,,21.0
2017-05-08 09:02:00,2.0,6.989,550.0,559.0,560.0,17.0,21.0,24.3,23.0,22.8,18.105,35.3,39.3,38.2,42.724,,17.0,,21.0
2017-05-08 09:03:00,2.0,7.568,549.0,559.0,559.0,17.0,21.0,24.3,23.0,22.8,18.129,35.3,39.0,38.3,44.63800000000001,,17.0,,21.0
2017-05-08 09:04:00,1.0,6.622000000000001,550.0,558.0,555.0,16.0,20.0,24.3,23.0,22.8,18.176,35.3,39.0,38.2,45.12,,16.0,,20.0
2017-05-08 09:05:00,1.0,7.401,551.0,553.0,557.0,16.0,20.0,24.3,23.0,22.8,18.224,35.3,39.1,38.2,43.408,,16.0,,20.0
2017-05-08 09:06:00,1.0,5.615,550.0,550.0,556.0,16.0,20.0,24.3,23.0,22.8,18.271,35.3,39.0,38.0,44.337,,16.0,,20.0
2017-05-08 09:07:00,1.0,5.768,551.0,550.0,552.0,16.0,20.0,24.3,23.0,22.8,18.319000000000006,35.3,39.0,38.1,44.375,,16.0,,20.0
2017-05-08 09:08:00,1.0,6.577000000000001,547.0,543.0,552.0,16.0,20.0,24.3,23.0,22.8,18.366,35.3,38.9,38.1,44.444,,16.0,,20.0
2017-05-08 09:09:00,1.0,6.851,545.0,540.0,550.0,16.0,20.0,24.3,23.0,22.7,18.414,35.3,38.9,38.1,44.45,,16.0,,20.0
2017-05-08 09:10:00,1.0,6.912000000000001,543.0,543.0,550.0,16.0,20.0,24.4,23.0,22.7,18.461,35.2,38.9,38.0,44.328,,16.0,,20.0
2017-05-08 09:11:00,1.0,6.256,540.0,544.0,554.0,16.0,20.0,24.4,23.0,22.7,18.509,35.2,38.8,38.2,44.239,,16.0,,20.0
2017-05-08 09:12:00,1.0,5.478,538.0,547.0,555.0,16.0,20.0,24.4,23.1,22.7,18.557,35.1,38.8,38.2,44.181,,16.0,,20.0
2017-05-08 09:13:00,1.0,6.714,537.0,547.0,556.0,16.0,20.0,24.4,23.1,22.7,18.628,35.2,38.7,38.1,43.424,,16.0,,20.0
2017-05-08 09:14:00,1.0,5.035,543.0,547.0,558.0,16.0,20.0,24.3,23.1,22.7,18.675,35.2,38.7,38.2,43.27,,16.0,,20.0
2017-05-08 09:15:00,1.0,5.31,550.0,547.0,559.0,16.0,20.0,24.3,23.1,22.7,18.723,35.3,38.8,38.3,42.764,,16.0,,20.0
2017-05-08 09:16:00,1.0,6.348,550.0,542.0,558.0,16.0,20.0,24.3,23.1,22.7,18.771,35.3,38.7,38.2,42.801,,16.0,,20.0
2017-05-08 09:17:00,1.0,5.5539999999999985,546.0,540.0,553.0,16.0,20.0,24.3,23.1,22.7,18.818,35.4,38.7,38.3,43.286,,16.0,,20.0
2017-05-08 09:18:00,1.0,6.317,536.0,540.0,550.0,16.0,20.0,24.3,23.0,22.8,18.842,35.4,38.6,38.1,42.905,,16.0,,20.0
2017-05-08 09:19:00,1.0,5.31,534.0,541.0,552.0,16.0,20.0,24.3,23.1,22.8,18.889,35.4,38.7,38.3,42.847,,16.0,,20.0
2017-05-08 09:20:00,1.0,4.257,535.0,541.0,559.0,16.0,20.0,24.3,23.1,22.8,18.937,35.3,38.7,38.2,42.596,,16.0,,20.0
2017-05-08 09:21:00,1.0,6.851,533.0,540.0,562.0,16.0,20.0,24.3,23.1,22.8,18.985,35.4,38.6,38.3,42.73,,16.0,,20.0
2017-05-08 09:22:00,1.0,5.356,531.0,542.0,562.0,16.0,20.0,24.3,23.1,22.8,19.008,35.4,38.6,38.2,42.284,,16.0,,20.0
2017-05-08 09:23:00,1.0,4.807,528.0,550.0,565.0,16.0,20.0,24.3,23.1,22.8,19.032,35.3,38.4,38.3,42.286,,16.0,,20.0
2017-05-08 09:24:00,1.0,6.638,530.0,558.0,566.0,16.0,20.0,24.3,23.1,22.8,19.08,35.2,38.4,38.2,42.58,,16.0,,20.0
2017-05-08 09:25:00,1.0,6.2410000000000005,533.0,555.0,565.0,16.0,20.0,24.3,23.1,22.8,19.103,35.3,38.5,38.1,42.519,,16.0,,20.0
2017-05-08 09:26:00,1.0,5.9510000000000005,536.0,558.0,568.0,16.0,20.0,24.3,23.1,22.8,19.127,35.2,38.5,38.1,42.58600000000001,,16.0,,20.0
2017-05-08 09:27:00,1.0,5.752999999999999,540.0,553.0,564.0,16.0,20.0,24.3,23.2,22.8,19.175,35.2,38.3,38.2,42.239,,16.0,,20.0
2017-05-08 09:28:00,1.0,7.5379999999999985,543.0,550.0,564.0,16.0,20.0,24.3,23.1,22.8,19.199,35.2,38.3,38.1,43.203,,16.0,,20.0
2017-05-08 09:29:00,1.0,6.363,543.0,546.0,564.0,16.0,20.0,24.3,23.2,22.8,19.222,35.2,38.4,38.2,42.757,,16.0,,20.0
2017-05-08 09:30:00,1.0,6.058,536.0,543.0,562.0,16.0,20.0,24.3,23.2,22.8,19.27,35.1,38.3,38.2,42.31399999999999,,16.0,,20.0
2017-05-08 09:31:00,1.0,6.3020000000000005,536.0,542.0,562.0,16.0,20.0,24.3,23.2,22.8,19.294,35.1,38.2,38.0,42.765,,16.0,,20.0
2017-05-08 09:32:00,1.0,6.119,533.0,549.0,556.0,16.0,20.0,24.2,23.2,22.8,19.318,35.2,38.2,38.2,43.28,,16.0,,20.0
2017-05-08 09:33:00,1.0,6.394,535.0,547.0,553.0,16.0,20.0,24.3,23.2,22.8,19.365,35.2,38.3,38.2,43.414,,16.0,,20.0
2017-05-08 09:34:00,1.0,6.714,536.0,542.0,552.0,16.0,19.0,24.2,23.2,22.8,19.413,35.1,38.2,38.0,42.298,,16.0,,19.0
2017-05-08 09:35:00,1.0,5.341,535.0,545.0,556.0,16.0,19.0,24.2,23.2,22.8,19.436,35.1,38.2,38.2,42.653,,16.0,,19.0
2017-05-08 09:36:00,1.0,5.646,535.0,543.0,556.0,16.0,19.0,24.2,23.2,22.8,19.46,35.1,38.1,38.1,42.335,,16.0,,19.0
2017-05-08 09:37:00,1.0,3.937,533.0,541.0,555.0,16.0,19.0,24.2,23.2,22.8,19.508,35.2,38.2,38.2,42.212,,16.0,,19.0
2017-05-08 09:38:00,1.0,4.242,535.0,538.0,552.0,16.0,19.0,24.2,23.2,22.8,19.532,35.2,38.1,38.1,42.215,,16.0,,19.0
2017-05-08 09:39:00,1.0,4.883,535.0,533.0,550.0,16.0,19.0,24.2,23.2,22.8,19.555,35.2,38.1,38.1,42.57100000000001,,16.0,,19.0
2017-05-08 09:40:00,2.0,4.242,531.0,538.0,546.0,16.0,19.0,24.2,23.2,22.8,19.603,35.2,38.2,38.2,42.191,,16.0,,19.0
2017-05-08 09:41:00,2.0,3.647,526.0,540.0,547.0,16.0,19.0,24.2,23.2,22.8,19.627,35.2,38.0,38.1,42.226000000000006,,16.0,,19.0
2017-05-08 09:42:00,2.0,6.271,525.0,543.0,547.0,16.0,19.0,24.2,23.2,22.8,19.651,35.2,38.1,38.2,42.036,,16.0,,19.0
2017-05-08 09:43:00,1.0,4.273,525.0,544.0,547.0,16.0,19.0,24.2,23.2,22.8,19.698,35.2,38.0,38.4,42.105,,16.0,,19.0
2017-05-08 09:44:00,1.0,4.852,525.0,543.0,545.0,16.0,19.0,24.2,23.2,22.8,19.722,35.3,38.0,38.2,41.979,,16.0,,19.0
2017-05-08 09:45:00,1.0,3.662,521.0,541.0,545.0,16.0,19.0,24.2,23.2,22.8,19.746,35.3,38.0,38.2,42.239,,16.0,,19.0
2017-05-08 09:46:00,1.0,4.944,519.0,540.0,545.0,16.0,19.0,24.2,23.2,22.8,19.77,35.3,38.0,38.2,41.856,,16.0,,19.0
2017-05-08 09:47:00,1.0,5.57,520.0,541.0,545.0,16.0,19.0,24.2,23.2,22.8,19.793,35.3,38.0,38.0,41.923,,16.0,,19.0
2017-05-08 09:48:00,1.0,6.485,520.0,540.0,542.0,16.0,19.0,24.2,23.2,22.8,19.841,35.2,38.0,38.2,41.735,,16.0,,19.0
2017-05-08 09:49:00,1.0,5.982,518.0,540.0,546.0,16.0,19.0,24.2,23.2,22.8,19.888,35.3,37.9,38.0,41.869,,16.0,,19.0
2017-05-08 09:50:00,1.0,4.517,518.0,534.0,546.0,16.0,19.0,24.2,23.2,22.8,19.912,35.3,38.1,38.3,42.065,,16.0,,19.0
2017-05-08 09:51:00,1.0,5.371,517.0,533.0,540.0,16.0,19.0,24.2,23.3,22.8,19.936,35.3,38.0,38.0,42.1,,16.0,,19.0
2017-05-08 09:52:00,1.0,4.898,516.0,533.0,544.0,16.0,19.0,24.2,23.3,22.8,19.984,35.2,38.0,38.2,41.945,,16.0,,19.0
2017-05-08 09:53:00,1.0,4.791,517.0,533.0,540.0,16.0,19.0,24.2,23.3,22.8,20.031,35.2,37.9,38.4,41.692,,16.0,,19.0
2017-05-08 09:54:00,1.0,6.3020000000000005,520.0,531.0,537.0,16.0,19.0,24.2,23.3,22.8,20.079,35.2,37.9,38.1,41.665,,16.0,,19.0
2017-05-08 09:55:00,1.0,4.517,509.0,533.0,536.0,16.0,19.0,24.2,23.3,22.8,20.126,35.2,37.9,38.0,41.67100000000001,,16.0,,19.0
2017-05-08 09:56:00,1.0,4.273,505.0,535.0,536.0,16.0,19.0,24.2,23.3,22.8,20.174,35.2,38.0,37.9,41.708,,16.0,,19.0
2017-05-08 09:57:00,1.0,5.921,505.0,533.0,534.0,16.0,19.0,24.2,23.3,22.8,20.222,35.2,37.9,38.2,41.617,,16.0,,19.0
2017-05-08 09:58:00,1.0,6.332000000000002,507.0,533.0,530.0,16.0,19.0,24.2,23.3,22.8,20.246,35.2,38.0,37.9,41.587,,16.0,,19.0
2017-05-08 09:59:00,1.0,5.9510000000000005,507.0,529.0,531.0,16.0,19.0,24.2,23.2,22.8,20.293,35.2,38.2,38.1,41.915,,16.0,,19.0
2017-05-08 10:00:00,1.0,5.035,509.0,528.0,532.0,16.0,19.0,24.2,23.2,22.8,20.341,35.3,38.2,38.0,41.404,,16.0,,19.0
2017-05-08 10:01:00,1.0,6.287000000000001,505.0,524.0,529.0,16.0,19.0,24.2,23.2,22.7,20.365,35.3,38.2,38.0,41.342,,16.0,,19.0
2017-05-08 10:02:00,1.0,5.615,501.0,521.0,531.0,16.0,19.0,24.2,23.2,22.7,20.412,35.3,38.2,38.2,41.445,,16.0,,19.0
2017-05-08 10:03:00,1.0,5.432,507.0,522.0,531.0,16.0,19.0,24.2,23.2,22.7,20.46,35.3,38.2,38.0,41.514,,16.0,,19.0
2017-05-08 10:04:00,1.0,4.791,509.0,524.0,533.0,15.0,17.0,24.2,23.2,22.7,20.507,35.3,38.1,38.0,41.746,,15.0,,17.0
2017-05-08 10:05:00,1.0,5.051,509.0,517.0,533.0,15.0,17.0,24.2,23.2,22.7,20.531,35.3,38.1,38.2,41.522,,15.0,,17.0
2017-05-08 10:06:00,1.0,5.386,509.0,517.0,533.0,15.0,17.0,24.2,23.3,22.7,20.555,35.3,38.1,38.1,41.525,,15.0,,17.0
2017-05-08 10:07:00,1.0,5.127000000000002,509.0,516.0,534.0,15.0,17.0,24.2,23.3,22.7,20.603,35.3,38.1,38.3,41.66,,15.0,,17.0
2017-05-08 10:08:00,1.0,4.807,507.0,518.0,529.0,15.0,17.0,24.2,23.3,22.7,20.603,35.3,38.0,38.2,41.49800000000001,,15.0,,17.0
2017-05-08 10:09:00,1.0,5.356,503.0,520.0,527.0,15.0,17.0,24.2,23.3,22.7,20.65,35.3,38.1,38.2,41.503,,15.0,,17.0
2017-05-08 10:10:00,1.0,6.836,500.0,522.0,522.0,15.0,17.0,24.2,23.3,22.7,20.674,35.3,38.0,38.2,41.764,,15.0,,17.0
2017-05-08 10:11:00,1.0,5.875,498.0,523.0,519.0,15.0,17.0,24.2,23.3,22.7,20.698,35.3,38.0,38.2,41.63800000000001,,15.0,,17.0
2017-05-08 10:12:00,1.0,6.058,498.0,521.0,518.0,15.0,17.0,24.2,23.3,22.7,20.722,35.3,38.0,38.2,41.673,,15.0,,17.0
2017-05-08 10:13:00,1.0,5.386,496.0,522.0,517.0,15.0,17.0,24.2,23.3,22.7,20.746,35.3,38.0,38.2,41.643,,15.0,,17.0
2017-05-08 10:14:00,1.0,7.004,494.0,520.0,519.0,15.0,17.0,24.2,23.3,22.7,20.793000000000006,35.3,38.0,38.2,41.584,,15.0,,17.0
2017-05-08 10:15:00,1.0,5.707000000000002,492.0,520.0,521.0,15.0,17.0,24.2,23.4,22.7,20.793000000000006,35.3,38.0,38.4,41.778,,15.0,,17.0
