Time,PM_MET_IN1,PM_MET_OUT,PM_PDR_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_BR3,NO2_AQL_IN1,FRM_FMM_IN1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_BR3,TS_HBI_GRD,T_HBO_BA1,T_HBO_BA2,T_HBO_LAU,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_BR3,RHS_HBI_GRD,RH_HBO_BA1,RH_HBO_BA2,RH_HBO_LAU,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1
2017-11-15 03:07:00,3.0,16.098,4.41,949.0,1213.0,1208.0,1557.0,0.021,25.0,21.4,20.7,22.0,22.8,18.798,13.666,17.011,21.485,11.467,50.3,55.2,50.4,50.3,60.617,66.406,55.697,53.042,84.26299999999998,,25.0
2017-11-15 03:08:00,3.0,16.495,4.29,953.0,1211.0,1207.0,1554.0,0.024,25.0,21.4,20.7,22.0,22.8,18.798,13.666,17.034000000000002,21.461,11.515999999999998,50.2,55.2,50.4,50.4,60.496,66.464,56.432,53.038,84.03299999999999,,25.0
2017-11-15 03:09:00,3.0,15.564,4.32,955.0,1218.0,1202.0,1557.0,0.024,25.0,21.4,20.7,22.0,22.8,18.798,13.69,17.034000000000002,21.461,11.565,50.2,55.2,50.4,50.3,60.496,66.497,56.097,52.976000000000006,83.803,,25.0
2017-11-15 03:10:00,3.0,16.250999999999998,4.32,955.0,1221.0,1200.0,1565.0,0.023,25.0,21.4,20.7,22.0,22.8,18.774,13.69,17.034000000000002,21.461,11.637,50.2,55.2,50.5,50.3,60.553,66.439,55.853,52.976000000000006,83.65799999999999,,25.0
2017-11-15 03:11:00,3.0,11.17,4.16,959.0,1218.0,1198.0,1567.0,0.023,25.0,21.4,20.7,21.9,22.8,18.774,13.69,17.058,21.461,11.662,50.3,55.2,50.5,50.3,60.523,66.671,56.71,53.007,83.395,,25.0
2017-11-15 03:12:00,3.0,11.124,4.4,955.0,1215.0,1203.0,1565.0,0.023,25.0,21.4,20.7,21.9,22.8,18.774,13.69,17.082,21.461,11.71,50.2,55.2,50.5,50.3,60.493,66.845,56.409,53.007,83.29799999999999,,25.0
2017-11-15 03:13:00,3.0,11.322,4.14,951.0,1213.0,1207.0,1568.0,0.023,25.0,21.4,20.7,21.9,22.8,18.75,13.714,17.082,21.461,11.832,50.2,55.2,50.5,50.3,60.549,66.704,55.555,52.976000000000006,82.949,,25.0
2017-11-15 03:14:00,3.0,10.651,4.31,953.0,1209.0,1208.0,1565.0,0.022,25.0,21.4,20.7,21.9,22.8,18.774,13.738,17.105999999999998,21.461,11.953,50.2,55.1,50.5,50.3,60.372,66.593,54.978,52.945,82.84200000000001,,25.0
2017-11-15 03:15:00,3.0,10.681,4.31,955.0,1213.0,1212.0,1567.0,0.022,25.0,21.4,20.7,21.9,22.8,18.774,13.738,17.13,21.461,12.05,50.2,55.1,50.6,50.3,60.432,66.65100000000001,54.859,52.945,82.133,,25.0
2017-11-15 03:16:00,3.0,9.613,4.21,958.0,1213.0,1214.0,1569.0,0.022,25.0,21.4,20.7,21.9,22.8,18.75,13.738,17.13,21.461,12.195,50.2,55.1,50.6,50.2,60.428,66.767,54.338,52.976000000000006,81.623,,25.0
2017-11-15 03:17:00,3.0,9.659,4.28,959.0,1209.0,1208.0,1565.0,0.022,25.0,21.4,20.7,21.9,22.8,18.774,13.738,17.13,21.461,12.413,50.2,55.1,50.6,50.3,60.493,66.796,54.369,52.976000000000006,81.237,,25.0
2017-11-15 03:18:00,3.0,10.345999999999998,4.25,959.0,1206.0,1213.0,1568.0,0.023,25.0,21.4,20.7,21.9,22.8,18.75,13.738,17.13,21.461,12.703,50.2,55.1,50.7,50.3,60.549,66.91199999999999,54.338,52.976000000000006,80.72800000000002,,25.0
2017-11-15 03:19:00,3.0,9.995,4.35,957.0,1207.0,1216.0,1576.0,0.023,25.0,21.4,20.7,21.9,22.8,18.75,13.738,17.13,21.461,12.992,50.2,55.1,50.6,50.2,60.609,66.999,55.012,52.945,78.4,,25.0
2017-11-15 03:20:00,3.0,9.033,4.06,956.0,1210.0,1216.0,1582.0,0.022,25.0,21.4,20.7,21.9,22.8,18.75,13.738,17.13,21.461,13.233,50.2,55.1,50.8,50.2,60.459,66.883,54.644,52.945,76.453,,25.0
2017-11-15 03:21:00,3.0,8.911,4.15,956.0,1215.0,1225.0,1582.0,0.022,25.0,21.4,20.7,21.9,22.8,18.75,13.738,17.13,21.461,13.449000000000002,50.2,55.1,50.8,50.2,60.428,66.883,54.399,52.913,75.212,,25.0
2017-11-15 03:22:00,3.0,8.56,4.38,961.0,1218.0,1226.0,1578.0,0.022,25.0,21.4,20.7,21.9,22.8,18.75,13.738,17.13,21.461,13.642,50.2,55.1,50.8,50.2,60.519,66.825,54.092,52.913,74.352,,25.0
2017-11-15 03:23:00,3.0,9.049,4.19,963.0,1218.0,1225.0,1576.0,0.022,25.0,21.4,20.7,21.9,22.7,18.75,13.738,17.13,21.461,13.81,50.2,55.1,50.7,50.2,60.489,66.825,54.154,52.882,73.2,,25.0
2017-11-15 03:24:00,3.0,9.247,4.13,961.0,1216.0,1219.0,1569.0,0.024,25.0,21.4,20.7,21.9,22.8,18.726,13.738,17.13,21.461,13.93,50.2,55.1,50.7,50.2,60.575,66.796,54.0,52.913,72.883,,25.0
2017-11-15 03:25:00,3.0,10.559,4.18,959.0,1214.0,1214.0,1565.0,0.024,26.0,21.4,20.7,21.9,22.8,18.726,13.738,17.13,21.461,14.098,50.2,55.1,50.7,50.2,60.545,66.738,53.816,52.976000000000006,72.888,,26.0
2017-11-15 03:26:00,3.0,10.575,4.16,966.0,1210.0,1216.0,1568.0,0.021,26.0,21.4,20.6,21.9,22.8,18.726,13.714,17.13,21.437,14.265999999999998,50.2,55.2,50.7,50.2,60.455,66.763,53.662,52.972,71.755,,26.0
2017-11-15 03:27:00,3.0,11.917,4.26,965.0,1210.0,1216.0,1568.0,0.021,26.0,21.4,20.7,21.9,22.8,18.702,13.714,17.13,21.437,14.457,50.2,55.1,50.7,50.2,60.481,66.763,53.662,52.972,71.764,,26.0
2017-11-15 03:28:00,3.0,11.154000000000002,4.31,961.0,1214.0,1216.0,1573.0,0.023,26.0,21.4,20.6,21.9,22.7,18.726,13.69,17.105999999999998,21.437,14.601,50.2,55.2,50.7,50.2,60.575,66.758,54.15,52.91,70.389,,26.0
2017-11-15 03:29:00,3.0,11.948,4.16,956.0,1218.0,1214.0,1576.0,0.023,26.0,21.4,20.7,21.9,22.7,18.726,13.69,17.105999999999998,21.437,14.720999999999998,50.2,55.2,50.7,50.2,60.515,66.78699999999999,54.12,52.91,70.038,,26.0
2017-11-15 03:30:00,3.0,11.124,4.19,959.0,1216.0,1214.0,1576.0,0.023,26.0,21.4,20.7,21.9,22.7,18.726,13.69,17.105999999999998,21.437,14.84,50.2,55.2,50.6,50.2,60.515,66.816,54.978,52.91,69.6,,26.0
2017-11-15 03:31:00,3.0,10.544,4.22,955.0,1216.0,1219.0,1576.0,0.023,26.0,21.4,20.6,21.9,22.7,18.726,13.69,17.082,21.437,14.984000000000002,50.2,55.2,50.6,50.2,60.545,66.78699999999999,54.576,52.91,69.512,,26.0
2017-11-15 03:32:00,3.0,12.146,4.36,964.0,1213.0,1214.0,1576.0,0.021,26.0,21.4,20.7,21.9,22.7,18.702,13.666,17.082,21.437,15.079,50.2,55.1,50.7,50.1,60.541,66.928,54.576,52.941,69.126,,26.0
2017-11-15 03:33:00,3.0,12.833,4.21,966.0,1215.0,1214.0,1575.0,0.021,26.0,21.3,20.7,21.9,22.7,18.726,13.666,17.082,21.437,15.223,50.4,55.2,50.6,50.2,60.485,66.986,53.963,52.91,68.805,,26.0
2017-11-15 03:34:00,3.0,11.887,4.22,972.0,1206.0,1213.0,1577.0,0.022,26.0,21.4,20.7,21.9,22.7,18.726,13.666,17.082,21.437,15.342,50.1,55.1,50.7,50.2,60.425,66.986,53.901,52.848,69.175,,26.0
2017-11-15 03:35:00,3.0,12.467,4.32,975.0,1213.0,1214.0,1580.0,0.022,26.0,21.4,20.7,21.9,22.7,18.726,13.642,17.082,21.437,15.509,50.1,55.1,50.7,50.2,60.485,67.068,53.84,52.848,68.42399999999999,,26.0
2017-11-15 03:36:00,3.0,12.604,4.25,974.0,1218.0,1219.0,1576.0,0.022,26.0,21.4,20.6,21.9,22.7,18.702,13.642,17.058,21.437,15.629,50.2,55.2,50.7,50.2,60.42100000000001,66.98100000000001,53.775,52.848,67.923,,26.0
2017-11-15 03:37:00,3.0,13.123,4.3,972.0,1222.0,1219.0,1575.0,0.022,26.0,21.4,20.6,21.9,22.7,18.702,13.642,17.058,21.437,15.7,50.1,55.2,50.6,50.2,60.451,66.895,53.652,52.879,67.616,,26.0
2017-11-15 03:38:00,3.0,13.565,4.13,967.0,1222.0,1219.0,1576.0,0.021,26.0,21.3,20.7,21.8,22.7,18.702,13.642,17.034000000000002,21.413,15.652,50.2,55.2,50.6,50.2,60.572,66.837,53.28,52.844,68.566,,26.0
2017-11-15 03:39:00,3.0,13.611,4.25,955.0,1222.0,1210.0,1573.0,0.021,26.0,21.4,20.7,21.8,22.7,18.702,13.642,17.034000000000002,21.413,15.796,50.1,55.1,50.6,50.2,60.481,66.663,52.972,52.875,68.244,,26.0
2017-11-15 03:40:00,3.0,13.519,4.27,956.0,1223.0,1214.0,1575.0,0.023,26.0,21.4,20.7,21.8,22.7,18.702,13.618,17.034000000000002,21.413,15.843,50.1,55.1,50.6,50.2,60.481,66.513,52.664,52.844,67.146,,26.0
2017-11-15 03:41:00,3.0,13.794,4.19,961.0,1224.0,1214.0,1576.0,0.023,26.0,21.3,20.7,21.8,22.7,18.702,13.618,17.011,21.413,15.915,50.1,55.1,50.6,50.2,60.451,66.513,52.32100000000001,52.875,67.217,,26.0
2017-11-15 03:42:00,3.0,15.9,4.17,966.0,1225.0,1222.0,1577.0,0.022,26.0,21.3,20.6,21.8,22.7,18.702,13.618,17.011,21.413,16.058,50.2,55.1,50.6,50.2,60.451,66.658,52.444,52.844,66.98,,26.0
2017-11-15 03:43:00,3.0,14.038,4.05,975.0,1229.0,1221.0,1577.0,0.022,26.0,21.3,20.7,21.8,22.7,18.726,13.618,16.987000000000002,21.413,16.177,50.1,55.1,50.6,50.2,60.515,66.71600000000001,52.503,52.875,66.417,,26.0
2017-11-15 03:44:00,3.0,15.076,4.19,975.0,1231.0,1214.0,1575.0,0.022,26.0,21.3,20.7,21.8,22.7,18.75,13.594,16.963,21.413,16.153,50.1,55.0,50.6,50.2,60.338,66.625,52.869,52.844,66.5,,26.0
2017-11-15 03:45:00,3.0,15.259,4.3,966.0,1237.0,1219.0,1568.0,0.022,26.0,21.3,20.6,21.8,22.7,18.75,13.594,16.963,21.413,16.201,50.2,55.1,50.6,50.2,60.187,66.567,53.146,52.844,65.834,,26.0
2017-11-15 03:46:00,3.0,14.099,4.17,966.0,1227.0,1219.0,1573.0,0.024,26.0,21.3,20.6,21.8,22.7,18.75,13.594,16.939,21.39,16.272000000000002,50.1,55.1,50.6,50.2,60.12600000000001,66.625,53.574,52.903,66.316,,26.0
2017-11-15 03:47:00,3.0,15.29,4.14,966.0,1227.0,1222.0,1576.0,0.024,26.0,21.3,20.6,21.8,22.7,18.75,13.594,16.939,21.39,16.368,50.2,55.0,50.6,50.2,60.277,66.79899999999999,53.69600000000001,52.841,65.74600000000001,,26.0
2017-11-15 03:48:00,3.0,16.403,3.95,961.0,1225.0,1225.0,1582.0,0.023,26.0,21.3,20.6,21.8,22.7,18.75,13.594,16.939,21.39,16.368,50.2,55.0,50.7,50.2,60.277,66.828,53.911,52.841,65.62899999999999,,26.0
2017-11-15 03:49:00,4.0,15.259,4.3,966.0,1216.0,1221.0,1576.0,0.023,26.0,21.3,20.6,21.8,22.7,18.75,13.57,16.939,21.39,16.439,50.2,55.1,50.6,50.3,60.338,66.824,54.58600000000001,52.872,65.818,,26.0
2017-11-15 03:50:00,4.0,15.137,4.33,971.0,1215.0,1216.0,1575.0,0.022,26.0,21.3,20.6,21.8,22.7,18.75,13.57,16.939,21.39,16.558,50.2,55.0,50.6,50.2,60.247,66.795,55.25899999999999,52.841,64.867,,26.0
2017-11-15 03:51:00,3.0,14.71,4.14,971.0,1213.0,1216.0,1576.0,0.022,26.0,21.3,20.6,21.8,22.6,18.75,13.57,16.939,21.39,16.605999999999998,50.2,55.1,50.6,50.2,60.398,66.766,54.831,52.841,64.639,,26.0
2017-11-15 03:52:00,3.0,14.862,4.16,969.0,1222.0,1219.0,1582.0,0.022,26.0,21.3,20.7,21.8,22.6,18.726,13.57,16.939,21.39,16.63,50.2,55.0,50.6,50.2,60.183,66.65,54.923,52.841,64.495,,26.0
2017-11-15 03:53:00,3.0,15.885,4.32,972.0,1224.0,1223.0,1586.0,0.022,26.0,21.3,20.6,21.8,22.6,18.75,13.546,16.939,21.366,16.749000000000002,50.2,55.1,50.5,50.2,60.247,66.67399999999999,55.68600000000001,52.838,64.131,,26.0
2017-11-15 03:54:00,3.0,16.739,4.11,971.0,1227.0,1226.0,1590.0,0.023,26.0,21.3,20.6,21.8,22.7,18.726,13.546,16.939,21.366,16.796,50.1,55.0,50.5,50.2,60.213,66.558,55.778,52.806,64.11,,26.0
2017-11-15 03:55:00,3.0,15.579,4.07,969.0,1235.0,1228.0,1595.0,0.023,25.0,21.3,20.6,21.8,22.6,18.75,13.546,16.939,21.366,16.749000000000002,50.2,55.1,50.5,50.2,60.277,66.384,55.198,52.838,65.018,,25.0
2017-11-15 03:56:00,3.0,16.067999999999998,4.06,971.0,1242.0,1230.0,1592.0,0.023,25.0,21.3,20.6,21.8,22.6,18.726,13.546,16.963,21.366,16.796,50.2,55.1,50.5,50.2,60.243,66.413,56.665,52.9,65.292,,25.0
2017-11-15 03:57:00,3.0,16.358,4.16,966.0,1242.0,1232.0,1588.0,0.023,25.0,21.3,20.6,21.8,22.6,18.702,13.546,16.987000000000002,21.366,16.796,50.2,55.1,50.5,50.2,60.209,66.471,55.38800000000001,52.9,65.351,,25.0
2017-11-15 03:58:00,3.0,16.541,3.98,969.0,1237.0,1236.0,1588.0,0.023,25.0,21.3,20.6,21.8,22.6,18.726,13.546,16.987000000000002,21.366,16.701,50.2,55.0,50.5,50.2,60.425,66.558,54.562,52.838,65.452,,25.0
2017-11-15 03:59:00,3.0,17.838,4.11,963.0,1235.0,1226.0,1582.0,0.023,25.0,21.3,20.6,21.8,22.6,18.726,13.522,17.011,21.366,16.749000000000002,50.2,55.0,50.5,50.2,60.183,66.641,55.392,52.838,67.66,,25.0
2017-11-15 04:00:00,3.0,17.197,4.02,959.0,1244.0,1235.0,1582.0,0.023,25.0,21.3,20.6,21.7,22.6,18.726,13.522,17.011,21.366,16.796,50.2,55.0,50.4,50.2,60.394,66.67,54.413,52.838,66.615,,25.0
2017-11-15 04:01:00,3.0,16.022000000000002,4.1,955.0,1239.0,1235.0,1586.0,0.023,25.0,21.3,20.6,21.7,22.5,18.726,13.522,17.034000000000002,21.366,16.915,50.1,55.0,50.5,50.4,60.274,66.699,54.355,52.838,66.9,,25.0
2017-11-15 04:02:00,3.0,17.639,4.16,956.0,1235.0,1230.0,1592.0,0.022,25.0,21.3,20.6,21.7,22.6,18.75,13.522,17.034000000000002,21.366,17.105999999999998,50.1,55.1,50.4,50.3,60.217,66.72800000000001,54.201,52.838,66.288,,25.0
2017-11-15 04:03:00,3.0,17.410999999999998,4.16,958.0,1231.0,1225.0,1588.0,0.022,25.0,21.3,20.6,21.7,22.6,18.75,13.522,17.034000000000002,21.366,17.296,50.1,55.1,50.4,50.2,60.066,66.72800000000001,53.956,52.838,66.145,,25.0
2017-11-15 04:04:00,3.0,17.852999999999994,3.84,963.0,1232.0,1230.0,1588.0,0.023,25.0,21.3,20.6,21.7,22.6,18.726,13.497,17.034000000000002,21.366,17.51,50.1,55.1,50.4,50.2,60.243,66.695,53.74100000000001,52.838,65.947,,25.0
2017-11-15 04:05:00,3.0,18.189,4.01,958.0,1232.0,1222.0,1586.0,0.023,25.0,21.3,20.6,21.7,22.6,18.726,13.497,17.011,21.366,17.724,50.1,55.0,50.4,50.2,60.213,66.753,53.492,52.838,65.513,,25.0
2017-11-15 04:06:00,3.0,17.624000000000006,3.97,961.0,1232.0,1225.0,1582.0,0.023,25.0,21.3,20.6,21.7,22.6,18.726,13.497,17.011,21.366,17.938,50.1,55.0,50.4,50.2,60.243,66.72399999999999,53.245,52.869,65.314,,25.0
2017-11-15 04:07:00,3.0,17.441,3.82,959.0,1232.0,1228.0,1588.0,0.023,25.0,21.3,20.6,21.7,22.6,18.702,13.473,16.987000000000002,21.366,18.152,50.1,55.0,50.4,50.2,60.179,66.806,52.657,52.838,65.44,,25.0
2017-11-15 04:08:00,3.0,17.288,4.06,963.0,1231.0,1230.0,1592.0,0.023,25.0,21.3,20.6,21.7,22.6,18.726,13.473,16.987000000000002,21.342,18.319000000000006,50.1,55.0,50.4,50.2,60.304,66.95100000000001,52.287,52.865,64.222,,25.0
2017-11-15 04:09:00,3.0,16.938,4.04,966.0,1227.0,1232.0,1586.0,0.023,25.0,21.3,20.6,21.7,22.6,18.702,13.449000000000002,16.963,21.342,18.533,50.1,55.0,50.4,50.2,60.149,67.149,51.974,52.834,63.69300000000001,,25.0
2017-11-15 04:10:00,3.0,15.763,4.1,966.0,1232.0,1235.0,1583.0,0.023,25.0,21.3,20.6,21.7,22.6,18.702,13.449000000000002,16.939,21.342,18.794,50.1,55.0,50.4,50.2,60.088,67.149,52.218,52.865,63.678,,25.0
2017-11-15 04:11:00,3.0,17.548,4.05,964.0,1229.0,1230.0,1582.0,0.023,25.0,21.3,20.6,21.7,22.6,18.702,13.425,16.939,21.342,19.032,50.1,55.0,50.4,50.3,60.149,67.0,52.187,52.834,63.12,,25.0
2017-11-15 04:12:00,3.0,16.052,4.12,961.0,1231.0,1226.0,1588.0,0.022,25.0,21.2,20.6,21.7,22.6,18.702,13.425,16.939,21.342,19.246,50.2,55.0,50.4,50.2,60.27,66.942,52.28,52.897,62.37600000000001,,25.0
2017-11-15 04:13:00,3.0,16.22,3.9,965.0,1239.0,1225.0,1592.0,0.022,25.0,21.2,20.6,21.7,22.6,18.679,13.401,16.915,21.342,19.365,50.1,55.0,50.4,50.2,60.236,67.112,52.647,52.865,61.07100000000001,,25.0
2017-11-15 04:14:00,3.0,16.250999999999998,3.9,961.0,1235.0,1228.0,1590.0,0.021,25.0,21.2,20.6,21.7,22.6,18.679,13.401,16.892,21.318,19.365,50.1,55.0,50.4,50.2,60.115,67.372,52.674,52.8,60.285,,25.0
2017-11-15 04:15:00,3.0,16.22,4.25,966.0,1231.0,1230.0,1590.0,0.021,25.0,21.2,20.6,21.7,22.6,18.655,13.401,16.892,21.318,19.413,50.1,55.0,50.4,50.2,60.14100000000001,67.574,53.01300000000001,52.8,60.051,,25.0
2017-11-15 04:16:00,3.0,18.173,4.17,966.0,1235.0,1226.0,1588.0,0.022,25.0,21.3,20.6,21.7,22.6,18.679,13.377,16.868,21.318,19.508,50.1,55.0,50.5,50.2,60.175,67.628,53.533,52.8,61.094,,25.0
2017-11-15 04:17:00,3.0,17.563,4.11,969.0,1235.0,1226.0,1588.0,0.022,25.0,21.2,20.6,21.7,22.6,18.655,13.377,16.844,21.318,20.531,50.1,55.0,50.5,50.2,60.262,67.483,53.621,52.768,60.35,,25.0
2017-11-15 04:18:00,3.0,17.685,4.01,967.0,1235.0,1226.0,1588.0,0.022,25.0,21.2,20.6,21.7,22.5,18.655,13.377,16.844,21.318,21.413,50.1,55.0,50.4,50.2,60.232,67.194,53.591,52.831,58.904,,25.0
2017-11-15 04:19:00,3.0,19.974,3.98,969.0,1232.0,1230.0,1590.0,0.022,25.0,21.2,20.6,21.7,22.5,18.655,13.377,16.844,21.318,22.034,50.1,54.9,50.5,50.2,60.111,67.078,53.31399999999999,52.8,63.533,,25.0
2017-11-15 04:20:00,3.0,17.7,4.03,966.0,1229.0,1236.0,1586.0,0.023,25.0,21.2,20.6,21.7,22.5,18.655,13.353,16.82,21.318,22.034,50.1,55.0,50.5,50.2,60.292,67.016,53.372,52.8,59.062,,25.0
2017-11-15 04:21:00,3.0,12.848,3.95,963.0,1231.0,1238.0,1586.0,0.023,25.0,21.2,20.5,21.7,22.5,18.655,13.353,16.796,21.318,21.915,50.1,55.0,50.5,50.2,60.232,67.016,53.12300000000001,52.8,56.273,,25.0
2017-11-15 04:22:00,3.0,11.017,4.0,963.0,1232.0,1236.0,1583.0,0.021,25.0,21.2,20.6,21.7,22.5,18.655,13.353,16.796,21.318,21.819000000000006,50.1,55.1,50.5,50.2,60.111,67.161,52.722,52.831,55.268,,25.0
2017-11-15 04:23:00,3.0,9.751,3.98,966.0,1237.0,1230.0,1584.0,0.021,25.0,21.2,20.5,21.7,22.5,18.655,13.329,16.796,21.318,21.748,50.1,55.0,50.4,50.2,60.111,67.243,52.63,52.831,54.574,,25.0
2017-11-15 04:24:00,3.0,10.254,3.92,969.0,1231.0,1228.0,1588.0,0.023,25.0,21.2,20.5,21.6,22.5,18.631,13.329,16.773,21.318,21.7,50.1,55.0,50.4,50.3,60.198,67.388,52.81100000000001,52.8,54.132,,25.0
2017-11-15 04:25:00,3.0,10.04,4.03,975.0,1231.0,1228.0,1588.0,0.023,26.0,21.2,20.5,21.6,22.5,18.631,13.329,16.773,21.318,21.652,50.1,55.0,50.4,50.2,60.168,67.446,52.87300000000001,52.831,53.907,,26.0
2017-11-15 04:26:00,3.0,9.339,3.91,976.0,1232.0,1235.0,1586.0,0.022,26.0,21.2,20.5,21.6,22.5,18.631,13.305,16.749000000000002,21.294,21.628,50.1,55.0,50.4,50.2,60.258,67.355,53.208,52.79600000000001,53.68600000000001,,26.0
2017-11-15 04:27:00,3.0,9.461,3.83,976.0,1232.0,1236.0,1590.0,0.022,26.0,21.2,20.6,21.6,22.5,18.631,13.305,16.749000000000002,21.294,,50.1,55.0,50.4,50.2,60.107,67.152,52.993,52.765,,,26.0
2017-11-15 04:28:00,3.0,9.72,4.08,972.0,1228.0,1226.0,1590.0,0.022,26.0,21.2,20.6,21.6,22.5,18.631,13.305,16.749000000000002,21.294,21.557,50.0,55.0,50.4,50.2,60.017,67.123,53.177,52.765,54.51600000000001,,26.0
2017-11-15 04:29:00,3.0,10.04,3.93,972.0,1235.0,1225.0,1583.0,0.022,26.0,21.2,20.5,21.6,22.5,18.631,13.305,16.725,21.294,21.485,50.0,55.0,50.4,50.2,60.228,67.152,52.928,52.765,54.816,,26.0
2017-11-15 04:30:00,3.0,11.215,3.99,972.0,1238.0,1221.0,1583.0,0.022,26.0,21.2,20.5,21.6,22.5,18.631,13.281,16.701,21.294,21.413,50.0,55.0,50.5,50.2,60.258,67.206,52.432,52.765,54.992,,26.0
2017-11-15 04:31:00,3.0,9.552,4.09,972.0,1237.0,1222.0,1583.0,0.022,26.0,21.2,20.5,21.6,22.5,18.631,13.281,16.701,21.294,21.366,50.0,55.0,50.4,50.2,59.986,67.46600000000001,52.277,52.734,55.078,,26.0
2017-11-15 04:32:00,3.0,9.812,4.51,975.0,1239.0,1228.0,1584.0,0.023,26.0,21.2,20.5,21.6,22.5,18.607,13.257,16.677,21.294,21.318,50.0,55.0,50.4,50.2,60.164,67.75,52.305,52.703,55.133,,26.0
2017-11-15 04:33:00,3.0,9.613,4.23,982.0,1238.0,1232.0,1584.0,0.023,26.0,21.1,20.5,21.6,22.5,18.584,13.257,16.654,21.294,21.27,50.4,55.0,50.4,50.2,60.19,67.923,52.302,52.734,55.343,,26.0
2017-11-15 04:34:00,3.0,9.964,3.88,978.0,1237.0,1236.0,1578.0,0.023,26.0,21.2,20.5,21.6,22.5,18.536,13.257,16.654,21.294,21.223000000000006,50.0,55.0,50.4,50.2,60.213,67.952,52.517,52.734,55.397,,26.0
2017-11-15 04:35:00,3.0,10.025,3.92,980.0,1235.0,1238.0,1583.0,0.023,26.0,21.2,20.5,21.6,22.5,18.56,13.281,16.654,21.294,,50.0,55.0,50.4,50.2,60.428,68.014,52.57899999999999,52.703,,,26.0
2017-11-15 04:36:00,3.0,9.354,4.12,981.0,1231.0,1238.0,1588.0,0.021,26.0,21.2,20.5,21.6,22.5,18.56,13.257,16.63,21.27,21.175,50.0,54.9,50.4,50.2,60.217,68.01,52.606,52.699,54.367,,26.0
2017-11-15 04:37:00,3.0,8.85,3.9,978.0,1235.0,1242.0,1592.0,0.021,26.0,21.2,20.5,21.6,22.5,18.584,13.257,16.605999999999998,21.27,21.127,50.1,54.9,50.4,50.3,60.25100000000001,67.837,52.695,52.762,54.51600000000001,,26.0
2017-11-15 04:38:00,3.0,10.269,4.05,975.0,1235.0,1243.0,1595.0,0.023,26.0,21.2,20.5,21.6,22.5,18.584,13.257,16.605999999999998,21.27,21.079,50.0,54.9,50.4,50.3,60.00899999999999,68.154,52.695,52.762,54.50899999999999,,26.0
2017-11-15 04:39:00,3.0,10.651,4.0,975.0,1239.0,1236.0,1596.0,0.023,26.0,21.2,20.5,21.6,22.5,18.584,13.257,16.582,21.27,21.056,50.0,54.9,50.4,50.3,60.13,68.586,52.938,52.762,54.381,,26.0
2017-11-15 04:40:00,3.0,11.032,4.02,972.0,1241.0,1238.0,1592.0,0.021,26.0,21.2,20.5,21.6,22.5,18.56,13.257,16.558,21.27,21.032,50.0,54.9,50.4,50.3,60.15600000000001,68.586,53.335,52.762,54.533,,26.0
2017-11-15 04:41:00,3.0,10.544,3.86,972.0,1237.0,1236.0,1588.0,0.021,26.0,21.2,20.5,21.6,22.5,18.536,13.257,16.558,21.27,20.984,50.0,55.0,50.4,50.3,60.303,68.47,53.519,52.731,54.619,,26.0
2017-11-15 04:42:00,3.0,11.215,3.78,967.0,1228.0,1238.0,1592.0,0.022,26.0,21.2,20.5,21.6,22.5,18.56,13.257,16.558,21.27,20.984,50.0,55.0,50.4,50.3,60.247,68.442,53.764,52.731,55.115,,26.0
2017-11-15 04:43:00,3.0,16.663,3.86,969.0,1235.0,1238.0,1594.0,0.022,26.0,21.2,20.5,21.6,22.5,18.56,13.233,16.534000000000002,21.27,20.984,50.0,55.0,50.4,50.3,60.217,68.38,53.945,52.731,55.57899999999999,,26.0
2017-11-15 04:44:00,3.0,11.765,4.06,970.0,1237.0,1243.0,1588.0,0.022,26.0,21.2,20.5,21.6,22.5,18.584,13.233,16.534000000000002,21.27,,50.0,54.9,50.4,50.3,60.19,68.322,54.19,52.731,,,26.0
2017-11-15 04:45:00,3.0,12.512,4.0,970.0,1241.0,1235.0,1588.0,0.022,26.0,21.2,20.5,21.6,22.5,18.584,13.233,16.511,21.27,20.96,50.0,54.9,50.4,50.3,60.16,68.408,54.24800000000001,52.731,56.68600000000001,,26.0
2017-11-15 04:46:00,3.0,12.406,3.72,970.0,1237.0,1226.0,1588.0,0.023,26.0,21.2,20.5,21.6,22.5,18.56,13.257,16.511,21.27,,50.0,55.0,50.4,50.3,60.18600000000001,68.298,54.309,52.731,,,26.0
2017-11-15 04:47:00,3.0,14.267,4.03,972.0,1232.0,1230.0,1592.0,0.023,26.0,21.2,20.5,21.6,22.5,18.56,13.257,16.487000000000002,21.27,20.913,50.0,55.0,50.4,50.3,60.15600000000001,67.952,54.244,52.731,56.71,,26.0
2017-11-15 04:48:00,3.0,13.458,3.94,975.0,1235.0,1238.0,1595.0,0.021,26.0,21.2,20.5,21.6,22.5,18.56,13.257,16.487000000000002,21.27,,50.0,55.0,50.4,50.3,60.096,67.923,53.999,52.699,,,26.0
